"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"263","RF3_STRSV","A3CLS9","Streptococcus sanguinis (strain SK36)","388919","A3CLS9","CP000387","ABN44134.1","prfC","prfC SSA_0698","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon specific [GO:0016149]; regulation of translational termination [GO:0006449]","GO:0003924; GO:0005525; GO:0005737; GO:0006449; GO:0016149","ssa:SSA_0698","COG4108",NA
"264","ACPS_STRSV","A3CLD6","Streptococcus sanguinis (strain SK36)","388919","A3CLD6","CP000387","ABN43991.1","acpS","acpS SSA_0547","cytoplasm [GO:0005737]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; fatty acid biosynthetic process [GO:0006633]","GO:0000287; GO:0005737; GO:0006633; GO:0008897","ssa:SSA_0547","COG0736",NA
"265","CH60_STRSV","A3CKI1","Streptococcus sanguinis (strain SK36)","388919","A3CKI1","CP000387","ABN43686.1","groEL","groEL groL SSA_0226","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]","GO:0005524; GO:0005737; GO:0016853; GO:0016887; GO:0042026; GO:0051082","ssa:SSA_0226","COG0459",NA
"266","DEOC_STRSV","A3CMP6","Streptococcus sanguinis (strain SK36)","388919","A3CMP6","CP000387","ABN44451.1","deoC","deoC SSA_1036","cytoplasm [GO:0005737]; deoxyribose-phosphate aldolase activity [GO:0004139]; carbohydrate catabolic process [GO:0016052]; deoxyribonucleotide catabolic process [GO:0009264]; deoxyribose phosphate catabolic process [GO:0046386]","GO:0004139; GO:0005737; GO:0009264; GO:0016052; GO:0046386","ssa:SSA_1036","COG0274",NA
"267","ASSY_STRSV","A3CQQ4","Streptococcus sanguinis (strain SK36)","388919","A3CQQ4","CP000387","ABN45509.1","argG","argG SSA_2142","cytoplasm [GO:0005737]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]","GO:0004055; GO:0005524; GO:0005737; GO:0006526","ssa:SSA_2142","COG0137",NA
"268","ARLY_STRSV","A3CQQ3","Streptococcus sanguinis (strain SK36)","388919","A3CQQ3","CP000387","ABN45508.1","argH","argH SSA_2141","cytoplasm [GO:0005737]; argininosuccinate lyase activity [GO:0004056]; arginine biosynthetic process via ornithine [GO:0042450]","GO:0004056; GO:0005737; GO:0042450","ssa:SSA_2141","COG0165",NA
"269","ATPD_STRSV","A3CM11","Streptococcus sanguinis (strain SK36)","388919","A3CM11","CP000387","ABN44216.1","atpH","atpH SSA_0785","plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","GO:0005886; GO:0045261; GO:0046933","ssa:SSA_0785","COG0712",NA
"270","COBQ_STRSV","A3CL74","Streptococcus sanguinis (strain SK36)","388919","A3CL74","CP000387","ABN43929.1","cobQ","cobQ SSA_0481","ABC-type vitamin B12 transporter activity [GO:0015420]; catalytic activity [GO:0003824]; cobalamin biosynthetic process [GO:0009236]; glutamine metabolic process [GO:0006541]","GO:0003824; GO:0006541; GO:0009236; GO:0015420","ssa:SSA_0481","COG1492",NA
"271","ATPF_STRSV","A3CM10","Streptococcus sanguinis (strain SK36)","388919","A3CM10","CP000387","ABN44215.1","atpF","atpF SSA_0784","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","GO:0005886; GO:0016021; GO:0045263; GO:0046933","ssa:SSA_0784","COG0711",NA
"272","CCA_STRSV","A3CMU4","Streptococcus sanguinis (strain SK36)","388919","A3CMU4","CP000387","ABN44499.1","cca","cca SSA_1086","ATP binding [GO:0005524]; ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity [GO:0052929]; CTP:3'-cytidine-tRNA cytidylyltransferase activity [GO:0052928]; CTP:tRNA cytidylyltransferase activity [GO:0052927]; magnesium ion binding [GO:0000287]; tRNA binding [GO:0000049]; tRNA cytidylyltransferase activity [GO:0016437]; RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680]","GO:0000049; GO:0000287; GO:0001680; GO:0005524; GO:0016437; GO:0042245; GO:0052927; GO:0052928; GO:0052929","ssa:SSA_1086","COG0617",NA
"273","EX7L_STRSV","A3CLQ7","Streptococcus sanguinis (strain SK36)","388919","A3CLQ7","CP000387","ABN44112.1","xseA","xseA SSA_0674","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]","GO:0003676; GO:0005737; GO:0006308; GO:0008855; GO:0009318","ssa:SSA_0674","COG1570",NA
"274","IF2_STRSV","A3CQ18","Streptococcus sanguinis (strain SK36)","388919","A3CQ18","CP000387","ABN45273.1","infB","infB SSA_1896","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation initiation factor activity [GO:0003743]","GO:0003743; GO:0003924; GO:0005525; GO:0005737","ssa:SSA_1896","COG0532",NA
"275","IF1_STRSV","A3CK86","Streptococcus sanguinis (strain SK36)","388919","A3CK86","CP000387","ABN43591.1","infA","infA SSA_0129","cytoplasm [GO:0005737]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]","GO:0003743; GO:0005737; GO:0019843; GO:0043022","ssa:SSA_0129","COG0361",NA
"276","ATP6_STRSV","A3CM09","Streptococcus sanguinis (strain SK36)","388919","A3CM09","CP000387","ABN44214.1","atpB","atpB SSA_0783","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","GO:0005886; GO:0016021; GO:0045263; GO:0046933","ssa:SSA_0783","COG0356",NA
"277","GLMM_STRSV","A3CM30","Streptococcus sanguinis (strain SK36)","388919","A3CM30","CP000387","ABN44235.1","glmM","glmM SSA_0804","magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]; carbohydrate metabolic process [GO:0005975]","GO:0000287; GO:0005975; GO:0008966","ssa:SSA_0804","COG1109",NA
"278","HEM1_STRSV","A3CL77","Streptococcus sanguinis (strain SK36)","388919","A3CL77","CP000387","ABN43932.1","hemA","hemA SSA_0484","glutamyl-tRNA reductase activity [GO:0008883]; NADP binding [GO:0050661]; protoporphyrinogen IX biosynthetic process [GO:0006782]","GO:0006782; GO:0008883; GO:0050661","ssa:SSA_0484","COG0373",NA
"279","HIS2_STRSV","A3CNS8","Streptococcus sanguinis (strain SK36)","388919","A3CNS8","CP000387","ABN44833.1","hisE","hisE SSA_1440","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0004636; GO:0005524; GO:0005737","ssa:SSA_1440","COG0140",NA
"280","LEUC_STRSV","A3CMJ2","Streptococcus sanguinis (strain SK36)","388919","A3CMJ2","CP000387","ABN44397.1","leuC","leuC SSA_0980","3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; leucine biosynthetic process [GO:0009098]","GO:0003861; GO:0009098; GO:0046872; GO:0051539","ssa:SSA_0980","COG0065",NA
"281","MUTS2_STRSV","A3CKV4","Streptococcus sanguinis (strain SK36)","388919","A3CKV4","CP000387","ABN43809.1","mutS2","mutS2 SSA_0355","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; endonuclease activity [GO:0004519]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]; negative regulation of DNA recombination [GO:0045910]","GO:0004519; GO:0005524; GO:0006298; GO:0016887; GO:0030983; GO:0045910","ssa:SSA_0355","COG1193",NA
"282","NAGB_STRSV","A3CLX4","Streptococcus sanguinis (strain SK36)","388919","A3CLX4","CP000387","ABN44179.1","nagB","nagB SSA_0746","glucosamine-6-phosphate deaminase activity [GO:0004342]; carbohydrate metabolic process [GO:0005975]; N-acetylglucosamine metabolic process [GO:0006044]; N-acetylneuraminate catabolic process [GO:0019262]","GO:0004342; GO:0005975; GO:0006044; GO:0019262","ssa:SSA_0746","COG0363",NA
"283","ILVC_STRSV","A3CQ86","Streptococcus sanguinis (strain SK36)","388919","A3CQ86","CP000387","ABN45341.1","ilvC","ilvC SSA_1968","ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]","GO:0000287; GO:0004455; GO:0009097; GO:0009099; GO:0050661","ssa:SSA_1968","COG0059",NA
"284","GREA_STRSV","A3CPS3","Streptococcus sanguinis (strain SK36)","388919","A3CPS3","CP000387","ABN45178.1","greA","greA SSA_1796","DNA binding [GO:0003677]; RNA polymerase binding [GO:0070063]; regulation of DNA-templated transcription, elongation [GO:0032784]","GO:0003677; GO:0032784; GO:0070063","ssa:SSA_1796","COG0782",NA
"285","GSA_STRSV","A3CL81","Streptococcus sanguinis (strain SK36)","388919","A3CL81","CP000387","ABN43936.1","hemL","hemL SSA_0488","cytoplasm [GO:0005737]; glutamate-1-semialdehyde 2,1-aminomutase activity [GO:0042286]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; protoporphyrinogen IX biosynthetic process [GO:0006782]","GO:0005737; GO:0006782; GO:0008483; GO:0030170; GO:0042286","ssa:SSA_0488","COG0001",NA
"286","MECA_STRSV","A3CQ78","Streptococcus sanguinis (strain SK36)","388919","A3CQ78","CP000387","ABN45333.1","mecA","mecA SSA_1958","protein-macromolecule adaptor activity [GO:0030674]","GO:0030674","ssa:SSA_1958","COG4862",NA
"287","GRPE_STRSV","A3CQC3","Streptococcus sanguinis (strain SK36)","388919","A3CQC3","CP000387","ABN45378.1","grpE","grpE SSA_2008","cytoplasm [GO:0005737]; adenyl-nucleotide exchange factor activity [GO:0000774]; chaperone binding [GO:0051087]; protein homodimerization activity [GO:0042803]; protein folding [GO:0006457]","GO:0000774; GO:0005737; GO:0006457; GO:0042803; GO:0051087","ssa:SSA_2008","COG0576",NA
"288","MURE_STRSV","A3CPL6","Streptococcus sanguinis (strain SK36)","388919","A3CPL6","CP000387","ABN45121.1","murE","murE SSA_1739","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity [GO:0047482]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0000287; GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0009252; GO:0047482; GO:0051301; GO:0071555","ssa:SSA_1739","COG0769",NA
"289","GLYA_STRSV","A3CN08","Streptococcus sanguinis (strain SK36)","388919","A3CN08","CP000387","ABN44563.1","glyA","glyA SSA_1155","cytoplasm [GO:0005737]; glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170]; glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999]","GO:0004372; GO:0005737; GO:0019264; GO:0030170; GO:0035999","ssa:SSA_1155","COG0112",NA
"290","HIS1_STRSV","A3CNT5","Streptococcus sanguinis (strain SK36)","388919","A3CNT5","CP000387","ABN44840.1","hisG","hisG SSA_1447","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0003879; GO:0005524; GO:0005737","ssa:SSA_1447","COG0040",NA
"291","HRCA_STRSV","A3CQC4","Streptococcus sanguinis (strain SK36)","388919","A3CQC4","CP000387","ABN45379.1","hrcA","hrcA SSA_2009","DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]","GO:0003677; GO:0045892","ssa:SSA_2009","COG1420",NA
"292","MRAY_STRSV","A3CPZ6","Streptococcus sanguinis (strain SK36)","388919","A3CPZ6","CP000387","ABN45251.1","mraY","mraY SSA_1870","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0005886; GO:0007049; GO:0008360; GO:0008963; GO:0009252; GO:0016021; GO:0046872; GO:0051301; GO:0051992; GO:0071555","ssa:SSA_1870","COG0472",NA
"293","LACB_STRSV","A3CPH6","Streptococcus sanguinis (strain SK36)","388919","A3CPH6","CP000387","ABN45081.1","lacB","lacB SSA_1698","galactose-6-phosphate isomerase activity [GO:0050044]; galactose catabolic process [GO:0019388]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]","GO:0019388; GO:0019512; GO:0050044","ssa:SSA_1698","COG0698",NA
"294","CODY_STRSV","A3CLF4","Streptococcus sanguinis (strain SK36)","388919","A3CLF4","CP000387","ABN44009.1","codY","codY SSA_0566","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; GTP binding [GO:0005525]; negative regulation of transcription, DNA-templated [GO:0045892]","GO:0003677; GO:0003700; GO:0005525; GO:0005737; GO:0045892","ssa:SSA_0566","COG4465",NA
"295","ARGB_STRSV","A3CLY6","Streptococcus sanguinis (strain SK36)","388919","A3CLY6","CP000387","ABN44191.1","argB","argB SSA_0759","cytoplasm [GO:0005737]; acetylglutamate kinase activity [GO:0003991]; ATP binding [GO:0005524]; arginine biosynthetic process via ornithine [GO:0042450]","GO:0003991; GO:0005524; GO:0005737; GO:0042450","ssa:SSA_0759","COG0548",NA
"296","ECFA2_STRSV","A3CRB8","Streptococcus sanguinis (strain SK36)","388919","A3CRB8","CP000387","ABN45723.1","ecfA2","ecfA2 cbiO2 SSA_2366","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; transmembrane transport [GO:0055085]","GO:0005524; GO:0005886; GO:0016787; GO:0055085","ssa:SSA_2366","COG1122",NA
"297","ECFA1_STRSV","A3CRB9","Streptococcus sanguinis (strain SK36)","388919","A3CRB9","CP000387","ABN45724.1","ecfA1","ecfA1 cbiO1 SSA_2367","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; transmembrane transport [GO:0055085]","GO:0005524; GO:0005886; GO:0055085","ssa:SSA_2367","COG1122",NA
"298","DTD_STRSV","A3CKK5","Streptococcus sanguinis (strain SK36)","388919","A3CKK5","CP000387","ABN43710.1","dtd","dtd SSA_0251","cytoplasm [GO:0005737]; D-aminoacyl-tRNA deacylase activity [GO:0051499]; Gly-tRNA(Ala) hydrolase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]","GO:0000049; GO:0005737; GO:0019478; GO:0043908; GO:0051499; GO:0106026","ssa:SSA_0251","COG1490",NA
"299","COBD_STRSV","A3CL57","Streptococcus sanguinis (strain SK36)","388919","A3CL57","CP000387","ABN43912.1","cobD","cobD SSA_0464","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type vitamin B12 transporter activity [GO:0015420]; threonine-phosphate decarboxylase activity [GO:0048472]; cobalamin biosynthetic process [GO:0009236]","GO:0005886; GO:0009236; GO:0015420; GO:0016021; GO:0048472","ssa:SSA_0464","COG1270",NA
"300","ADDB_STRSV","A3CNU0","Streptococcus sanguinis (strain SK36)","388919","A3CNU0","CP000387","ABN44845.1","rexB","rexB SSA_1452","5'-3' exonuclease activity [GO:0008409]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA helicase activity [GO:0003678]; double-stranded DNA binding [GO:0003690]; double-strand break repair via homologous recombination [GO:0000724]","GO:0000724; GO:0003678; GO:0003690; GO:0005524; GO:0008409; GO:0016887","ssa:SSA_1452","COG3857",NA
"301","AROC_STRSV","A3CNV6","Streptococcus sanguinis (strain SK36)","388919","A3CNV6","CP000387","ABN44861.1","aroC","aroC SSA_1467","chorismate synthase activity [GO:0004107]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","GO:0004107; GO:0008652; GO:0009073; GO:0009423","ssa:SSA_1467","COG0082",NA
"302","AROD_STRSV","A3CNV9","Streptococcus sanguinis (strain SK36)","388919","A3CNV9","CP000387","ABN44864.1","aroD","aroD SSA_1470","3-dehydroquinate dehydratase activity [GO:0003855]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","GO:0003855; GO:0008652; GO:0009073; GO:0009423","ssa:SSA_1470","COG0710",NA
"303","CLPP_STRSV","A3CPK8","Streptococcus sanguinis (strain SK36)","388919","A3CPK8","CP000387","ABN45113.1","clpP","clpP SSA_1731","cytoplasm [GO:0005737]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]","GO:0004176; GO:0004252; GO:0005737","ssa:SSA_1731","COG0740",NA
"304","CLPX_STRSV","A3CMV1","Streptococcus sanguinis (strain SK36)","388919","A3CMV1","CP000387","ABN44506.1","clpX","clpX SSA_1093","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein dimerization activity [GO:0046983]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; protein folding [GO:0006457]","GO:0005524; GO:0006457; GO:0008270; GO:0016887; GO:0046983; GO:0051082","ssa:SSA_1093","COG1219",NA
"305","GLGA_STRSV","A3CM04","Streptococcus sanguinis (strain SK36)","388919","A3CM04","CP000387","ABN44209.1","glgA","glgA SSA_0778","alpha-1,4-glucan synthase activity [GO:0033201]; glycogen (starch) synthase activity [GO:0004373]; starch synthase activity [GO:0009011]; glycogen biosynthetic process [GO:0005978]","GO:0004373; GO:0005978; GO:0009011; GO:0033201","ssa:SSA_0778","COG0297",NA
"306","GLGC_STRSV","A3CM02","Streptococcus sanguinis (strain SK36)","388919","A3CM02","CP000387","ABN44207.1","glgC","glgC SSA_0776","ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]; glycogen biosynthetic process [GO:0005978]","GO:0005524; GO:0005978; GO:0008878","ssa:SSA_0776","COG0448",NA
"307","GATC_STRSV","A3CLF7","Streptococcus sanguinis (strain SK36)","388919","A3CLF7","CP000387","ABN44012.1","gatC","gatC SSA_0569","asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050566]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; regulation of translational fidelity [GO:0006450]; translation [GO:0006412]","GO:0005524; GO:0006412; GO:0006450; GO:0050566; GO:0050567","ssa:SSA_0569","COG0721",NA
"308","EFTS_STRSV","A3CQW2","Streptococcus sanguinis (strain SK36)","388919","A3CQW2","CP000387","ABN45567.1","tsf","tsf SSA_2202","cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0005737","ssa:SSA_2202","COG0264",NA
"309","CARB_STRSV","A3CNI5","Streptococcus sanguinis (strain SK36)","388919","A3CNI5","CP000387","ABN44740.1","carB","carB SSA_1341","ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; metal ion binding [GO:0046872]; 'de novo' UMP biosynthetic process [GO:0044205]; arginine biosynthetic process [GO:0006526]","GO:0004088; GO:0005524; GO:0006526; GO:0044205; GO:0046872","ssa:SSA_1341","COG0458",NA
"310","FTHS1_STRSV","A3CL27","Streptococcus sanguinis (strain SK36)","388919","A3CL27","CP000387","ABN43882.1","fhs1","fhs1 SSA_0432","ATP binding [GO:0005524]; formate-tetrahydrofolate ligase activity [GO:0004329]; tetrahydrofolate interconversion [GO:0035999]","GO:0004329; GO:0005524; GO:0035999","ssa:SSA_0432","COG2759",NA
"311","DPO3_STRSV","A3CQI2","Streptococcus sanguinis (strain SK36)","388919","A3CQI2","CP000387","ABN45437.1","polC","polC SSA_2066","cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-dependent DNA replication [GO:0006261]","GO:0003677; GO:0003887; GO:0005737; GO:0006261; GO:0008408","ssa:SSA_2066","COG2176",NA
"312","AROA_STRSV","A3CNV3","Streptococcus sanguinis (strain SK36)","388919","A3CNV3","CP000387","ABN44858.1","aroA","aroA SSA_1464","cytoplasm [GO:0005737]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","GO:0003866; GO:0005737; GO:0008652; GO:0009073; GO:0009423","ssa:SSA_1464","COG0128",NA
"313","DAPB_STRSV","A3CMU3","Streptococcus sanguinis (strain SK36)","388919","A3CMU3","CP000387","ABN44498.1","dapB","dapB SSA_1085","cytoplasm [GO:0005737]; 4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor [GO:0016726]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]","GO:0005737; GO:0008839; GO:0009089; GO:0016726; GO:0019877; GO:0050661; GO:0051287","ssa:SSA_1085","COG0289",NA
"314","DAPH_STRSV","A3CQT5","Streptococcus sanguinis (strain SK36)","388919","A3CQT5","CP000387","ABN45540.1","dapH","dapH SSA_2174","tetrahydrodipicolinate N-acetyltransferase activity [GO:0047200]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]","GO:0009089; GO:0019877; GO:0047200","ssa:SSA_2174","COG2171",NA
"315","AROB_STRSV","A3CNV7","Streptococcus sanguinis (strain SK36)","388919","A3CNV7","CP000387","ABN44862.1","aroB","aroB SSA_1468","cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","GO:0000166; GO:0003856; GO:0005737; GO:0008652; GO:0009073; GO:0009423; GO:0046872","ssa:SSA_1468","COG0337",NA
"316","CAPP_STRSV","A3CP10","Streptococcus sanguinis (strain SK36)","388919","A3CP10","CP000387","ABN44915.1","ppc","ppc SSA_1521","magnesium ion binding [GO:0000287]; phosphoenolpyruvate carboxylase activity [GO:0008964]; carbon fixation [GO:0015977]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]","GO:0000287; GO:0006099; GO:0006107; GO:0008964; GO:0015977","ssa:SSA_1521","COG2352",NA
"317","ARCA_STRSV","A3CLW6","Streptococcus sanguinis (strain SK36)","388919","A3CLW6","CP000387","ABN44171.1","arcA","arcA SSA_0737","cytoplasm [GO:0005737]; arginine deiminase activity [GO:0016990]; arginine catabolic process to ornithine [GO:0019547]","GO:0005737; GO:0016990; GO:0019547","ssa:SSA_0737","COG2235",NA
"318","DPO4_STRSV","A3CKU4","Streptococcus sanguinis (strain SK36)","388919","A3CKU4","CP000387","ABN43799.1","dinB","dinB SSA_0343","cytoplasm [GO:0005737]; damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; magnesium ion binding [GO:0000287]; DNA repair [GO:0006281]; DNA-dependent DNA replication [GO:0006261]","GO:0000287; GO:0003684; GO:0003887; GO:0005737; GO:0006261; GO:0006281","ssa:SSA_0343","COG0389",NA
"319","A3CM58_STRSV","A3CM58","Streptococcus sanguinis (strain SK36)","388919","A3CM58","CP000387","ABN44263.1","SSA_0835","SSA_0835","protein transport [GO:0015031]","GO:0015031","ssa:SSA_0835","ENOG50315V3",NA
"320","A3CMR0_STRSV","A3CMR0","Streptococcus sanguinis (strain SK36)","388919","A3CMR0","CP000387","ABN44465.1","potD","potD SSA_1051","periplasmic space [GO:0042597]; polyamine binding [GO:0019808]; polyamine transport [GO:0015846]","GO:0015846; GO:0019808; GO:0042597","ssa:SSA_1051","COG0687",NA
"321","A3CPA8_STRSV","A3CPA8","Streptococcus sanguinis (strain SK36)","388919","A3CPA8","CP000387","ABN45013.1","SSA_1625","SSA_1625","lactoylglutathione lyase activity [GO:0004462]","GO:0004462","ssa:SSA_1625","COG0346",NA
"322","A3CPI2_STRSV","A3CPI2","Streptococcus sanguinis (strain SK36)","388919","A3CPI2","CP000387","ABN45087.1","SSA_1704","SSA_1704","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","ssa:SSA_1704","COG2323",NA
"323","A3CP80_STRSV","A3CP80","Streptococcus sanguinis (strain SK36)","388919","A3CP80","CP000387","ABN44985.1","SSA_1596","SSA_1596",NA,NA,"ssa:SSA_1596",NA,NA
"324","A3CKP4_STRSV","A3CKP4","Streptococcus sanguinis (strain SK36)","388919","A3CKP4","CP000387","ABN43749.1","SSA_0292","SSA_0292","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","GO:0003700; GO:0043565","ssa:SSA_0292","COG2207",NA
"325","A3CPN3_STRSV","A3CPN3","Streptococcus sanguinis (strain SK36)","388919","A3CPN3","CP000387","ABN45138.1","SSA_1756","SSA_1756",NA,NA,"ssa:SSA_1756","ENOG5031FGY",NA
"326","A3CNQ1_STRSV","A3CNQ1","Streptococcus sanguinis (strain SK36)","388919","A3CNQ1","CP000387","ABN44806.1","rmlB","rmlB SSA_1409","dTDP-glucose 4,6-dehydratase activity [GO:0008460]; nucleotide-sugar metabolic process [GO:0009225]","GO:0008460; GO:0009225","ssa:SSA_1409","COG1088",NA
"327","A3CKI4_STRSV","A3CKI4","Streptococcus sanguinis (strain SK36)","388919","A3CKI4","CP000387","ABN43689.1","SSA_0229","SSA_0229",NA,NA,"ssa:SSA_0229",NA,NA
"328","A3CMJ1_STRSV","A3CMJ1","Streptococcus sanguinis (strain SK36)","388919","A3CMJ1","CP000387","ABN44396.1","SSA_0978","SSA_0978","integral component of membrane [GO:0016021]","GO:0016021","ssa:SSA_0978","COG3326",NA
"329","A3CNK6_STRSV","A3CNK6","Streptococcus sanguinis (strain SK36)","388919","A3CNK6","CP000387","ABN44761.1","SSA_1363","SSA_1363","integral component of membrane [GO:0016021]; beta-lactamase activity [GO:0008800]","GO:0008800; GO:0016021","ssa:SSA_1363","COG1680",NA
"330","A3CKQ9_STRSV","A3CKQ9","Streptococcus sanguinis (strain SK36)","388919","A3CKQ9","CP000387","ABN43764.1","glnA","glnA SSA_0307","glutamate-ammonia ligase activity [GO:0004356]; glutamine biosynthetic process [GO:0006542]","GO:0004356; GO:0006542","ssa:SSA_0307","COG0174",NA
