"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"581","B2FUQ4_STRMK","B2FUQ4","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUQ4","AM743169","CAQ47414.1","Smlt4018","Smlt4018","outer membrane [GO:0019867]","GO:0019867","sml:Smlt4018","COG3468",NA
"582","B2FPZ8_STRMK","B2FPZ8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FPZ8","AM743169","CAQ44428.1","Smlt0853","Smlt0853",NA,NA,"sml:Smlt0853","ENOG5032ZMW",NA
"583","B2FJN1_STRMK","B2FJN1","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJN1","AM743169","CAQ47624.1","Smlt4235","Smlt4235",NA,NA,"sml:Smlt4235","COG2249",NA
"584","B2FIZ8_STRMK","B2FIZ8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FIZ8","AM743169","CAQ43927.1","Q","Q Smlt0324",NA,NA,"sml:Smlt0324","COG4695",NA
"585","B2FTA7_STRMK","B2FTA7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTA7","AM743169","CAQ44804.1","minD","minD Smlt1251","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","GO:0005524; GO:0016887","sml:Smlt1251","COG2894",NA
"586","B2FHR6_STRMK","B2FHR6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FHR6","AM743169","CAQ46293.1","Smlt2832","Smlt2832","2 iron, 2 sulfur cluster binding [GO:0051537]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]","GO:0016491; GO:0046872; GO:0050660; GO:0051537","sml:Smlt2832","COG1018",NA
"587","B2FJH5_STRMK","B2FJH5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJH5","AM743169","CAQ46454.1","Smlt3004","Smlt3004","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt3004","COG2948",NA
"588","B2FL91_STRMK","B2FL91","Stenotrophomonas maltophilia (strain K279a)","522373","B2FL91","AM743169","CAQ45324.1","lolD","lolD Smlt1803","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; lipoprotein releasing activity [GO:0140306]; lipoprotein localization to membrane [GO:0044873]; lipoprotein transport [GO:0042953]","GO:0005524; GO:0005886; GO:0042953; GO:0044873; GO:0140306","sml:Smlt1803","COG1136",NA
"589","B2FJB3_STRMK","B2FJB3","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJB3","AM743169","CAQ45152.1","fimU","fimU Smlt1621","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]","GO:0005886; GO:0015627; GO:0015628; GO:0016021","sml:Smlt1621","COG4970",NA
"590","B2FNW8_STRMK","B2FNW8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNW8","AM743169","CAQ45624.1","Smlt2121","Smlt2121","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt2121","COG2259",NA
"591","B2FMK9_STRMK","B2FMK9","Stenotrophomonas maltophilia (strain K279a)","522373","B2FMK9","AM743169","CAQ47884.1","Smlt4526","Smlt4526","catalytic activity, acting on RNA [GO:0140098]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; ncRNA processing [GO:0034470]; pseudouridine synthesis [GO:0001522]","GO:0001522; GO:0003723; GO:0009982; GO:0034470; GO:0140098","sml:Smlt4526","COG1187",NA
"592","B2FJX7_STRMK","B2FJX7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJX7","AM743169","CAQ44014.1","Smlt0416","Smlt0416","integral component of membrane [GO:0016021]; peptidoglycan binding [GO:0042834]","GO:0016021; GO:0042834","sml:Smlt0416","COG0739",NA
"593","B2FT73_STRMK","B2FT73","Stenotrophomonas maltophilia (strain K279a)","522373","B2FT73","AM743169","CAQ47315.1","Smlt3912","Smlt3912","glutathione hydrolase activity [GO:0036374]; hypoglycin A gamma-glutamyl transpeptidase activity [GO:0102953]; leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]; glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]","GO:0006750; GO:0006751; GO:0036374; GO:0102953; GO:0103068","sml:Smlt3912","COG0405",NA
"594","B2FS81_STRMK","B2FS81","Stenotrophomonas maltophilia (strain K279a)","522373","B2FS81","AM743169","CAQ45984.1","Smlt2501","Smlt2501",NA,NA,"sml:Smlt2501","COG2068",NA
"595","B2FUL9_STRMK","B2FUL9","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUL9","AM743169","CAQ46248.1","Smlt2781","Smlt2781","cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0006777; GO:0061799","sml:Smlt2781","COG0315",NA
"596","B2FUL9_STRMK","B2FUL9","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUL9","AM743169","CAQ46248.1","Smlt2781","Smlt2781","cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0006777; GO:0061799","sml:Smlt2781","COG0521",NA
"597","B2FS44_STRMK","B2FS44","Stenotrophomonas maltophilia (strain K279a)","522373","B2FS44","AM743169","CAQ45947.1","Smlt2462","Smlt2462","high-affinity iron permease complex [GO:0033573]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion transmembrane transporter activity [GO:0005381]; metal ion binding [GO:0046872]","GO:0005381; GO:0009055; GO:0020037; GO:0033573; GO:0046872","sml:Smlt2462","COG2010",NA
"598","B2FS44_STRMK","B2FS44","Stenotrophomonas maltophilia (strain K279a)","522373","B2FS44","AM743169","CAQ45947.1","Smlt2462","Smlt2462","high-affinity iron permease complex [GO:0033573]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion transmembrane transporter activity [GO:0005381]; metal ion binding [GO:0046872]","GO:0005381; GO:0009055; GO:0020037; GO:0033573; GO:0046872","sml:Smlt2462","COG0672",NA
"599","B2FSN1_STRMK","B2FSN1","Stenotrophomonas maltophilia (strain K279a)","522373","B2FSN1","AM743169","CAQ44763.1","Smlt1207","Smlt1207","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt1207","ENOG502ZZC7",NA
"600","B2FHM8_STRMK","B2FHM8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FHM8","AM743169","CAQ45023.1","Smlt1486","Smlt1486",NA,NA,"sml:Smlt1486","COG4553",NA
"601","B2FRC5_STRMK","B2FRC5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FRC5","AM743169","CAQ44627.1","Smlt1068","Smlt1068","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt1068","COG3182",NA
"602","B2FUH5_STRMK","B2FUH5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUH5","AM743169","CAQ46204.1","gspJ","gspJ Smlt2733","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt2733","COG2165",NA
"603","B2FP32_STRMK","B2FP32","Stenotrophomonas maltophilia (strain K279a)","522373","B2FP32","AM743169","CAQ46886.1","Smlt3462","Smlt3462","integral component of membrane [GO:0016021]; symporter activity [GO:0015293]","GO:0015293; GO:0016021","sml:Smlt3462","COG1301",NA
"604","B2FSR7_STRMK","B2FSR7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FSR7","AM743169","CAQ46027.1","Smlt2549","Smlt2549",NA,NA,"sml:Smlt2549",NA,NA
"605","B2FNH9_STRMK","B2FNH9","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNH9","AM743169","CAQ44274.1","pefK","pefK Smlt0693","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein secretion [GO:0009306]","GO:0005886; GO:0009306; GO:0016021","sml:Smlt0693","COG3156",NA
"606","B2FKC5_STRMK","B2FKC5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FKC5","AM743169","CAQ46521.1","Smlt3073","Smlt3073",NA,NA,"sml:Smlt3073","ENOG5031ACH",NA
"607","B2FHQ2_STRMK","B2FHQ2","Stenotrophomonas maltophilia (strain K279a)","522373","B2FHQ2","AM743169","CAQ46279.1","entF","entF Smlt2818","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]; amide biosynthetic process [GO:0043604]; organonitrogen compound biosynthetic process [GO:1901566]; secondary metabolite biosynthetic process [GO:0044550]","GO:0003824; GO:0031177; GO:0043604; GO:0044550; GO:1901566","sml:Smlt2818","COG1020",NA
"608","B2FHQ2_STRMK","B2FHQ2","Stenotrophomonas maltophilia (strain K279a)","522373","B2FHQ2","AM743169","CAQ46279.1","entF","entF Smlt2818","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]; amide biosynthetic process [GO:0043604]; organonitrogen compound biosynthetic process [GO:1901566]; secondary metabolite biosynthetic process [GO:0044550]","GO:0003824; GO:0031177; GO:0043604; GO:0044550; GO:1901566","sml:Smlt2818","COG3319",NA
"609","B2FT66_STRMK","B2FT66","Stenotrophomonas maltophilia (strain K279a)","522373","B2FT66","AM743169","CAQ47308.1","Smlt3905","Smlt3905","cell outer membrane [GO:0009279]","GO:0009279","sml:Smlt3905","COG4771",NA
"610","B2FT66_STRMK","B2FT66","Stenotrophomonas maltophilia (strain K279a)","522373","B2FT66","AM743169","CAQ47308.1","Smlt3905","Smlt3905","cell outer membrane [GO:0009279]","GO:0009279","sml:Smlt3905","COG4206",NA
"611","B2FMA6_STRMK","B2FMA6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FMA6","AM743169","CAQ46701.1","Smlt3262","Smlt3262","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","GO:0003700; GO:0043565","sml:Smlt3262","COG2207",NA
"612","B2FMA6_STRMK","B2FMA6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FMA6","AM743169","CAQ46701.1","Smlt3262","Smlt3262","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","GO:0003700; GO:0043565","sml:Smlt3262","COG0662",NA
"613","B2FIA6_STRMK","B2FIA6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FIA6","AM743169","CAQ45040.1","pyrH","pyrH Smlt1504","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UMP kinase activity [GO:0033862]; 'de novo' CTP biosynthetic process [GO:0044210]","GO:0005524; GO:0005737; GO:0033862; GO:0044210","sml:Smlt1504","COG0528",NA
"614","B2FJ55_STRMK","B2FJ55","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJ55","AM743169","CAQ45094.1","Smlt1561","Smlt1561","sulfurtransferase activity [GO:0016783]","GO:0016783","sml:Smlt1561","COG2897",NA
"615","B2FSP6_STRMK","B2FSP6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FSP6","AM743169","CAQ44778.1","Smlt1222","Smlt1222","hydrolase activity, hydrolyzing N-glycosyl compounds [GO:0016799]; nucleobase-containing compound metabolic process [GO:0006139]; organonitrogen compound metabolic process [GO:1901564]","GO:0006139; GO:0016799; GO:1901564","sml:Smlt1222","COG1957",NA
"616","B2FMF0_STRMK","B2FMF0","Stenotrophomonas maltophilia (strain K279a)","522373","B2FMF0","AM743169","CAQ46745.1","Smlt3310","Smlt3310","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; metal ion binding [GO:0046872]; pyrimidine nucleotide biosynthetic process [GO:0006221]","GO:0006221; GO:0016812; GO:0046872","sml:Smlt3310","COG0044",NA
"617","B2FT34_STRMK","B2FT34","Stenotrophomonas maltophilia (strain K279a)","522373","B2FT34","AM743169","CAQ47276.1","thiE","thiE Smlt3872","magnesium ion binding [GO:0000287]; thiamine-phosphate diphosphorylase activity [GO:0004789]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]","GO:0000287; GO:0004789; GO:0009228; GO:0009229","sml:Smlt3872","COG0352",NA
"618","B2FTR5_STRMK","B2FTR5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTR5","AM743169","CAQ46186.1","Smlt2714","Smlt2714","cell outer membrane [GO:0009279]; ion transport [GO:0006811]; organic substance transport [GO:0071702]","GO:0006811; GO:0009279; GO:0071702","sml:Smlt2714","COG1629",NA
"619","B2FTR5_STRMK","B2FTR5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTR5","AM743169","CAQ46186.1","Smlt2714","Smlt2714","cell outer membrane [GO:0009279]; ion transport [GO:0006811]; organic substance transport [GO:0071702]","GO:0006811; GO:0009279; GO:0071702","sml:Smlt2714","COG4772",NA
"620","B2FRS1_STRMK","B2FRS1","Stenotrophomonas maltophilia (strain K279a)","522373","B2FRS1","AM743169","CAQ47161.1","nadE","nadE Smlt3751","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; nitrilase activity [GO:0000257]; NAD biosynthetic process [GO:0009435]","GO:0000257; GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0008795; GO:0009435","sml:Smlt3751","COG0388",NA
"621","B2FRS1_STRMK","B2FRS1","Stenotrophomonas maltophilia (strain K279a)","522373","B2FRS1","AM743169","CAQ47161.1","nadE","nadE Smlt3751","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; nitrilase activity [GO:0000257]; NAD biosynthetic process [GO:0009435]","GO:0000257; GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0008795; GO:0009435","sml:Smlt3751","COG0171",NA
"622","B2FNY9_STRMK","B2FNY9","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNY9","AM743169","CAQ46843.1","trpA","trpA Smlt3417","tryptophan synthase activity [GO:0004834]","GO:0004834","sml:Smlt3417","COG0159",NA
"623","B2FQC0_STRMK","B2FQC0","Stenotrophomonas maltophilia (strain K279a)","522373","B2FQC0","AM743169","CAQ45765.1","fliA","fliA Smlt2270","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]","GO:0003677; GO:0003899; GO:0005737; GO:0006352; GO:0016987","sml:Smlt2270","COG1191",NA
"624","B2FIH7_STRMK","B2FIH7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FIH7","AM743169","CAQ46351.1","Smlt2895","Smlt2895",NA,NA,"sml:Smlt2895","COG0666",NA
"625","B2FI57_STRMK","B2FI57","Stenotrophomonas maltophilia (strain K279a)","522373","B2FI57","AM743169","CAQ43845.1","Smlt0239","Smlt0239","acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]; organonitrogen compound catabolic process [GO:1901565]","GO:0003995; GO:0050660; GO:1901565","sml:Smlt0239","COG1960",NA
"626","B2FIN2_STRMK","B2FIN2","Stenotrophomonas maltophilia (strain K279a)","522373","B2FIN2","AM743169","CAQ46406.1","Smlt2952","Smlt2952","phosphorelay signal transduction system [GO:0000160]","GO:0000160","sml:Smlt2952","COG0784",NA
"627","B2FTS4_STRMK","B2FTS4","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTS4","AM743169","CAQ47330.1","pcm","pcm Smlt3927","protein-L-isoaspartate (D-aspartate) O-methyltransferase activity [GO:0004719]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]","GO:0000179; GO:0004719","sml:Smlt3927","COG2518",NA
"628","B2FUE5_STRMK","B2FUE5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUE5","AM743169","CAQ44951.1","Smlt1412","Smlt1412",NA,NA,"sml:Smlt1412","COG0346",NA
"629","B2FK96_STRMK","B2FK96","Stenotrophomonas maltophilia (strain K279a)","522373","B2FK96","AM743169","CAQ45247.1","Smlt1723","Smlt1723","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt1723","COG1238",NA
"630","B2FNE4_STRMK","B2FNE4","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNE4","AM743169","CAQ47955.1","Smlt4601","Smlt4601","hexosyltransferase activity [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]","GO:0008194; GO:0016758","sml:Smlt4601","COG1819",NA
"631","B2FNH6_STRMK","B2FNH6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNH6","AM743169","CAQ44271.1","xpsH","xpsH Smlt0690","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]","GO:0005886; GO:0015627; GO:0015628; GO:0016021","sml:Smlt0690","COG4970",NA
"632","B2FND9_STRMK","B2FND9","Stenotrophomonas maltophilia (strain K279a)","522373","B2FND9","AM743169","CAQ47950.1","uvrD","uvrD Smlt4595","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA unwinding involved in DNA replication [GO:0006268]","GO:0003677; GO:0003678; GO:0005524; GO:0005737; GO:0006268; GO:0016887","sml:Smlt4595","COG0210",NA
"633","B2FPG0_STRMK","B2FPG0","Stenotrophomonas maltophilia (strain K279a)","522373","B2FPG0","AM743169","CAQ44389.1","thyA","thyA Smlt0813","cytoplasm [GO:0005737]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]","GO:0004799; GO:0005737; GO:0006231; GO:0006235; GO:0032259","sml:Smlt0813","COG0207",NA
"634","B2FN14_STRMK","B2FN14","Stenotrophomonas maltophilia (strain K279a)","522373","B2FN14","AM743169","CAQ45535.1","dbpA","dbpA Smlt2027","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]","GO:0003676; GO:0003724; GO:0005524; GO:0008094; GO:0016887","sml:Smlt2027","COG0513",NA
"635","B2FUJ5_STRMK","B2FUJ5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUJ5","AM743169","CAQ46224.1","Smlt2757","Smlt2757","hydrolase activity [GO:0016787]; carbohydrate metabolic process [GO:0005975]","GO:0005975; GO:0016787","sml:Smlt2757","COG3280",NA
"636","B2FJ65_STRMK","B2FJ65","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJ65","AM743169","CAQ45104.1","aldH","aldH Smlt1571","aldehyde dehydrogenase (NAD+) activity [GO:0004029]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]","GO:0004029; GO:0043878","sml:Smlt1571","COG1012",NA
"637","B2FJG8_STRMK","B2FJG8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJG8","AM743169","CAQ46447.1","trwI","trwI Smlt2997","integral component of membrane [GO:0016021]; protein secretion by the type IV secretion system [GO:0030255]","GO:0016021; GO:0030255","sml:Smlt2997","COG3704",NA
"638","B2FSJ8_STRMK","B2FSJ8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FSJ8","AM743169","CAQ44730.1","aglA","aglA Smlt1174","maltose alpha-glucosidase activity [GO:0032450]","GO:0032450","sml:Smlt1174","COG0366",NA
"639","B2FTN5_STRMK","B2FTN5","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTN5","AM743169","CAQ46156.1","Smlt2683","Smlt2683","ATP binding [GO:0005524]","GO:0005524","sml:Smlt2683","COG1136",NA
"640","B2FPH7_STRMK","B2FPH7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FPH7","AM743169","CAQ44406.1","Smlt0830","Smlt0830",NA,NA,"sml:Smlt0830","ENOG5032XJ9",NA
"641","B2FIH1_STRMK","B2FIH1","Stenotrophomonas maltophilia (strain K279a)","522373","B2FIH1","AM743169","CAQ46345.1","Smlt2889","Smlt2889","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt2889",NA,NA
"642","B2FHJ6_STRMK","B2FHJ6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FHJ6","AM743169","CAQ44989.1","Smlt1450","Smlt1450",NA,NA,"sml:Smlt1450",NA,NA
"643","B2FUI0_STRMK","B2FUI0","Stenotrophomonas maltophilia (strain K279a)","522373","B2FUI0","AM743169","CAQ46209.1","gspE","gspE Smlt2741","plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; ATP binding [GO:0005524]; protein secretion by the type II secretion system [GO:0015628]","GO:0005524; GO:0005886; GO:0015627; GO:0015628","sml:Smlt2741","COG2804",NA
"644","B2FNH7_STRMK","B2FNH7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNH7","AM743169","CAQ44272.1","xpsI","xpsI Smlt0691","plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]","GO:0005886; GO:0015627; GO:0015628","sml:Smlt0691","COG2165",NA
"645","B2FM84_STRMK","B2FM84","Stenotrophomonas maltophilia (strain K279a)","522373","B2FM84","AM743169","CAQ45452.1","Smlt1934","Smlt1934",NA,NA,"sml:Smlt1934",NA,NA
"646","B2FLQ0_STRMK","B2FLQ0","Stenotrophomonas maltophilia (strain K279a)","522373","B2FLQ0","AM743169","CAQ44154.1","lrp","lrp Smlt0566","sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]","GO:0006355; GO:0043565","sml:Smlt0566","COG1522",NA
"647","B2FKP7_STRMK","B2FKP7","Stenotrophomonas maltophilia (strain K279a)","522373","B2FKP7","AM743169","CAQ47730.1","Smlt4347","Smlt4347","integral component of membrane [GO:0016021]","GO:0016021","sml:Smlt4347","COG0661",NA
"648","B2FTZ6_STRMK","B2FTZ6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTZ6","AM743169","CAQ43647.1","Smlt0032","Smlt0032","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","sml:Smlt0032","COG2814",NA
"649","B2FJ02_STRMK","B2FJ02","Stenotrophomonas maltophilia (strain K279a)","522373","B2FJ02","AM743169","CAQ43931.1","Smlt0329","Smlt0329",NA,NA,"sml:Smlt0329","COG1432",NA
"650","B2FK21_STRMK","B2FK21","Stenotrophomonas maltophilia (strain K279a)","522373","B2FK21","AM743169","CAQ45171.1","msbA","msbA Smlt1640","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]","GO:0005524; GO:0016021; GO:0034040; GO:0140359","sml:Smlt1640","COG1132",NA
"651","B2FLX8_STRMK","B2FLX8","Stenotrophomonas maltophilia (strain K279a)","522373","B2FLX8","AM743169","CAQ45346.1","Smlt1825","Smlt1825","lyase activity [GO:0016829]; cellular response to stimulus [GO:0051716]; protein-chromophore linkage [GO:0018298]","GO:0016829; GO:0018298; GO:0051716","sml:Smlt1825","COG0415",NA
"652","B2FKS6_STRMK","B2FKS6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FKS6","AM743169","CAQ47759.1","Smlt4383","Smlt4383",NA,NA,"sml:Smlt4383","COG2771",NA
"653","B2FSF0_STRMK","B2FSF0","Stenotrophomonas maltophilia (strain K279a)","522373","B2FSF0","AM743169","CAQ47204.1","alf1","alf1 Smlt3797","fructose-bisphosphate aldolase activity [GO:0004332]; glycolytic process [GO:0006096]","GO:0004332; GO:0006096","sml:Smlt3797","COG3588",NA
"654","B2FL99_STRMK","B2FL99","Stenotrophomonas maltophilia (strain K279a)","522373","B2FL99","AM743169","CAQ46606.1","sbcB","sbcB Smlt3162","3'-5'-exoribonuclease activity [GO:0000175]; DNA binding [GO:0003677]; exodeoxyribonuclease I activity [GO:0008852]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]","GO:0000175; GO:0003677; GO:0006281; GO:0008852; GO:0046872","sml:Smlt3162","COG2925",NA
"655","B2FI18_STRMK","B2FI18","Stenotrophomonas maltophilia (strain K279a)","522373","B2FI18","AM743169","CAQ47532.1","Smlt4141","Smlt4141","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","sml:Smlt4141","COG0477",NA
"656","B2FQF6_STRMK","B2FQF6","Stenotrophomonas maltophilia (strain K279a)","522373","B2FQF6","AM743169","CAQ47005.1","Smlt3588","Smlt3588","integral component of membrane [GO:0016021]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]","GO:0006935; GO:0007165; GO:0016021","sml:Smlt3588","COG0840",NA
"657","B2FMT2_STRMK","B2FMT2","Stenotrophomonas maltophilia (strain K279a)","522373","B2FMT2","AM743169","CAQ44265.1","purL","purL Smlt0684","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]","GO:0004642; GO:0005524; GO:0005737; GO:0006189; GO:0006541; GO:0046872","sml:Smlt0684","COG0047",NA
"658","B2FMT2_STRMK","B2FMT2","Stenotrophomonas maltophilia (strain K279a)","522373","B2FMT2","AM743169","CAQ44265.1","purL","purL Smlt0684","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]","GO:0004642; GO:0005524; GO:0005737; GO:0006189; GO:0006541; GO:0046872","sml:Smlt0684","COG0046",NA
"659","B2FR92_STRMK","B2FR92","Stenotrophomonas maltophilia (strain K279a)","522373","B2FR92","AM743169","CAQ44594.1","Smlt1032","Smlt1032","cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]","GO:0044249; GO:1901576","sml:Smlt1032","COG0147",NA
"660","B2FNN3_STRMK","B2FNN3","Stenotrophomonas maltophilia (strain K279a)","522373","B2FNN3","AM743169","CAQ44328.1","murE","murE Smlt0751","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0000287; GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0008765; GO:0009252; GO:0051301; GO:0071555","sml:Smlt0751","COG0769",NA
"661","B2FTQ3_STRMK","B2FTQ3","Stenotrophomonas maltophilia (strain K279a)","522373","B2FTQ3","AM743169","CAQ46174.1","Smlt2701","Smlt2701","integral component of membrane [GO:0016021]; nucleotide binding [GO:0000166]; phosphorelay sensor kinase activity [GO:0000155]","GO:0000155; GO:0000166; GO:0016021","sml:Smlt2701","COG0642",NA
"662","B2FU90_STRMK","B2FU90","Stenotrophomonas maltophilia (strain K279a)","522373","B2FU90","AM743169","CAQ44896.1","Smlt1349","Smlt1349","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","GO:0003677; GO:0006352; GO:0016987; GO:0050896","sml:Smlt1349","COG1595",NA
