"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"184","BXY_09780","","(GenBank) GTP cyclohydrolase II","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"185","BXY_09790","","(GenBank) Aspartate/tyrosine/aromatic aminotransferase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Cysteine and methionine metabolism, Arginine and proline metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"186","BXY_09810","","(GenBank) homoserine O-succinyltransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"187","BXY_09900","","(GenBank) asparaginase","Alanine, aspartate and glutamate metabolism, Cyanoamino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"188","BXY_09910","","(GenBank) aspartate kinase/homoserine dehydrogenase","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"189","BXY_09920","","(GenBank) phosphoglycerate mutase","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"190","BXY_09930","","(GenBank) L-threonine synthase","Glycine, serine and threonine metabolism, Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"191","BXY_09940","","(GenBank) thiamine diphosphokinase","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"192","BXY_09990","","(GenBank) O-acetylhomoserine sulfhydrolase","Cysteine and methionine metabolism, Metabolic pathways"
"193","BXY_10070","","(GenBank) Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs","Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism"
"194","BXY_10230","","(GenBank) Penicillin V acylase and related amidases","Secondary bile acid biosynthesis, Metabolic pathways"
"195","BXY_10310","","(GenBank) Flavodoxin","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"196","BXY_T_49310","","(GenBank) BXY_T_49310","Aminoacyl-tRNA biosynthesis"
"197","BXY_10390","","(GenBank) Thymidine kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"198","BXY_10430","","(GenBank) HAD superfamily (subfamily IA) hydrolase, TIGR02254","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"199","BXY_10510","","(GenBank) fumarase","Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"200","BXY_10530","","(GenBank) Outer membrane protein","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system, Bacterial secretion system"
"201","BXY_10540","","(GenBank) Cation/multidrug efflux pump","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"202","BXY_10550","","(GenBank) RND family efflux transporter, MFP subunit","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"203","BXY_10560","","(GenBank) ribosome small subunit-dependent GTPase A","Thiamine metabolism, Metabolic pathways"
"204","BXY_10630","","(GenBank) Beta-galactosidase/beta-glucuronidase","Galactose metabolism, Other glycan degradation, Sphingolipid metabolism, Metabolic pathways"
"205","BXY_10660","","(GenBank) uridylate kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"206","BXY_10700","","(GenBank) birA, biotin-[acetyl-CoA-carboxylase] ligase region","Biotin metabolism, Metabolic pathways"
"207","BXY_10770","","(GenBank) CDP-diacylglycerol--serine O-phosphatidyltransferase","Glycine, serine and threonine metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"208","BXY_10780","","(GenBank) phosphatidylserine decarboxylase precursor-related protein","Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"209","BXY_10790","","(GenBank) DNA polymerase III, alpha subunit","DNA replication, Mismatch repair, Homologous recombination"
"210","BXY_10910","","(GenBank) ABC-type Mn2+/Zn2+ transport systems, permease components","ABC transporters"
"211","BXY_10990","","(GenBank) 3-phosphoshikimate 1-carboxyvinyltransferase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"212","BXY_11170","","(GenBank) Signal transduction histidine kinase","Two-component system"
"213","BXY_11210","","(GenBank) SSU ribosomal protein S6P","Ribosome"
"214","BXY_11220","","(GenBank) SSU ribosomal protein S18P","Ribosome"
"215","BXY_11230","","(GenBank) LSU ribosomal protein L9P","Ribosome"
"216","BXY_11300","","(GenBank) Long-chain acyl-CoA synthetases (AMP-forming)","Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"217","BXY_11320","","(GenBank) Lauroyl/myristoyl acyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"218","BXY_11340","","(GenBank) Methylglyoxal synthase","Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"219","BXY_11350","","(GenBank) dihydroneopterin aldolase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"220","BXY_11370","","(GenBank) 4-alpha-glucanotransferase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"221","BXY_11400","","(GenBank) chromosomal replication initiator protein DnaA","Two-component system"
"222","BXY_11410","","(GenBank) ABC-type transport system involved in resistance to organic solvents, periplasmic component","ABC transporters"
"223","BXY_11420","","(GenBank) N-acetylmuramoyl-L-alanine amidase","Cationic antimicrobial peptide (CAMP) resistance"
"224","BXY_11570","","(GenBank) Uracil-DNA glycosylase","Base excision repair"
"225","BXY_11580","","(GenBank) aspartate-ammonia ligase","Alanine, aspartate and glutamate metabolism, Cyanoamino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"226","BXY_T_48950","","(GenBank) BXY_T_48950","Aminoacyl-tRNA biosynthesis"
"227","BXY_11610","","(GenBank) Predicted kinase related to galactokinase and mevalonate kinase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"228","BXY_11650","","(GenBank) glucose-6-phosphate isomerase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"229","BXY_11660","","(GenBank) Glycerol-3-phosphate dehydrogenase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"230","BXY_11670","","(GenBank) Lysyl-tRNA synthetase (class II)","Aminoacyl-tRNA biosynthesis"
"231","BXY_11840","","(GenBank) Transcriptional regulator/sugar kinase","Glycolysis / Gluconeogenesis, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Streptomycin biosynthesis, Neomycin, kanamycin and gentamicin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"232","BXY_12020","","(GenBank) heterodimeric methylmalonyl-CoA mutase small subunit","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"233","BXY_12030","","(GenBank) heterodimeric methylmalonyl-CoA mutase large subunit precursor","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"234","BXY_12180","","(GenBank) chorismate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"235","BXY_12240","","(GenBank) dihydroxyacid dehydratase","Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"236","BXY_12250","","(GenBank) acetolactate synthase, large subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"237","BXY_12260","","(GenBank) acetolactate synthase, small subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"238","BXY_12280","","(GenBank) ketol-acid reductoisomerase","Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"239","BXY_12310","","(GenBank) aconitase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"240","BXY_12320","","(GenBank) isocitrate dehydrogenase (NADP)","Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"241","BXY_12330","","(GenBank) Citrate synthase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"242","BXY_12340","","(GenBank) 3-oxo-5-alpha-steroid 4-dehydrogenase.","Metabolic pathways"
"243","BXY_12410","","(GenBank) 6-phosphofructokinase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Galactose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, RNA degradation"
"244","BXY_12420","","(GenBank) (E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate reductase (IPP and DMAPP forming)","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"245","BXY_12430","","(GenBank) cytidylate kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"246","BXY_12450","","(GenBank) Geranylgeranyl pyrophosphate synthase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"247","BXY_T_48960","","(GenBank) BXY_T_48960","Aminoacyl-tRNA biosynthesis"
"248","BXY_12560","","(GenBank) dihydrofolate reductase","One carbon pool by folate, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"249","BXY_12570","","(GenBank) thymidylate synthase","Pyrimidine metabolism, One carbon pool by folate, Metabolic pathways, Nucleotide metabolism"
"250","BXY_12580","","(GenBank) Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes","Glycerophospholipid metabolism, Metabolic pathways"
"251","BXY_12760","","(GenBank) ribose-5-phosphate isomerase","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"252","BXY_12790","","(GenBank) Holliday junction DNA helicase subunit RuvA","Homologous recombination"
"253","BXY_12820","","(GenBank) tRNA nucleotidyltransferase/poly(A) polymerase","RNA degradation"
"254","BXY_12860","","(GenBank) glutamate dehydrogenase (NAD)","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"255","BXY_12960","","(GenBank) glutamate dehydrogenase (NAD/NADP)","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"256","BXY_12990","","(GenBank) allosteric NADP-dependent malic enzyme","Pyruvate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"257","BXY_13010","","(GenBank) Fe2+-dicitrate sensor, membrane component","Two-component system"
"258","BXY_13050","","(GenBank) N-acetyl-beta-hexosaminidase","Other glycan degradation, Amino sugar and nucleotide sugar metabolism, Sphingolipid metabolism, Metabolic pathways"
"259","BXY_13060","","(GenBank) N-acetyl-beta-hexosaminidase","Other glycan degradation, Amino sugar and nucleotide sugar metabolism, Sphingolipid metabolism, Metabolic pathways"
"260","BXY_13140","","(GenBank) RND family efflux transporter, MFP subunit","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"261","BXY_13400","","(GenBank) ribonucleoside-triphosphate reductase class III catalytic subunit","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"262","BXY_13450","","(GenBank) 1-deoxy-D-xylulose 5-phosphate reductoisomerase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"263","BXY_13480","","(GenBank) UDP-N-acetylglucosamine 1-carboxyvinyltransferase","Amino sugar and nucleotide sugar metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"264","BXY_13520","","(GenBank) guanylate kinase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"265","BXY_13540","","(GenBank) nicotinate (nicotinamide) nucleotide adenylyltransferase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"266","BXY_13570","","(GenBank) 1,4-dihydroxy-2-naphtoate prenyltransferase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"267","BXY_13580","","(GenBank) dTDP-glucose 4,6-dehydratase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, Acarbose and validamycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"268","BXY_13590","","(GenBank) Glucose-1-phosphate thymidylyltransferase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, Acarbose and validamycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"269","BXY_13610","","(GenBank) Polyphosphate kinase","Oxidative phosphorylation, RNA degradation"
"270","BXY_14000","","(GenBank) O-acetylhomoserine sulfhydrolase","Cysteine and methionine metabolism, Metabolic pathways"
"271","BXY_14010","","(GenBank) N-acetylmuramoyl-L-alanine amidase","Cationic antimicrobial peptide (CAMP) resistance"
"272","BXY_14020","","(GenBank) Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"273","BXY_14040","","(GenBank) biotin carboxylase","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"274","BXY_14090","","(GenBank) nicotinate phosphoribosyltransferase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"275","BXY_14220","","(GenBank) pyruvate:ferredoxin (flavodoxin) oxidoreductase, homodimeric","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"276","BXY_14230","","(GenBank) ABC-type proline/glycine betaine transport systems, periplasmic components","ABC transporters"
"277","BXY_14240","","(GenBank) ABC-type proline/glycine betaine transport system, permease component","ABC transporters"
"278","BXY_14250","","(GenBank) glycine betaine/L-proline transport ATP binding subunit","ABC transporters"
"279","BXY_14300","","(GenBank) Sugar kinases, ribokinase family","Fructose and mannose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"280","BXY_14320","","(GenBank) Beta-fructosidases (levanase/invertase)","Fructose and mannose metabolism"
"281","BXY_14380","","(GenBank) Beta-fructosidases (levanase/invertase)","Fructose and mannose metabolism"
"282","BXY_14530","","(GenBank) Alpha-L-fucosidase","Other glycan degradation"
"283","BXY_14620","","(GenBank) GAF domain-containing protein","Cysteine and methionine metabolism, Metabolic pathways"
"284","BXY_14670","","(GenBank) L-threonine aldolase","Glycine, serine and threonine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"285","BXY_14690","","(GenBank) pyruvate dehydrogenase (cytochrome)","Pyruvate metabolism, Metabolic pathways"
"286","BXY_14750","","(GenBank) chaperonin GroL","RNA degradation"
"287","BXY_14830","","(GenBank) Biotin synthase and related enzymes","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"288","BXY_14840","","(GenBank) iron-only hydrogenase maturation protein HydG","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"289","BXY_14870","","(GenBank) histidyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"290","BXY_14890","","(GenBank) Alpha-L-fucosidase","Other glycan degradation"
"291","BXY_14900","","(GenBank) Adenylosuccinate synthetase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"292","BXY_14950","","(GenBank) ATP-dependent DNA helicase, RecQ-like","RNA degradation"
"293","BXY_14970","","(GenBank) cysteine synthase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"294","BXY_14990","","(GenBank) PAP2 superfamily.","Peptidoglycan biosynthesis, Teichoic acid biosynthesis"
"295","BXY_15000","","(GenBank) 3-isopropylmalate dehydrogenase","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"296","BXY_15010","","(GenBank) (R)-citramalate synthase","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"297","BXY_15020","","(GenBank) 3-isopropylmalate dehydratase, small subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"298","BXY_15030","","(GenBank) 3-isopropylmalate dehydratase, large subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"299","BXY_15040","","(GenBank) 2-isopropylmalate synthase","Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"300","BXY_15140","","(GenBank) RND family efflux transporter, MFP subunit","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"301","BXY_15150","","(GenBank) The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"302","BXY_15160","","(GenBank) efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family","beta-Lactam resistance, Quorum sensing"
"303","BXY_15170","","(GenBank) pyrophosphate-dependent phosphofructokinase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"304","BXY_15190","","(GenBank) dihydrolipoamide dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"305","BXY_15200","","(GenBank) lipoate-protein ligase","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"306","BXY_15210","","(GenBank) Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes","Citrate cycle (TCA cycle), Lysine degradation, Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"307","BXY_15220","","(GenBank) Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit","Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"308","BXY_15290","","(GenBank) Cytosine/adenosine deaminases","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"309","BXY_15340","","(GenBank) 2-oxoglutarate ferredoxin oxidoreductase, gamma subunit","Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"310","BXY_15350","","(GenBank) Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"311","BXY_15370","","(GenBank) Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"312","BXY_15380","","(GenBank) Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)","Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"313","BXY_15530","","(GenBank) Uroporphyrinogen-III decarboxylase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"314","BXY_15540","","(GenBank) ribose-5-phosphate isomerase","Pentose phosphate pathway, Fructose and mannose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"315","BXY_15570","","(GenBank) Alpha-L-arabinofuranosidase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"316","BXY_15600","","(GenBank) L-arabinose isomerase","Pentose and glucuronate interconversions, Metabolic pathways"
"317","BXY_15610","","(GenBank) L-ribulose 5-phosphate 4-epimerase","Pentose and glucuronate interconversions, Ascorbate and aldarate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"318","BXY_15640","","(GenBank) aldose 1-epimerase","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"319","BXY_15710","","(GenBank) Alpha-L-arabinofuranosidase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"320","BXY_15730","","(GenBank) galactokinase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"321","BXY_15750","","(GenBank) aldose 1-epimerase","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"322","BXY_15760","","(GenBank) mannose-6-phosphate isomerase, type 1","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"323","BXY_15830","","(GenBank) Periplasmic protein involved in polysaccharide export","Two-component system"
"324","BXY_15910","","(GenBank) Periplasmic protein involved in polysaccharide export","Two-component system"
"325","BXY_15920","","(GenBank) capsular exopolysaccharide family","Two-component system"
"326","BXY_15950","","(GenBank) nucleotide sugar dehydrogenase","Pentose and glucuronate interconversions, Ascorbate and aldarate metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"327","BXY_16060","","(GenBank) UDP-galactopyranose mutase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"328","BXY_16270","","(GenBank) 3'(2'),5'-bisphosphate nucleotidase","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"329","BXY_16290","","(GenBank) adenylylsulfate kinase","Purine metabolism, Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"330","BXY_16300","","(GenBank) sulfate adenylyltransferase subunit 2","Purine metabolism, Monobactam biosynthesis, Selenocompound metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"331","BXY_16310","","(GenBank) sulfate adenylyltransferase subunit 1","Purine metabolism, Monobactam biosynthesis, Selenocompound metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"332","BXY_16380","","(GenBank) threonyl-tRNA synthetase/Ser-tRNA(Thr) hydrolase","Aminoacyl-tRNA biosynthesis"
"333","BXY_16400","","(GenBank) LSU ribosomal protein L35P","Ribosome"
"334","BXY_16410","","(GenBank) LSU ribosomal protein L20P","Ribosome"
"335","BXY_16440","","(GenBank) xanthine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"336","BXY_T_48970","","(GenBank) BXY_T_48970","Aminoacyl-tRNA biosynthesis"
"337","BXY_16710","","(GenBank) Amino acid transporters","Quorum sensing"
"338","BXY_16730","","(GenBank) L-glutaminase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, D-Amino acid metabolism, Metabolic pathways, Two-component system"
"339","BXY_16740","","(GenBank) glutamate decarboxylase","Alanine, aspartate and glutamate metabolism, beta-Alanine metabolism, Taurine and hypotaurine metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Quorum sensing"
"340","BXY_16810","","(GenBank) polyribonucleotide nucleotidyltransferase","RNA degradation"
"341","BXY_16850","","(GenBank) butyrate kinase","Butanoate metabolism, Metabolic pathways"
"342","BXY_16920","","(GenBank) haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED","Glycolysis / Gluconeogenesis, Microbial metabolism in diverse environments"
"343","BXY_16970","","(GenBank) Uridine kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
