"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"488","U769_06690","dnaE","(GenBank) DNA polymerase III subunit alpha","DNA replication, Mismatch repair, Homologous recombination"
"489","U769_06695","","(GenBank) acetyl-CoA carboxylase subunit alpha","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"490","U769_06705","pyrG","(GenBank) CTP synthetase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"491","U769_06710","","(GenBank) 2-dehydro-3-deoxyphosphooctonate aldolase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"492","U769_06715","eno","(GenBank) enolase","Glycolysis / Gluconeogenesis, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, RNA degradation"
"493","U769_06725","ispD","(GenBank) 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"494","U769_06745","","(GenBank) S-(hydroxymethyl)glutathione dehydrogenase","Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Naphthalene degradation, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Degradation of aromatic compounds"
"495","U769_06750","","(GenBank) S-formylglutathione hydrolase","Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"496","U769_06755","ispF","(GenBank) 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"497","U769_06765","","(GenBank) stationary phase survival protein SurE","Purine metabolism, Pyrimidine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"498","U769_06790","","(GenBank) DNA mismatch repair protein MutS","Mismatch repair"
"499","U769_06800","","(GenBank) competence damage-inducible protein A","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"500","U769_06805","recA","(GenBank) recombinase RecA","Homologous recombination"
"501","U769_06840","","(GenBank) polyamine transporter PotD","ABC transporters"
"502","U769_06845","potC","(GenBank) putrescine/spermidine ABC transporter permease","ABC transporters"
"503","U769_06850","","(GenBank) polyamine transporter PotB","ABC transporters"
"504","U769_06855","","(GenBank) spermidine/putrescine ABC transporter ATP-binding protein","ABC transporters"
"505","U769_06875","","(GenBank) diacylglycerol kinase","Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"506","U769_06885","rpmE2","(GenBank) 50S ribosomal protein L31","Ribosome"
"507","U769_06890","rpmJ","(GenBank) 50S ribosomal protein L36","Ribosome"
"508","U769_06925","","(GenBank) isovaleryl-CoA dehydrogenase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"509","U769_06935","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"510","U769_06940","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Phenylalanine metabolism, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"511","U769_06970","glpD","(GenBank) glycerol-3-phosphate dehydrogenase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"512","U769_06980","glpK","(GenBank) glycerol kinase","Glycerolipid metabolism, Metabolic pathways"
"513","U769_06995","","(GenBank) glycerol kinase","Glycerolipid metabolism, Metabolic pathways"
"514","U769_07020","","(GenBank) TetR family transcriptional regulator","beta-Lactam resistance"
"515","U769_07040","","(GenBank) methylmalonate-semialdehyde dehydrogenase","Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Inositol phosphate metabolism, Propanoate metabolism, Metabolic pathways, Carbon metabolism"
"516","U769_07045","","(GenBank) 3-hydroxyisobutyrate dehydrogenase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"517","U769_07050","","(GenBank) hypothetical protein","Propanoate metabolism, Metabolic pathways"
"518","U769_07087","","(GenBank) PTS system fructose-specific transporter subunit FruI","Phosphotransferase system (PTS)"
"519","U769_07090","","(GenBank) 1-phosphofructokinase","Fructose and mannose metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"520","U769_07095","","(GenBank) PTS fructose transporter subunit IIBC","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Phosphotransferase system (PTS)"
"521","U769_07100","","(GenBank) UDP-glucose 6-dehydrogenase","Pentose and glucuronate interconversions, Ascorbate and aldarate metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"522","U769_07105","","(GenBank) 4-amino-4-deoxy-L-arabinose-phospho-UDP flippase subunit F","Cationic antimicrobial peptide (CAMP) resistance"
"523","U769_07110","","(GenBank) 4-amino-4-deoxy-L-arabinose-phospho-UDP flippase subunit E","Cationic antimicrobial peptide (CAMP) resistance"
"524","U769_07115","","(GenBank) 4-amino-4-deoxy-L-arabinose transferase","Lipopolysaccharide biosynthesis, Cationic antimicrobial peptide (CAMP) resistance"
"525","U769_07120","","(GenBank) 4-deoxy-4-formamido-L-arabinose-phospho-UDP deformylase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance"
"526","U769_07125","","(GenBank) bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars, Cationic antimicrobial peptide (CAMP) resistance"
"527","U769_07130","","(GenBank) UDP phosphate 4-deoxy-4-formamido-L-arabinose transferase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance"
"528","U769_07135","","(GenBank) UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"529","U769_07140","","(GenBank) mannose-1-phosphate guanylyltransferase","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars, Biofilm formation - Pseudomonas aeruginosa"
"530","U769_07160","algL","(GenBank) poly(beta-D-mannuronate) lyase","Fructose and mannose metabolism, Metabolic pathways"
"531","U769_07170","","(GenBank) poly(beta-D-mannuronate) C5 epimerase","Fructose and mannose metabolism, Metabolic pathways"
"532","U769_07185","","(GenBank) hemolysin D","Fructose and mannose metabolism, Metabolic pathways, Biofilm formation - Pseudomonas aeruginosa"
"533","U769_07190","","(GenBank) glycosyl transferase","Fructose and mannose metabolism, Metabolic pathways"
"534","U769_07195","","(GenBank) GDP-mannose 6-dehydrogenase","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars, Two-component system"
"535","U769_07205","","(GenBank) iron ABC transporter ATP-binding protein","ABC transporters"
"536","U769_07210","","(GenBank) ornithine carbamoyltransferase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"537","U769_07240","","(GenBank) bacterioferritin","Porphyrin metabolism"
"538","U769_07260","","(GenBank) dihydroorotase","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"539","U769_07265","","(GenBank) membrane protein","Flagellar assembly"
"540","U769_07270","","(GenBank) argininosuccinate synthase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"541","U769_07275","","(GenBank) lactoylglutathione lyase","Pyruvate metabolism, Metabolic pathways"
"542","U769_07310","","(GenBank) adenylosuccinate lyase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"543","U769_07315","","(GenBank) adenylosuccinate lyase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"544","U769_07330","","(GenBank) endonuclease IV","Base excision repair"
"545","U769_07380","metG","(GenBank) methionyl-tRNA synthetase","Selenocompound metabolism, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"546","U769_07390","","(GenBank) deoxycytidine triphosphate deaminase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"547","U769_07395","","(GenBank) rhamnosyltransferase","Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"548","U769_07400","","(GenBank) glycosyl transferase family 1","Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"549","U769_07405","","(GenBank) LuxR family transcriptional regulator","Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"550","U769_07410","","(GenBank) acyl-homoserine-lactone synthase","Cysteine and methionine metabolism, Metabolic pathways, Two-component system, Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"551","U769_07415","","(GenBank) arogenate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"552","U769_07435","","(GenBank) malate dehydrogenase","Pyruvate metabolism, Carbon metabolism, Two-component system"
"553","U769_07480","","(GenBank) sensor histidine kinase","Biofilm formation - Pseudomonas aeruginosa"
"554","U769_07495","","(GenBank) asparagine synthase","Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"555","U769_07520","","(GenBank) acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Benzoate degradation, alpha-Linolenic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"556","U769_07530","","(GenBank) malate:quinone oxidoreductase","Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"557","U769_07545","","(GenBank) sulfonate ABC transporter substrate-binding protein","Sulfur metabolism, ABC transporters"
"558","U769_07550","","(GenBank) ABC transporter permease","Sulfur metabolism, ABC transporters"
"559","U769_07552","","(GenBank) ABC transporter ATP-binding protein","Sulfur metabolism, ABC transporters"
"560","U769_07560","","(GenBank) NAD(P)H-dependent FMN reductase","Riboflavin metabolism, Sulfur metabolism, Metabolic pathways"
"561","U769_07565","","(GenBank) ABC transporter substrate-binding protein","Sulfur metabolism, ABC transporters"
"562","U769_07570","","(GenBank) alkanesulfonate monooxygenase","Sulfur metabolism, Metabolic pathways"
"563","U769_07575","ssuC","(GenBank) sulfonate ABC transporter","Sulfur metabolism, ABC transporters"
"564","U769_07580","ssuB","(GenBank) aliphatic sulfonate ABC transporter ATP-binding protein","Sulfur metabolism, ABC transporters"
"565","U769_07600","folX","(GenBank) D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase","Folate biosynthesis"
"566","U769_07605","","(GenBank) GTP cyclohydrolase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"567","U769_07610","","(GenBank) dihydromonapterin reductase","One carbon pool by folate, Folate biosynthesis, Metabolic pathways"
"568","U769_07660","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"569","U769_07700","","(GenBank) amino acid dehydrogenase","Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"570","U769_07705","","(GenBank) ABC transporter permease","Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"571","U769_07710","","(GenBank) 2-oxoisovalerate dehydrogenase subunit beta","Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"572","U769_07715","","(GenBank) branched-chain alpha-keto acid dehydrogenase subunit E2","Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"573","U769_07750","","(GenBank) iron dicitrate transporter FecR","Two-component system"
"574","U769_07765","","(GenBank) peptidase","ABC transporters"
"575","U769_07825","","(GenBank) ABC transporter permease","ABC transporters"
"576","U769_07830","","(GenBank) copper ABC transporter ATP-binding protein","ABC transporters"
"577","U769_07840","","(GenBank) nitrous-oxide reductase","Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"578","U769_07880","","(GenBank) phosphonate ABC transporter","ABC transporters"
"579","U769_07885","","(GenBank) phosphonate ABC transporter substrate-binding protein","ABC transporters"
"580","U769_07890","","(GenBank) phosphonate ABC transporter permease","ABC transporters"
"581","U769_07900","","(GenBank) enzyme of phosphonate metabolism protein PhnG","Phosphonate and phosphinate metabolism, Metabolic pathways"
"582","U769_07905","","(GenBank) carbon-phosphorus lyase","Phosphonate and phosphinate metabolism, Metabolic pathways"
"583","U769_07910","","(GenBank) carbon-phosphorus lyase complex subunit PhnI","Phosphonate and phosphinate metabolism, Metabolic pathways"
"584","U769_07915","","(GenBank) carbon-phosphorus lyase complex subunit PhnJ","Phosphonate and phosphinate metabolism, Metabolic pathways"
"585","U769_07925","","(GenBank) phosphonate ABC transporter ATP-binding protein","Phosphonate and phosphinate metabolism, Metabolic pathways"
"586","U769_07930","","(GenBank) phosphonate metabolism protein PhnM","Phosphonate and phosphinate metabolism, Metabolic pathways"
"587","U769_07935","","(GenBank) ribose 1,5-bisphosphate phosphokinase","Pentose phosphate pathway, Metabolic pathways"
"588","U769_07940","","(GenBank) carbon-phosphorus lyase","Phosphonate and phosphinate metabolism, Metabolic pathways"
"589","U769_07965","","(GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"590","U769_08015","amiE","(GenBank) acylamide amidohydrolase","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"591","U769_08025","","(GenBank) Aliphatic amidase expression-regulating protein","ABC transporters, Quorum sensing"
"592","U769_08040","","(GenBank) fucose-binding lectin PA-IIL","Quorum sensing"
"593","U769_08060","","(GenBank) D-serine dehydratase","Glycine, serine and threonine metabolism, D-Amino acid metabolism, Metabolic pathways"
"594","U769_08065","","(GenBank) glutamate--ammonia ligase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"595","U769_08085","","(GenBank) FlgN","Flagellar assembly"
"596","U769_08090","","(GenBank) anti-sigma-28 factor FlgM","Two-component system, Biofilm formation - Pseudomonas aeruginosa, Flagellar assembly"
"597","U769_08095","","(GenBank) flagellar basal body P-ring biosynthesis protein FlgA","Flagellar assembly"
"598","U769_08100","","(GenBank) chemotaxis protein CheW","Two-component system, Bacterial chemotaxis"
"599","U769_08105","","(GenBank) chemotaxis protein CheR","Two-component system, Bacterial chemotaxis"
"600","U769_08110","","(GenBank) anti-anti-sigma regulatory factor","Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"601","U769_08115","","(GenBank) chemotaxis protein CheY","Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"602","U769_08120","","(GenBank) sensor histidine kinase","Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"603","U769_08125","","(GenBank) ATP-dependent DNA helicase RecQ","RNA degradation"
"604","U769_08160","","(GenBank) ADP-L-glycero-D-manno-heptose-6-epimerase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"605","U769_08175","","(GenBank) acyl carrier protein","Metabolic pathways, Biosynthesis of secondary metabolites"
"606","U769_08180","","(GenBank) 3-oxoacyl-ACP synthase","Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism"
"607","U769_08245","","(GenBank) membrane protein","Quorum sensing"
"608","U769_08250","","(GenBank) phospholipase C","Inositol phosphate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"609","U769_08265","","(GenBank) phosphonate ABC transporter permease","ABC transporters"
"610","U769_08270","","(GenBank) ABC transporter permease","ABC transporters"
"611","U769_08275","","(GenBank) phosphonate ABC transporter","ABC transporters"
"612","U769_08280","","(GenBank) phosphonate ABC transporter substrate-binding protein","ABC transporters"
"613","U769_08285","","(GenBank) 2-hydroxy-3-oxopropionate reductase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"614","U769_08295","","(GenBank) membrane-associated, metal-dependent hydrolase","Lipopolysaccharide biosynthesis, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance"
"615","U769_08350","","(GenBank) 3-hydroxybutyryl-CoA dehydratase","Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"616","U769_08360","","(GenBank) long-chain fatty acid--CoA ligase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"617","U769_08365","","(GenBank) long-chain fatty acid--CoA ligase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"618","U769_08380","","(GenBank) alkaline phosphatase","Thiamine metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Two-component system"
"619","U769_08390","","(GenBank) type IV secretion protein Rhs","Bacterial secretion system"
"620","U769_08550","","(GenBank) tRNA-Val","Aminoacyl-tRNA biosynthesis"
"621","U769_08555","","(GenBank) tRNA-Asp","Aminoacyl-tRNA biosynthesis"
"622","U769_08607","","(GenBank) putative ATP-binding component of ABC transporter","Quorum sensing"
"623","U769_08615","","(GenBank) ABC transporter permease","Quorum sensing"
"624","U769_08620","","(GenBank) ABC transporter permease","Quorum sensing"
"625","U769_08630","","(GenBank) ABC transporter substrate-binding protein","Quorum sensing"
"626","U769_08670","","(GenBank) lauroyl acyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"627","U769_08700","","(GenBank) glycine/betaine ABC transporter substrate-binding protein","ABC transporters"
"628","U769_08720","","(GenBank) DNA polymerase III subunit epsilon","DNA replication, Mismatch repair, Homologous recombination"
"629","U769_08740","","(GenBank) multidrug ABC transporter ATP-binding protein","ABC transporters"
"630","U769_08745","","(GenBank) peptidyl-prolyl cis-trans isomerase","Cationic antimicrobial peptide (CAMP) resistance, Viral life cycle - HIV-1"
"631","U769_08750","","(GenBank) 3-oxoadipate enol-lactonase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"632","U769_08775","","(GenBank) glycine cleavage system protein H","Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"633","U769_08785","","(GenBank) glutathione S-transferase","Glutathione metabolism, Metabolic pathways"
"634","U769_08790","","(GenBank) NADPH-dependent FMN reductase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"635","U769_08825","","(GenBank) adenylate cyclase","Purine metabolism, Metabolic pathways, Biofilm formation - Pseudomonas aeruginosa"
"636","U769_08845","","(GenBank) ABC transporter permease","ABC transporters"
"637","U769_08850","","(GenBank) iron ABC transporter ATP-binding protein","ABC transporters"
"638","U769_08855","","(GenBank) ABC transporter permease","ABC transporters"
"639","U769_08890","","(GenBank) chemotaxis protein CheY","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"640","U769_08940","gapA","(GenBank) glyceraldehyde-3-phosphate dehydrogenase","Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"641","U769_08945","","(GenBank) phosphogluconate dehydratase","Pentose phosphate pathway, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"642","U769_08950","","(GenBank) glucokinase","Glycolysis / Gluconeogenesis, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Streptomycin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"643","U769_08965","","(GenBank) sugar ABC transporter substrate-binding protein","ABC transporters"
"644","U769_08970","","(GenBank) sugar ABC transporter permease","ABC transporters"
"645","U769_08975","","(GenBank) sugar ABC transporter permease","ABC transporters"
"646","U769_08980","","(GenBank) sugar ABC transporter ATPase","ABC transporters"
"647","U769_09000","","(GenBank) glucose-6-phosphate 1-dehydrogenase","Pentose phosphate pathway, Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"648","U769_09005","","(GenBank) 6-phosphogluconolactonase","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"649","U769_09010","","(GenBank) ketohydroxyglutarate aldolase","Pentose phosphate pathway, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"650","U769_09040","","(GenBank) formimidoylglutamase","Histidine metabolism, Metabolic pathways"
"651","U769_09055","","(GenBank) phosphoglycolate phosphatase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"652","U769_09060","","(GenBank) 3-demethylubiquinone-9 3-methyltransferase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"653","U769_09065","","(GenBank) N-ethylammeline chlorohydrolase","Cysteine and methionine metabolism, Metabolic pathways"
"654","U769_09070","","(GenBank) methylthioribose-1-phosphate isomerase","Cysteine and methionine metabolism, Metabolic pathways"
"655","U769_09080","","(GenBank) MFS transporter","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"656","U769_09085","","(GenBank) prephenate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"657","U769_09090","","(GenBank) histidinol-phosphate aminotransferase","Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"658","U769_09095","","(GenBank) cyclohexadienyl dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"659","U769_09100","","(GenBank) cytidylate kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"660","U769_09105","","(GenBank) 30S ribosomal protein S1","Ribosome"
"661","U769_09122","","(GenBank) UDP-N-acetyl-D-glucosamine dehydrogenase","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways"
"662","U769_09132","","(GenBank) oxidoreductase","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"663","U769_09137","","(GenBank) hypothetical protein","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"664","U769_09160","","(GenBank) NAD-dependent dehydratase","O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"665","U769_09170","","(GenBank) membrane protein","O-Antigen nucleotide sugar biosynthesis, Teichoic acid biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"666","U769_09180","","(GenBank) tRNA-Asn","Aminoacyl-tRNA biosynthesis"
"667","U769_09185","","(GenBank) aspartate aminotransferase","Cysteine and methionine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"668","U769_09190","","(GenBank) excinuclease ABC subunit B","Nucleotide excision repair"
"669","U769_09210","","(GenBank) glutamyl-tRNA synthetase","Porphyrin metabolism, Aminoacyl-tRNA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"670","U769_09215","","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"671","U769_09220","","(GenBank) tRNA-Glu","Aminoacyl-tRNA biosynthesis"
"672","U769_09225","","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"673","U769_09230","","(GenBank) tRNA-Glu","Aminoacyl-tRNA biosynthesis"
"674","U769_09245","","(GenBank) 2-dehydro-3-deoxyphosphogluconate aldolase","Pentose phosphate pathway, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"675","U769_09295","","(GenBank) isopropylmalate isomerase","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"676","U769_09300","","(GenBank) 3-isopropylmalate dehydratase small subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"677","U769_09310","","(GenBank) 3-isopropylmalate dehydrogenase","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"678","U769_09315","","(GenBank) aspartate-semialdehyde dehydrogenase","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"679","U769_09320","","(GenBank) aspartate-semialdehyde dehydrogenase","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
