"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"458","PGN_0429",NA,NA,"B2RHV3","4-alpha-glucanotransferase activity [GO:0004134]; amylo-alpha-1,6-glucosidase activity [GO:0004135]; glycogen catabolic process [GO:0005980]","COG3408",NA
"459","PGN_0430",NA,NA,"B2RHV4","ATP binding [GO:0005524]","COG1131",NA
"460","PGN_0431",NA,NA,"B2RHV5","integral component of membrane [GO:0016021]","ENOG502Z8FC",NA
"461","PGN_0432",NA,NA,"B2RHV6",NA,NA,NA
"462","PGN_0433","","(GenBank) phosphoglycerate kinase","B2RHV7","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; glycolytic process [GO:0006096]","COG0126","Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"463","PGN_0434","","(GenBank) phosphoenolpyruvate carboxykinase","B2RHV8","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoenolpyruvate carboxykinase (ATP) activity [GO:0004612]; gluconeogenesis [GO:0006094]","COG1866","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"464","PGN_0435",NA,NA,"B2RHV9",NA,NA,NA
"465","PGN_0436",NA,NA,"B2RHW0",NA,NA,NA
"466","PGN_0437",NA,NA,"B2RHW1",NA,NA,NA
"467","PGN_0438",NA,NA,"B2RH89",NA,NA,NA
"468","PGN_0439",NA,NA,"B2RH90",NA,NA,NA
"469","PGN_0440",NA,NA,"B2RH91",NA,NA,NA
"470","PGN_0441",NA,NA,"B2RHW5",NA,NA,NA
"471","PGN_0442",NA,NA,"B2RHW6",NA,"COG3039",NA
"472","PGN_0443",NA,NA,"B2RHW7",NA,NA,NA
"473","PGN_0444","","(GenBank) probable outer membrane efflux protein","B2RHW8","efflux transmembrane transporter activity [GO:0015562]","COG1538","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system, Bacterial secretion system"
"474","PGN_0445",NA,NA,"B2RHW9","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0845",NA
"475","PGN_0446",NA,NA,"B2RHX0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]","COG0577",NA
"476","PGN_0447",NA,NA,"B2RHX1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0577",NA
"477","PGN_0448",NA,NA,"B2RHX2","ATP binding [GO:0005524]","COG1136",NA
"478","PGN_0449",NA,NA,"B2RHX3","integral component of membrane [GO:0016021]","ENOG50339FT",NA
"479","PGN_0450",NA,NA,"B2RHX4","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","COG1595",NA
"480","PGN_0451",NA,NA,"B2RHX5","integral component of membrane [GO:0016021]",NA,NA
"481","PGN_0452",NA,NA,"B2RHX6",NA,NA,NA
"482","PGN_0453",NA,NA,"B2RHX7",NA,NA,NA
"483","PGN_0454",NA,NA,"B2RHX8",NA,"COG3039",NA
"484","PGN_0455",NA,NA,"B2RHX9","sequence-specific DNA binding [GO:0043565]",NA,NA
"485","PGN_0456","","(GenBank) methylmalonyl-CoA mutase large subunit","B2RHY0","cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methylmalonyl-CoA mutase activity [GO:0004494]","COG1884","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"486","PGN_0456","","(GenBank) methylmalonyl-CoA mutase large subunit","B2RHY0","cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methylmalonyl-CoA mutase activity [GO:0004494]","COG2185","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"487","PGN_0457","","(GenBank) methylmalonyl-CoA mutase small subunit","B2RHY1","cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methylmalonyl-CoA mutase activity [GO:0004494]; lactate fermentation to propionate and acetate [GO:0019652]","COG1884","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"488","PGN_0458",NA,NA,"B2RHY2",NA,"ENOG502ZWNY",NA
"489","PGN_0459",NA,NA,"B2RHY3",NA,"COG3039",NA
"490","PGN_0460",NA,NA,"B2RHY4","DNA binding [GO:0003677]","COG0776",NA
"491","PGN_0461","","(GenBank) probable D-alanyl-D-alanine dipeptidase","B2RHY5","dipeptidase activity [GO:0016805]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; cell wall organization [GO:0071555]","COG2173","Vancomycin resistance, Two-component system"
"492","PGN_0462",NA,NA,"B2RHY6","phosphatase activity [GO:0016791]","COG2050",NA
"493","PGN_0462",NA,NA,"B2RHY6","phosphatase activity [GO:0016791]","COG0561",NA
"494","PGN_0463",NA,NA,"B2RHY7",NA,"COG4206",NA
"495","PGN_0464",NA,NA,"B2RHY8",NA,"COG1729",NA
"496","PGN_0464",NA,NA,"B2RHY8",NA,"COG0457",NA
"497","PGN_0464",NA,NA,"B2RHY8",NA,"COG2956",NA
"498","PGN_0465","","(GenBank) GTP pyrophosphokinase","B2RHY9","kinase activity [GO:0016301]; guanosine tetraphosphate metabolic process [GO:0015969]","COG0317","Purine metabolism, Metabolic pathways"
"499","PGN_0466","","(GenBank) putative cardiolipin synthetase","B2RHZ0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cardiolipin synthase activity [GO:0008808]; cardiolipin biosynthetic process [GO:0032049]","COG1502","Glycerophospholipid metabolism, Metabolic pathways"
"500","PGN_0467",NA,NA,"B2RHZ1",NA,NA,NA
"501","PGN_0468","","(GenBank) conserved hypothetical protein with DUF452 domain","B2RHZ2",NA,"COG2830","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"502","PGN_0469","","(GenBank) probable biotin synthesis protein","B2RHZ3","carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]; biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]","COG0500","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"503","PGN_0470",NA,NA,"B2RHZ4","serine-type peptidase activity [GO:0008236]","COG0793",NA
"504","PGN_0471",NA,NA,"B2RHZ5",NA,"ENOG5030FNJ",NA
"505","PGN_0472",NA,NA,"B2RHZ6","ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; DNA topological change [GO:0006265]","COG0188",NA
"506","PGN_0473",NA,NA,"B2RHZ7","integral component of membrane [GO:0016021]; FMN binding [GO:0010181]","COG4659",NA
"507","PGN_0473",NA,NA,"B2RHZ7","integral component of membrane [GO:0016021]; FMN binding [GO:0010181]","COG0348",NA
"508","PGN_0474",NA,NA,"B2RHZ8",NA,NA,NA
"509","PGN_0475",NA,NA,"B2RHZ9","integral component of membrane [GO:0016021]","ENOG502ZB22",NA
"510","PGN_0476",NA,NA,"B2RI00",NA,NA,NA
"511","PGN_0477",NA,NA,"B2RI01",NA,"COG2067",NA
"512","PGN_0478",NA,NA,"B2RI02",NA,"ENOG502ZI9T",NA
"513","PGN_0479",NA,NA,"B2RI03",NA,NA,NA
"514","PGN_0480",NA,NA,"B2RI04",NA,NA,NA
"515","PGN_0481",NA,NA,"B2RI05",NA,"ENOG5030XY3",NA
"516","PGN_0482",NA,NA,"B2RI06",NA,NA,NA
"517","PGN_0483","","(GenBank) putative aldose 1-epimerase","B2RI07","aldose 1-epimerase activity [GO:0004034]; carbohydrate binding [GO:0030246]; hexose metabolic process [GO:0019318]","COG2017","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"518","PGN_0484","","(GenBank) putative galactokinase","B2RI08","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; galactokinase activity [GO:0004335]; galactose metabolic process [GO:0006012]","COG0153","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"519","PGN_0485",NA,NA,"B2RI09",NA,NA,NA
"520","PGN_0486",NA,NA,"B2RI10",NA,"COG2834",NA
"521","PGN_0487",NA,NA,"B2RI11","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell division [GO:0051301]","COG1674",NA
"522","PGN_0488",NA,NA,"B2RI12","antioxidant activity [GO:0016209]; oxidoreductase activity [GO:0016491]","COG0526",NA
"523","PGN_0489",NA,NA,"B2RI13",NA,NA,NA
"524","PGN_0490",NA,NA,"B2RI14","integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]","COG0534",NA
"525","PGN_0491","","(GenBank) probable phosphotyrosine protein phosphatase","B2RI15","protein tyrosine phosphatase activity [GO:0004725]","COG0394","Two-component system"
"526","PGN_0492",NA,NA,"B2RI16","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase-coupled cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]","COG2217",NA
"527","PGN_0493",NA,NA,"B2RI17","metal ion binding [GO:0046872]","COG2608",NA
"528","PGN_0494",NA,NA,"B2RI18",NA,NA,NA
"529","PGN_0495",NA,NA,"B2RI19","integral component of membrane [GO:0016021]",NA,NA
"530","PGN_0496","","(GenBank) putative cytochrome B subunit","B2RI20","integral component of membrane [GO:0016021]","ENOG502Z7RU","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"531","PGN_0497","","(GenBank) fumarate reductase flavoprotein subunit","B2RI21","oxidoreductase activity [GO:0016491]; metabolic process [GO:0008152]","COG1053","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"532","PGN_0498","","(GenBank) fumarate reductase iron-sulfur protein","B2RI22","2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]","COG0479","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"533","PGN_0499","","(GenBank) conserved hypothetical protein","B2RI23",NA,"COG0346","Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"534","PGN_0500",NA,NA,"B2RI24","ligase activity [GO:0016874]","COG4799",NA
"535","PGN_0501",NA,NA,"B2RI25","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; oxaloacetate decarboxylase activity [GO:0008948]; sodium ion transmembrane transporter activity [GO:0015081]; sodium ion export across plasma membrane [GO:0036376]","COG3630",NA
"536","PGN_0502",NA,NA,"B2RI26",NA,NA,NA
"537","PGN_0503","","(GenBank) putative biotin carboxyl carrier protein","B2RI27",NA,"COG4770","Benzoate degradation, Butanoate metabolism, Microbial metabolism in diverse environments"
"538","PGN_0504","","(GenBank) methylmalonyl-CoA decarboxylase beta subunit","B2RI28","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; lyase activity [GO:0016829]; sodium ion transport [GO:0006814]","COG1883","Benzoate degradation, Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"539","PGN_0505",NA,NA,"B2RI29",NA,NA,NA
"540","PGN_0506",NA,NA,"B2RI30",NA,NA,NA
"541","PGN_0507",NA,NA,"B2RI31","voltage-gated potassium channel complex [GO:0008076]; voltage-gated potassium channel activity [GO:0005249]","COG1226",NA
"542","PGN_0508",NA,NA,"B2RI32","aminopeptidase activity [GO:0004177]; cysteine-type peptidase activity [GO:0008234]","COG3579",NA
"543","PGN_0509",NA,NA,"B2RI33",NA,"COG3292",NA
"544","PGN_0510","","(GenBank) probable xanthosine triphosphate pyrophosphatase","B2RI34","dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleoside-triphosphatase activity [GO:0017111]; nucleotide binding [GO:0000166]; XTP diphosphatase activity [GO:0036222]; nucleobase-containing small molecule biosynthetic process [GO:0034404]; nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]","COG0127","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"545","PGN_0511",NA,NA,"B2RI35",NA,"COG2315",NA
"546","PGN_0512","","(GenBank) probable biotin--acetyl-CoA-carboxylase ligase","B2RI36","biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; cellular protein modification process [GO:0006464]","COG0340","Biotin metabolism, Metabolic pathways"
"547","PGN_0513",NA,NA,"B2RI37","integral component of membrane [GO:0016021]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]","COG1835",NA
"548","PGN_0514",NA,NA,"B2RI38",NA,NA,NA
"549","PGN_0515","","(GenBank) probable lipoprotein signal peptidase","B2RI39","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]","COG0597","Protein export"
"550","PGN_0516",NA,NA,"B2RI40","zinc ion binding [GO:0008270]","COG1734",NA
"551","PGN_0517","","(GenBank) isoleucyl-tRNA synthetase","B2RI41","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; isoleucyl-tRNA aminoacylation [GO:0006428]","COG0060","Aminoacyl-tRNA biosynthesis"
"552","PGN_0518","","(GenBank) putative ribulose-phosphate 3-epimerase","B2RI42","metal ion binding [GO:0046872]; ribulose-phosphate 3-epimerase activity [GO:0004750]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt [GO:0006098]","COG0036","Pentose phosphate pathway, Pentose and glucuronate interconversions, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"553","PGN_0519",NA,NA,"B2RI43","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0658",NA
"554","PGN_0520","","(GenBank) probable shikimate kinase","B2RI44","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0703","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"555","PGN_0521",NA,NA,"B2RI45","integral component of membrane [GO:0016021]","COG1480",NA
"556","PGN_0522","","(GenBank) putative dihydropteroate synthase","B2RI46","dihydropteroate synthase activity [GO:0004156]; folic acid-containing compound biosynthetic process [GO:0009396]","COG0294","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"557","PGN_0523",NA,NA,"B2RI47","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; adenylate cyclase activity [GO:0004016]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; cAMP biosynthetic process [GO:0006171]; second-messenger-mediated signaling [GO:0019932]","COG1624",NA
"558","PGN_0524","","(GenBank) lipid A 4'-phosphatase","B2RI48","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphatase activity [GO:0016791]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; mitigation of host defenses by symbiont [GO:0030682]; response to antibiotic [GO:0046677]","COG0671","Peptidoglycan biosynthesis, Teichoic acid biosynthesis"
"559","PGN_0525",NA,NA,"B2RI49","integral component of membrane [GO:0016021]","COG3103",NA
"560","PGN_0525",NA,NA,"B2RI49","integral component of membrane [GO:0016021]","COG0457",NA
"561","PGN_0526",NA,NA,"B2RI50","integral component of membrane [GO:0016021]","COG0457",NA
"562","PGN_0527",NA,NA,"B2RI51",NA,"COG3118",NA
"563","PGN_0528",NA,NA,"B2RI52","integral component of membrane [GO:0016021]","COG2304",NA
"564","PGN_0529",NA,NA,"B2RI53","integral component of membrane [GO:0016021]","COG2304",NA
"565","PGN_0530",NA,NA,"B2RI54","integral component of membrane [GO:0016021]","COG3088",NA
"566","PGN_0531",NA,NA,"B2RI55",NA,"COG1721",NA
"567","PGN_0532",NA,NA,"B2RI56","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","COG0714",NA
"568","PGN_0533","","(GenBank) putative quinolinate synthetase complex subunit A","B2RI57","4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; quinolinate synthetase A activity [GO:0008987]; NAD biosynthetic process [GO:0009435]","COG0379","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"569","PGN_0534","","(GenBank) putative nicotinate-nucleotide pyrophosphorylase","B2RI58","nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]","COG0157","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"570","PGN_0535","","(GenBank) L-aspartate oxidase","B2RI59","cytoplasm [GO:0005737]; L-aspartate oxidase activity [GO:0008734]; L-aspartate:fumarate oxidoreductase activity [GO:0044318]; NAD biosynthetic process [GO:0009435]","COG0029","Alanine, aspartate and glutamate metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"571","PGN_0536",NA,NA,"B2RI60",NA,NA,NA
"572","PGN_0537",NA,NA,"B2RI61","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG0664",NA
"573","PGN_0538",NA,NA,"B2RI62","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0730",NA
"574","PGN_0539","","(GenBank) metallo-beta-lactamase superfamily protein","B2RI63","hydrolase activity, acting on ester bonds [GO:0016788]; sulfur dioxygenase activity [GO:0050313]; glutathione metabolic process [GO:0006749]","COG0491","Pyruvate metabolism, Metabolic pathways"
"575","PGN_0539","","(GenBank) metallo-beta-lactamase superfamily protein","B2RI63","hydrolase activity, acting on ester bonds [GO:0016788]; sulfur dioxygenase activity [GO:0050313]; glutathione metabolic process [GO:0006749]","COG0607","Pyruvate metabolism, Metabolic pathways"
"576","PGN_0540",NA,NA,"B2RI64","integral component of membrane [GO:0016021]","COG0607",NA
"577","PGN_0541",NA,NA,"B2RI65",NA,NA,NA
"578","PGN_0542",NA,NA,"B2RI66",NA,NA,NA
"579","PGN_0543","","(GenBank) glutamyl-tRNA synthetase","B2RI67","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]","COG0008","Aminoacyl-tRNA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"580","PGN_0544","","(GenBank) 3-deoxy-D-manno-octulosonic-acid transferase","B2RI68","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; Kdo transferase activity [GO:0043842]; lipopolysaccharide core region biosynthetic process [GO:0009244]","COG1519","Lipopolysaccharide biosynthesis, Metabolic pathways"
"581","PGN_0545",NA,NA,"B2RI69","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; sulfuric ester hydrolase activity [GO:0008484]","COG1368",NA
"582","PGN_0546","","(GenBank) glucose-1-phosphate thymidylyltransferase","B2RI70","glucose-1-phosphate thymidylyltransferase activity [GO:0008879]; metal ion binding [GO:0046872]; extracellular polysaccharide biosynthetic process [GO:0045226]","COG1209","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, Acarbose and validamycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"583","PGN_0547","","(GenBank) dTDP-4-dehydrorhamnose 3,5-epimerase","B2RI71","dTDP-4-dehydrorhamnose 3,5-epimerase activity [GO:0008830]; dTDP-rhamnose biosynthetic process [GO:0019305]","COG1898","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"584","PGN_0548","","(GenBank) putative dTDP-4-dehydrorhamnose reductase","B2RI72","dTDP-4-dehydrorhamnose reductase activity [GO:0008831]; dTDP-rhamnose biosynthetic process [GO:0019305]","COG1091","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"585","PGN_0549","","(GenBank) dTDP-glucose 4,6-dehydratase","B2RI73","dTDP-glucose 4,6-dehydratase activity [GO:0008460]; nucleotide-sugar metabolic process [GO:0009225]","COG1088","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, Acarbose and validamycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"586","PGN_0550","","(GenBank) aminomethyltransferase","B2RI74","aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]","COG0404","Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"587","PGN_0551",NA,NA,"B2RI75",NA,NA,NA
"588","PGN_0552",NA,NA,"B2RI76",NA,NA,NA
"589","PGN_0553",NA,NA,"B2RI77","integral component of membrane [GO:0016021]","COG4744",NA
"590","PGN_0554",NA,NA,"B2RI78","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein transport [GO:0015031]","COG0811",NA
"591","PGN_0555",NA,NA,"B2RI79","integral component of membrane [GO:0016021]","ENOG50322V1",NA
"592","PGN_0556","","(GenBank) putative cobalamin biosynthesis-related protein","B2RI80","integral component of membrane [GO:0016021]; biosynthetic process [GO:0009058]","COG1429","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"593","PGN_0557",NA,NA,"B2RI81","cell outer membrane [GO:0009279]","COG4771",NA
"594","PGN_0558",NA,NA,"B2RI82",NA,"ENOG5032UNP",NA
"595","PGN_0559",NA,NA,"B2RI83",NA,NA,NA
"596","PGN_0560",NA,NA,"B2RI84",NA,NA,NA
"597","PGN_0561",NA,NA,"B2RI85","cysteine-type peptidase activity [GO:0008234]","ENOG50309XW",NA
"598","PGN_0562",NA,NA,"B2RI86",NA,NA,NA
"599","PGN_0563",NA,NA,"B2RI87",NA,NA,NA
"600","PGN_0564",NA,NA,"B2RI88","metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]","COG0605",NA
"601","PGN_0565",NA,NA,"B2RI89",NA,"COG3022",NA
"602","PGN_0566",NA,NA,"B2RI90",NA,"COG0824",NA
"603","PGN_0567",NA,NA,"B2RI91","organic substance metabolic process [GO:0071704]","COG0826",NA
"604","PGN_0568","","(GenBank) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","B2RI92","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]","COG0801","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"605","PGN_0569",NA,NA,"B2RI93","cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]","COG0809",NA
"606","PGN_0570",NA,NA,"B2RI94","RNA binding [GO:0003723]; tRNA pseudouridine synthase activity [GO:0106029]; tRNA pseudouridine synthesis [GO:0031119]","COG0130",NA
"607","PGN_0571","","(GenBank) putative undecaprenol kinase","B2RI95","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; dephosphorylation [GO:0016311]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]","COG1968","Peptidoglycan biosynthesis, Teichoic acid biosynthesis"
"608","PGN_0572",NA,NA,"B2RI96","integral component of membrane [GO:0016021]","ENOG50331EZ",NA
"609","PGN_0573","","(GenBank) putative cell division protein FtsX","B2RI97","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cell cycle [GO:0007049]; cell division [GO:0051301]","COG2177","ABC transporters"
"610","PGN_0574",NA,NA,"B2RI98","DNA binding [GO:0003677]","COG1426",NA
"611","PGN_0575",NA,NA,"B2RI99","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3039",NA
"612","PGN_0576",NA,NA,"B2RIA0",NA,NA,NA
"613","PGN_0577",NA,NA,"B2RIA1","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3039",NA
"614","PGN_0578",NA,NA,"B2RIA2",NA,"ENOG5033GA2",NA
"615","PGN_0579",NA,NA,"B2RIA3","integral component of membrane [GO:0016021]","COG3505",NA
"616","PGN_0580",NA,NA,"B2RIA4",NA,"COG5635",NA
"617","PGN_0581",NA,NA,"B2RIA5",NA,"ENOG502Z86V",NA
"618","PGN_0582",NA,NA,"B2RIA6","DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA topological change [GO:0006265]","COG0550",NA
"619","PGN_0583",NA,NA,"B2RIA7",NA,"ENOG5032P46",NA
"620","PGN_0584",NA,NA,"B2RIA8",NA,"COG0358",NA
"621","PGN_0585",NA,NA,"B2RHY3",NA,"COG3039",NA
"622","PGN_0586",NA,NA,"B2RIB0",NA,"ENOG5032ZZZ",NA
"623","PGN_0587",NA,NA,"B2RIB1","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3039",NA
"624","PGN_0588",NA,NA,"B2RIB2",NA,"COG3646",NA
"625","PGN_0589",NA,NA,"B2RIB3",NA,"ENOG5033HEF",NA
"626","PGN_0590",NA,NA,"B2RIB4","ATP binding [GO:0005524]","COG3177",NA
"627","PGN_0590",NA,NA,"B2RIB4","ATP binding [GO:0005524]","COG1522",NA
"628","PGN_0591",NA,NA,"B2RIB5",NA,"ENOG502Z8GP",NA
"629","PGN_0592",NA,NA,"B2RIB6",NA,NA,NA
"630","PGN_0593",NA,NA,"B2RIB7",NA,"ENOG502Z9AW",NA
"631","PGN_0594",NA,NA,"B2RIB8",NA,"COG3504",NA
"632","PGN_0595",NA,NA,"B2RIB9","integral component of membrane [GO:0016021]","ENOG502ZAB7",NA
"633","PGN_0596",NA,NA,"B2RIC0","integral component of membrane [GO:0016021]",NA,NA
"634","PGN_0597",NA,NA,"B2RIC1",NA,"COG3701",NA
