"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"541","CAALFM_C202940WA","MET1, CaO19.5811 ","(RefSeq) uroporphyrinogen-III C-methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"542","CAALFM_C202950WA","CaO19.5809 ","(RefSeq) kynurenine--oxoglutarate transaminase","Tryptophan metabolism, Metabolic pathways"
"543","CAALFM_C202970CA","ALD5, CaO19.5806 ","(RefSeq) aldehyde dehydrogenase (NAD(P)(+))","Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"544","CAALFM_C202980CA","DLD1, CaO19.5805 ","(RefSeq) Dld1p","Pyruvate metabolism, Metabolic pathways"
"545","CAALFM_C202990CA","HYU1, CaO19.5804 ","(RefSeq) 5-oxoprolinase","Glutathione metabolism, Metabolic pathways"
"546","CAALFM_C203010CA","RNR21, CaO19.5801 ","(RefSeq) ribonucleotide-diphosphate reductase subunit","Purine metabolism, Pyrimidine metabolism, Glutathione metabolism, Metabolic pathways, Nucleotide metabolism"
"547","CAALFM_C203030WA","LIG4, CaO19.5798 ","(RefSeq) DNA ligase (ATP)","Non-homologous end-joining"
"548","CAALFM_C203040WA","PLC2, CaO19.5797 ","(RefSeq) Plc2p","Inositol phosphate metabolism, Metabolic pathways"
"549","CAALFM_C203060WA","PR26, CaO19.5793 ","(RefSeq) proteasome regulatory particle base subunit","Proteasome"
"550","CAALFM_C203070CA","SMP3, CaO19.5792 ","(RefSeq) glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"551","CAALFM_C203080WA","IDH2, CaO19.5791 ","(RefSeq) isocitrate dehydrogenase (NAD(+))","Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"552","CAALFM_C203090CA","ADE8, CaO19.5789 ","(RefSeq) phosphoribosylglycinamide formyltransferase","Purine metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites"
"553","CAALFM_C203120WA","AMO1, CaO19.5784 ","(RefSeq) Amo1p","Glycine, serine and threonine metabolism, Tyrosine metabolism, Phenylalanine metabolism, beta-Alanine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"554","CAALFM_C203160CA","RNR1, CaO19.5779 ","(RefSeq) ribonucleotide-diphosphate reductase subunit","Purine metabolism, Pyrimidine metabolism, Glutathione metabolism, Metabolic pathways, Nucleotide metabolism"
"555","CAALFM_C203180CA","TOM1, CaO19.5776 ","(RefSeq) E3 ubiquitin-protein ligase","Ubiquitin mediated proteolysis"
"556","CAALFM_C203200WA","PRP3, CaO19.910 ","(RefSeq) U4/U6-U5 snRNP complex subunit","Spliceosome"
"557","CAALFM_C203210WA"," ","(RefSeq) hypothetical protein","Oxidative phosphorylation, Metabolic pathways"
"558","CAALFM_C203230CA","FEN12, CaO19.908 ","(RefSeq) fatty acid elongase","Fatty acid elongation, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"559","CAALFM_C203240CA","ROM2, CaO19.906 ","(RefSeq) Rho family guanine nucleotide exchange factor","MAPK signaling pathway - yeast"
"560","CAALFM_C203270WA","GPM1, CaO19.903 ","(RefSeq) phosphoglycerate mutase","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"561","CAALFM_C203280WA","NSP1, CaO19.900 ","(RefSeq) FG-nucleoporin","Nucleocytoplasmic transport"
"562","CAALFM_C203300WA","HEM2, CaO19.898 ","(RefSeq) porphobilinogen synthase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"563","CAALFM_C203310CA","VPS20, CaO19.897 ","(RefSeq) ESCRT-III subunit protein","Viral life cycle - HIV-1, Endocytosis"
"564","CAALFM_C203330CA","HOG1, CaO19.895 ","(RefSeq) mitogen-activated protein kinase","MAPK signaling pathway - yeast, Mitophagy - yeast"
"565","CAALFM_C203360WA","CaO19.891 ","(RefSeq) AMP deaminase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"566","CAALFM_C203370WA","THI20, CaO19.889 ","(RefSeq) trifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase/thiaminase","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"567","CAALFM_C203390CA","HSP78, CaO19.882 ","(RefSeq) chaperone ATPase","Longevity regulating pathway - multiple species"
"568","CAALFM_C203410WA","CaO19.880 ","(RefSeq) hypothetical protein","Protein processing in endoplasmic reticulum"
"569","CAALFM_C203470CA","COX6 ","(RefSeq) cytochrome c oxidase subunit VI","Oxidative phosphorylation, Metabolic pathways"
"570","CAALFM_C203550CA","CaO19.864 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport, mRNA surveillance pathway"
"571","CAALFM_C203640WA","UGA11, CaO19.854 ","(RefSeq) Uga11p","Alanine, aspartate and glutamate metabolism, Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Metabolic pathways"
"572","CAALFM_C203770CA","STE11, CaO19.844 ","(RefSeq) mitogen-activated protein kinase kinase kinase","MAPK signaling pathway - yeast"
"573","CAALFM_C203810CA","RPL21A, CaO19.840 ","(RefSeq) ribosomal 60S subunit protein L21A","Ribosome"
"574","CAALFM_C203820CA","RPS9B ","(RefSeq) ribosomal 40S subunit protein S9B","Ribosome"
"575","CAALFM_C203870WA","GNA1, CaO19.837 ","(RefSeq) glucosamine 6-phosphate N-acetyltransferase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"576","CAALFM_C203880CA"," ","(RefSeq) mRNA splicing protein","Spliceosome"
"577","CAALFM_C203920CA","GPI13, CaO19.832 ","(RefSeq) mannose-ethanolamine phosphotransferase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"578","CAALFM_C203940CA","SCH9, CaO19.829 ","(RefSeq) serine/threonine protein kinase","Autophagy - yeast, Longevity regulating pathway - multiple species"
"579","CAALFM_C203950WA","CaO19.828 ","(RefSeq) mitochondrial 54S ribosomal protein YmL24/YmL14","Ribosome"
"580","CAALFM_C203960WA","RPL39 ","(RefSeq) ribosomal 60S subunit protein L36A","Ribosome"
"581","CAALFM_C204030CA","ACP12, CaO19.819 ","(RefSeq) acyl carrier protein","Oxidative phosphorylation, Metabolic pathways"
"582","CAALFM_C204150CA","VMA7, CaO19.806 ","(RefSeq) H(+)-transporting V1 sector ATPase subunit F","Oxidative phosphorylation, Metabolic pathways, Phagosome"
"583","CAALFM_C204190CA","UGA1, CaO19.803 ","(RefSeq) 4-aminobutyrate transaminase","Alanine, aspartate and glutamate metabolism, Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Metabolic pathways"
"584","CAALFM_C204210WA","STE4, CaO19.799 ","(RefSeq) G protein subunit beta","MAPK signaling pathway - yeast"
"585","CAALFM_C204220CA","TAF14, CaO19.798 ","(RefSeq) TATA-binding protein-associated factor","Basal transcription factors"
"586","CAALFM_C204230WA","BAT21, CaO19.797 ","(RefSeq) branched-chain-amino-acid transaminase","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"587","CAALFM_C204250WA","VPS36, CaO19.795 ","(RefSeq) ESCRT-II subunit protein","Endocytosis"
"588","CAALFM_C204270WA","CAK1, CaO19.793 ","(RefSeq) cyclin-dependent protein kinase-activating kinase","Cell cycle - yeast"
"589","CAALFM_C204310WA","ERG10, CaO19.1591 ","(RefSeq) acetyl-CoA C-acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism"
"590","CAALFM_C204340CA","CaO19.4520 ","(RefSeq) gluconokinase","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"591","CAALFM_C204380CA","CaO19.4516 ","(RefSeq) tetrahydrofolate synthase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"592","CAALFM_C204460WA","LYS22, CaO19.4506 ","(RefSeq) Lys22p","Lysine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"593","CAALFM_C204470WA","ADH3, CaO19.4505 ","(RefSeq) Adh3p","Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"594","CAALFM_C204480WA","CaO19.4504 ","(RefSeq) hypothetical protein","Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"595","CAALFM_C204550CA","NDH51, CaO19.4495 ","(RefSeq) Ndh51p","Oxidative phosphorylation, Metabolic pathways"
"596","CAALFM_C204580WA","ERG20, CaO19.4491 ","(RefSeq) bifunctional (2E,6E)-farnesyl diphosphate synthase/dimethylallyltranstransferase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"597","CAALFM_C204590CA","QCR8 ","(RefSeq) ubiquinol--cytochrome-c reductase subunit 8","Oxidative phosphorylation, Metabolic pathways"
"598","CAALFM_C204600CA","RPL17B, CaO19.4490 ","(RefSeq) ribosomal 60S subunit protein L17B","Ribosome"
"599","CAALFM_C204640CA","SNU114, CaO19.144 ","(RefSeq) U5 snRNP GTPase","Spliceosome"
"600","CAALFM_C204650CA","RPB4, CaO19.146 ","(RefSeq) DNA-directed RNA polymerase II subunit","RNA polymerase"
"601","CAALFM_C204710CA","URE2, CaO19.155 ","(RefSeq) Ure2p","Glutathione metabolism, Metabolic pathways"
"602","CAALFM_C204730WA","CaO19.194 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport"
"603","CAALFM_C204800CA","MDM10, CaO19.184 ","(RefSeq) Mdm10p","Mitophagy - yeast"
"604","CAALFM_C204810WA","HIS3, CaO19.183 ","(RefSeq) imidazoleglycerol-phosphate dehydratase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"605","CAALFM_C204870CA","CaO19.4123 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport, Spliceosome"
"606","CAALFM_C204950CA","CYT1, CaO19.3527 ","(RefSeq) ubiquinol--cytochrome-c reductase catalytic subunit","Oxidative phosphorylation, Metabolic pathways"
"607","CAALFM_C204980CA","CKA2, CaO19.3530 ","(RefSeq) casein kinase 2 catalytic subunit","Ribosome biogenesis in eukaryotes, Mitophagy - yeast"
"608","CAALFM_C205000CA","MRPL10, CaO19.3532 ","(RefSeq) mitochondrial 54S ribosomal protein YmL10/YmL18","Ribosome"
"609","CAALFM_C205100CA","ERF1, CaO19.3541 ","(RefSeq) translation termination factor eRF1","mRNA surveillance pathway"
"610","CAALFM_C205140WA","CDC15, CaO19.3545 ","(RefSeq) serine/threonine protein kinase","Cell cycle - yeast, Meiosis - yeast, Hippo signaling pathway - multiple species"
"611","CAALFM_C205150WA","PEX2, CaO19.3546 ","(RefSeq) ubiquitin-protein ligase peroxin 2","Peroxisome"
"612","CAALFM_C205190WA","CDC21, CaO19.3549 ","(RefSeq) thymidylate synthase","Pyrimidine metabolism, One carbon pool by folate, Metabolic pathways, Nucleotide metabolism"
"613","CAALFM_C205220CA","CaO19.3552 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport"
"614","CAALFM_C205250CA","AAT1, CaO19.3554 ","(RefSeq) aspartate transaminase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Cysteine and methionine metabolism, Arginine and proline metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"615","CAALFM_C205270WA","CaO19.3556 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport"
"616","CAALFM_C205280CA","GPI19, CaO19.3557 ","(RefSeq) phosphatidylinositol N-acetylglucosaminyltransferase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"617","CAALFM_C205320WA","CDC7, CaO19.3561 ","(RefSeq) serine/threonine protein kinase","Cell cycle - yeast, Meiosis - yeast"
"618","CAALFM_C205340CA","RPC40, CaO19.3564 ","(RefSeq) DNA-directed RNA polymerase core subunit","RNA polymerase"
"619","CAALFM_C205410WA"," ","(RefSeq) ribosomal 60S subunit protein L31B","Ribosome"
"620","CAALFM_C205440WA","PEX6, CaO19.3573 ","(RefSeq) AAA family ATPase peroxin 6","Peroxisome"
"621","CAALFM_C205460WA","CDC19, CaO19.3575 ","(RefSeq) pyruvate kinase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"622","CAALFM_C205470WA","COQ5, CaO19.3577 ","(RefSeq) 2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"623","CAALFM_C205500WA","ATP4, CaO19.3579 ","(RefSeq) F1F0 ATP synthase subunit 4","Oxidative phosphorylation, Metabolic pathways"
"624","CAALFM_C205540CA","CaO19.6866 ","(RefSeq) U1 snRNP complex subunit","Spliceosome"
"625","CAALFM_C205560WA","CaO19.6868 ","(RefSeq) hypothetical protein","Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, MAPK signaling pathway - yeast"
"626","CAALFM_C205610CA","RPS8A, CaO19.6873 ","(RefSeq) ribosomal 40S subunit protein S8B","Ribosome"
"627","CAALFM_C205650WA","VPS35, CaO19.6875 ","(RefSeq) retromer subunit","Endocytosis"
"628","CAALFM_C205690CA","YTH1, CaO19.6881 ","(RefSeq) cleavage polyadenylation factor RNA-binding subunit","mRNA surveillance pathway"
"629","CAALFM_C205710CA"," ","(RefSeq) ribosomal 60S subunit protein L33A","Ribosome"
"630","CAALFM_C205730CA","GWT1, CaO19.6884 ","(RefSeq) glucosaminyl-phosphotidylinositol O-acyltransferase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"631","CAALFM_C205780CA","MKK2, CaO19.6889 ","(RefSeq) mitogen-activated protein kinase kinase","MAPK signaling pathway - yeast, Mitophagy - yeast"
"632","CAALFM_C205790CA","RFC1, CaO19.6891 ","(RefSeq) replication factor C subunit 1","DNA replication, Nucleotide excision repair, Mismatch repair"
"633","CAALFM_C205890CA","IDP1, CaO19.5211 ","(RefSeq) isocitrate dehydrogenase (NADP(+))","Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Peroxisome"
"634","CAALFM_C205920CA","COX8 ","(RefSeq) cytochrome c oxidase subunit VIII","Oxidative phosphorylation, Metabolic pathways"
"635","CAALFM_C205930WA","COX9 ","(RefSeq) cytochrome c oxidase subunit VIIa","Oxidative phosphorylation, Metabolic pathways"
"636","CAALFM_C205940CA","VPS33, CaO19.5214 ","(RefSeq) tethering complex ATP-binding subunit","Autophagy - yeast"
"637","CAALFM_C206010WA","SPO72, CaO19.4119 ","(RefSeq) Spo72p","Autophagy - other, Autophagy - yeast"
"638","CAALFM_C206070WA","FAA2-1, CaO19.4114 ","(RefSeq) Faa2-1p","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Peroxisome"
"639","CAALFM_C206100WA","PMT4, CaO19.4109 ","(RefSeq) dolichyl-phosphate-mannose-protein mannosyltransferase","Other types of O-glycan biosynthesis, Mannose type O-glycan biosynthesis, Metabolic pathways"
"640","CAALFM_C206110WA","CaO19.4107 ","(RefSeq) exopolyphosphatase","Purine metabolism, Metabolic pathways"
"641","CAALFM_C206150CA","RPN10, CaO19.4102 ","(RefSeq) proteasome regulatory particle base subunit","Proteasome"
"642","CAALFM_C206170CA","ECM17, CaO19.4099 ","(RefSeq) sulfite reductase (NADPH) subunit beta","Sulfur metabolism, Metabolic pathways"
"643","CAALFM_C206190WA","ILV1, CaO19.5480 ","(RefSeq) threonine ammonia-lyase","Glycine, serine and threonine metabolism, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"644","CAALFM_C206210CA","SER1, CaO19.5484 ","(RefSeq) O-phospho-L-serine:2-oxoglutarate transaminase","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"645","CAALFM_C206220CA","MEC3, CaO19.5485 ","(RefSeq) Mec3p","Cell cycle - yeast, Meiosis - yeast"
"646","CAALFM_C206230WA","CaO19.5486 ","(RefSeq) cleavage polyadenylation factor subunit","mRNA surveillance pathway"
"647","CAALFM_C206240WA","SMD2 ","(RefSeq) mRNA splicing protein","Spliceosome"
"648","CAALFM_C206250CA","CDC46, CaO19.5487 ","(RefSeq) MCM DNA helicase complex subunit","DNA replication, Cell cycle - yeast, Meiosis - yeast"
"649","CAALFM_C206290CA","ATP14 ","(RefSeq) F1F0 ATP synthase subunit h","Oxidative phosphorylation, Metabolic pathways"
"650","CAALFM_C206300WA","CaO19.5492 ","(RefSeq) hypothetical protein","Spliceosome"
"651","CAALFM_C206310CA","GSP1, CaO19.5493 ","(RefSeq) Ran GTPase","Ribosome biogenesis in eukaryotes, Nucleocytoplasmic transport, Viral life cycle - HIV-1"
"652","CAALFM_C206340WA","EFH1, CaO19.5498 ","(RefSeq) Efh1p","Meiosis - yeast"
"653","CAALFM_C206350CA","CaO19.5499 ","(RefSeq) hypothetical protein","Ubiquinone and other terpenoid-quinone biosynthesis, Tyrosine metabolism, Phenylalanine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"654","CAALFM_C206390CA","IMH3, CaO19.19 ","(RefSeq) IMP dehydrogenase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"655","CAALFM_C206420CA","RTS1, CaO19.20 ","(RefSeq) protein phosphatase 2A regulatory subunit","mRNA surveillance pathway, Meiosis - yeast"
"656","CAALFM_C206430CA","CaO19.21 ","(RefSeq) ethanol metabolism protein","Peroxisome"
"657","CAALFM_C206440CA","CaO19.22 ","(RefSeq) hypothetical protein","Peroxisome"
"658","CAALFM_C206490WA","CaO19.26 ","(RefSeq) peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase","Protein processing in endoplasmic reticulum"
"659","CAALFM_C206640CA","VAS1, CaO19.1295 ","(RefSeq) valine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"660","CAALFM_C206650CA","CaO19.82 ","(RefSeq) U4/U6-U5 snRNP complex subunit","Spliceosome"
"661","CAALFM_C206660WA","CaO19.81 ","(RefSeq) exosome non-catalytic core subunit","RNA degradation"
"662","CAALFM_C206670CA","DBF2, CaO19.1223 ","(RefSeq) serine/threonine-protein kinase","Cell cycle - yeast, Hippo signaling pathway - multiple species"
"663","CAALFM_C206700WA","AMO2, CaO19.3152 ","(RefSeq) Amo2p","Glycine, serine and threonine metabolism, Tyrosine metabolism, Phenylalanine metabolism, beta-Alanine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"664","CAALFM_C206710WA","CaO19.3151 ","(RefSeq) hypothetical protein","Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, MAPK signaling pathway - yeast"
"665","CAALFM_C206720WA","GRE2, CaO19.3150 ","(RefSeq) Gre2p","Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, MAPK signaling pathway - yeast"
"666","CAALFM_C206790WA","CaO19.2230 ","(RefSeq) U2 snRNP complex subunit","Spliceosome"
"667","CAALFM_C206810CA","RPL11, CaO19.2232 ","(RefSeq) ribosomal 60S subunit protein L11B","Ribosome"
"668","CAALFM_C206820CA","PRE2, CaO19.2233 ","(RefSeq) proteasome core particle subunit beta 5","Proteasome"
"669","CAALFM_C206840WA","SPR1, CaO19.2237 ","(RefSeq) Spr1p","Starch and sucrose metabolism, Metabolic pathways"
"670","CAALFM_C206860WA","LTE1, CaO19.2238 ","(RefSeq) mitotic regulator","Cell cycle - yeast"
"671","CAALFM_C206870CA","PST1, CaO19.2241 ","(RefSeq) Pst1p","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"672","CAALFM_C206880CA","PRB1, CaO19.2242 ","(RefSeq) Prb1p","Autophagy - yeast"
"673","CAALFM_C206910WA","YPT72, CaO19.2245 ","(RefSeq) Rab family GTPase","Autophagy - yeast, Endocytosis, Phagosome"
"674","CAALFM_C206940CA","ARE2, CaO19.2248 ","(RefSeq) sterol acyltransferase","Steroid biosynthesis"
"675","CAALFM_C206960WA","SPE3, CaO19.2250 ","(RefSeq) spermidine synthase","Cysteine and methionine metabolism, Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways"
"676","CAALFM_C206970WA","AAH1, CaO19.2251 ","(RefSeq) adenine deaminase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"677","CAALFM_C207060WA","CaO19.2261 ","(RefSeq) U2 snRNP complex subunit","Spliceosome"
"678","CAALFM_C207090CA","OLE2, CaO19.2264 ","(RefSeq) Ole2p","Biosynthesis of unsaturated fatty acids, Metabolic pathways, Fatty acid metabolism"
"679","CAALFM_C207120WA","RFA2, CaO19.2267 ","(RefSeq) Rfa2p","DNA replication, Nucleotide excision repair, Mismatch repair, Homologous recombination"
"680","CAALFM_C207190CA","CaO19.2275 ","(RefSeq) mitochondrial nucleoid protein","Ribosome"
"681","CAALFM_C207200WA","CaO19.2276 ","(RefSeq) DNA-directed RNA polymerase II core subunit","RNA polymerase"
"682","CAALFM_C207210CA","TPK2, CaO19.2277 ","(RefSeq) cAMP-dependent protein kinase catalytic subunit","Meiosis - yeast, Autophagy - yeast, Longevity regulating pathway - multiple species"
"683","CAALFM_C207240CA","CaO19.2281 ","(RefSeq) hypothetical protein","Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways"
"684","CAALFM_C207260CA","DQD1, CaO19.2283 ","(RefSeq) Dqd1p","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"685","CAALFM_C207300CA","RPA12, CaO19.2287 ","(RefSeq) DNA-directed RNA polymerase I core subunit","RNA polymerase"
"686","CAALFM_C207320WA","ARP3, CaO19.2289 ","(RefSeq) actin-related protein 3","Autophagy - yeast, Endocytosis"
"687","CAALFM_C207330WA","TOR1, CaO19.2290 ","(RefSeq) phosphatidylinositol kinase-related protein kinase","Meiosis - yeast, Autophagy - other, Autophagy - yeast, Mitophagy - yeast, Longevity regulating pathway - multiple species"
"688","CAALFM_C207350WA","MCM3, CaO19.1901 ","(RefSeq) MCM DNA helicase complex subunit","DNA replication, Cell cycle - yeast, Meiosis - yeast"
"689","CAALFM_C207380WA","SSC1, CaO19.1896 ","(RefSeq) Hsp70 family ATPase","RNA degradation"
"690","CAALFM_C207400CA","APR1, CaO19.1891 ","(RefSeq) proteinase A","Autophagy - yeast"
"691","CAALFM_C207430CA","CaO19.1888 ","(RefSeq) trifunctional uridine nucleosidase/nicotinamide riboside hydrolase/nicotinic acid riboside hydrolase","Pyrimidine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Nucleotide metabolism"
"692","CAALFM_C207450CA","RCL1, CaO19.1886 ","(RefSeq) rRNA-processing endoribonuclease","Ribosome biogenesis in eukaryotes"
"693","CAALFM_C207470WA","YCS4, CaO19.1883 ","(RefSeq) condensin subunit","Cell cycle - yeast"
"694","CAALFM_C207480WA","LPT1, CaO19.1881 ","(RefSeq) lysophospholipid acyltransferase","Glycerolipid metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"695","CAALFM_C207490WA","HEM15, CaO19.1880 ","(RefSeq) ferrochelatase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"696","CAALFM_C207530CA","CaO19.1874 ","(RefSeq) serine/threonine protein kinase","Meiosis - yeast"
"697","CAALFM_C207550WA","CaO19.1872 ","(RefSeq) hypothetical protein","Oxidative phosphorylation, Metabolic pathways"
"698","CAALFM_C207570WA","RNR22, CaO19.1868 ","(RefSeq) Rnr22p","Purine metabolism, Pyrimidine metabolism, Glutathione metabolism, Metabolic pathways, Nucleotide metabolism"
"699","CAALFM_C207590WA","VMA10, CaO19.1866 ","(RefSeq) H(+)-transporting V1 sector ATPase subunit G","Oxidative phosphorylation, Metabolic pathways, Phagosome"
"700","CAALFM_C207670CA","GLE1, CaO19.2215 ","(RefSeq) nucleoporin","Nucleocytoplasmic transport, mRNA surveillance pathway"
"701","CAALFM_C207680WA","CaO19.2214 ","(RefSeq) mitochondrial 54S ribosomal protein YmL7/YmL5","Ribosome"
"702","CAALFM_C207810WA","CaO19.2200 ","(RefSeq) hypothetical protein","Protein processing in endoplasmic reticulum"
"703","CAALFM_C207880WA","APM4, CaO19.2194 ","(RefSeq) Apm4p","Endocytosis"
"704","CAALFM_C207890WA","PRS5, CaO19.2193 ","(RefSeq) ribose phosphate diphosphokinase subunit","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"705","CAALFM_C207900WA","GDH2, CaO19.2192 ","(RefSeq) glutamate dehydrogenase (NAD(+))","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Taurine and hypotaurine metabolism, Nitrogen metabolism, Metabolic pathways"
"706","CAALFM_C207940CA","ALG7, CaO19.2187 ","(RefSeq) UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","N-Glycan biosynthesis, Metabolic pathways"
"707","CAALFM_C207950WA","SEH1, CaO19.2186 ","(RefSeq) Seh1p","Nucleocytoplasmic transport"
"708","CAALFM_C208010WA","BLM3, CaO19.2182 ","(RefSeq) Blm3p","Proteasome"
"709","CAALFM_C208040CA","RPS10 ","(RefSeq) ribosomal 40S subunit protein S10A","Ribosome"
"710","CAALFM_C208080CA","IFM3, CaO19.2176 ","(RefSeq) Ifm3p","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"711","CAALFM_C208110WA","RAD57, CaO19.2174 ","(RefSeq) putative DNA-dependent ATPase","Homologous recombination"
