"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"690","PA14_08580","","(GenBank) tRNA-Ile",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"691","PA14_08590","","(GenBank) tRNA-Ala",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"692","PA14_08600","","(GenBank) 23S ribosomal RNA",NA,NA,NA,"Ribosome"
"693","PA14_08610","","(GenBank) 5S ribosomal RNA",NA,NA,NA,"Ribosome"
"694","PA14_08620","birA","(GenBank) BirA bifunctional protein","A0A0H2ZGL0","ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein biotinylation [GO:0009305]; regulation of transcription, DNA-templated [GO:0006355]",NA,"Biotin metabolism, Metabolic pathways"
"695","PA14_08630","","(GenBank) putative transcriptional regulator","Q02T96","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pantothenate kinase activity [GO:0004594]; coenzyme A biosynthetic process [GO:0015937]",NA,"Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"696","PA14_08640",NA,NA,"A0A0H2ZG75","peptidoglycan binding [GO:0042834]",NA,NA
"697","PA14_08650","","(GenBank) tRNA-Tyr",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"698","PA14_08660","","(GenBank) tRNA-Gly",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"699","PA14_08670","","(GenBank) tRNA-Thr",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"700","PA14_08680",NA,NA,"Q02T82","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]",NA,NA
"701","PA14_08690","","(GenBank) tRNA-Trp",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"702","PA14_08695","secE","(GenBank) secretion protein SecE","A0A0H2ZLU7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]",NA,"Quorum sensing, Protein export, Bacterial secretion system"
"703","PA14_08710",NA,NA,"A0A0H2ZF93","DNA-templated transcription, elongation [GO:0006354]; DNA-templated transcription, termination [GO:0006353]; regulation of DNA-templated transcription, elongation [GO:0032784]; transcription antitermination [GO:0031564]",NA,NA
"704","PA14_08720","rplK","(GenBank) 50S ribosomal protein L11","Q02T91","ribosome [GO:0005840]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"705","PA14_08730","rplA","(GenBank) 50S ribosomal protein L1","Q02T90","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]",NA,"Ribosome"
"706","PA14_08740","rplJ","(GenBank) 50S ribosomal protein L10","Q02T89","large ribosomal subunit [GO:0015934]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"707","PA14_08750","rplL","(GenBank) 50S ribosomal protein L7 / L12","Q02T88","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"708","PA14_08760","rpoB","(GenBank) DNA-directed RNA polymerase beta chain","Q02T87","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; transcription, DNA-templated [GO:0006351]",NA,"RNA polymerase"
"709","PA14_08780","rpoC","(GenBank) DNA-directed RNA polymerase beta* chain","Q02T86","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",NA,"RNA polymerase"
"710","PA14_08790","rpsL","(GenBank) 30S ribosomal protein S12","Q02T85","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]",NA,"Ribosome"
"711","PA14_08810","rpsG","(GenBank) 30S ribosomal protein S7","Q02T84","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]",NA,"Ribosome"
"712","PA14_08820",NA,NA,"A0A0H2ZGD8","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]",NA,NA
"713","PA14_08830",NA,NA,"Q02T82","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]",NA,NA
"714","PA14_08840","rpsJ","(GenBank) 30S ribosomal protein S10","Q02T81","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]",NA,"Ribosome"
"715","PA14_08850","rplC","(GenBank) 50S ribosomal protein L3","Q02T80","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"716","PA14_08860","rplD","(GenBank) 50S ribosomal protein L4","Q02T79","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"717","PA14_08870","rplW","(GenBank) 50S ribosomal protein L23","Q02T78","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"718","PA14_08880","rplB","(GenBank) 50S ribosomal protein L2","Q02T77","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]",NA,"Ribosome"
"719","PA14_08890","rpsS","(GenBank) 30S ribosomal protein S19","Q02T76","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"720","PA14_08900","rplV","(GenBank) 50S ribosomal protein L22","Q02T75","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"721","PA14_08910","rpsC","(GenBank) 30S ribosomal protein S3","Q02T74","ribosome [GO:0005840]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"722","PA14_08920","rplP","(GenBank) 50S ribosomal protein L16","Q02T73","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]",NA,"Ribosome"
"723","PA14_08930","rpmC","(GenBank) 50S ribosomal protein L29","Q02T72","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"724","PA14_08940","rpsQ","(GenBank) 30S ribosomal protein S17","Q02T71","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"725","PA14_08950","rplN","(GenBank) 50S ribosomal protein L14","Q02T70","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"726","PA14_08960","rplX","(GenBank) 50S ribosomal protein L24","Q02T69","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"727","PA14_08970","rplE","(GenBank) 50S ribosomal protein L5","Q02T68","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]",NA,"Ribosome"
"728","PA14_08980","rpsN","(GenBank) 30S ribosomal protein S14","Q02T67","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"729","PA14_08990","rpsH","(GenBank) 30S ribosomal protein S8","Q02T66","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"730","PA14_09000","rplF","(GenBank) 50S ribosomal protein L6","Q02T65","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"731","PA14_09010","rplR","(GenBank) 50S ribosomal protein L18","Q02T64","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"732","PA14_09020","rpsE","(GenBank) 30S ribosomal protein S5","Q02T63","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"733","PA14_09030","rpmD","(GenBank) 50S ribosomal protein L30","Q02T62","large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"734","PA14_09040","rplO","(GenBank) 50S ribosomal protein L15","Q02T61","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"735","PA14_09050","secY","(GenBank) secretion protein SecY","A0A0H2ZGC8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]",NA,"Quorum sensing, Protein export, Bacterial secretion system"
"736","PA14_09070","rpmJ","(GenBank) 50S ribosomal subunit protein L36","Q02T59","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"737","PA14_09080","rpsM","(GenBank) 30S ribosomal protein S13","Q02T58","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]",NA,"Ribosome"
"738","PA14_09090","rpsK","(GenBank) ribosomal protein S11","Q02T57","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"739","PA14_09100","rpsD","(GenBank) 30S ribosomal protein S4","Q02T56","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"740","PA14_09115","rpoA","(GenBank) DNA-directed RNA polymerase alpha chain","Q02T55","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]; transcription, DNA-templated [GO:0006351]",NA,"RNA polymerase"
"741","PA14_09130","rplQ","(GenBank) 50S ribosomal protein L17","Q02T54","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"742","PA14_09150","katA","(GenBank) catalase","A0A0H2ZGK4","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]",NA,"Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"743","PA14_09160","bfrA","(GenBank) bacterioferritin","A0A0H2ZG72","ferric iron binding [GO:0008199]; ferroxidase activity [GO:0004322]; cellular iron ion homeostasis [GO:0006879]; iron ion transport [GO:0006826]",NA,"Porphyrin metabolism"
"744","PA14_09180","uvrA","(GenBank) excinuclease ABC subunit A","A0A0H2ZF88","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]",NA,"Nucleotide excision repair"
"745","PA14_09195",NA,NA,"A0A0H2ZLL7","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,NA
"746","PA14_09200","ssb","(GenBank) single-stranded DNA-binding protein","A0A0H2ZGD4","single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]",NA,"DNA replication, Mismatch repair, Homologous recombination"
"747","PA14_09210","pchA","(GenBank) salicylate biosynthesis isochorismate synthase","A0A0H2ZGC4","isochorismate synthase activity [GO:0008909]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]",NA,"Ubiquinone and other terpenoid-quinone biosynthesis, Biosynthesis of siderophore group nonribosomal peptides, Metabolic pathways, Biosynthesis of secondary metabolites"
"748","PA14_09220","pchB","(GenBank) salicylate biosynthesis protein PchB","A0A0H2ZGJ9","carbon-oxygen lyase activity [GO:0016835]; chorismate mutase activity [GO:0004106]; chorismate metabolic process [GO:0046417]; salicylic acid biosynthetic process [GO:0009697]",NA,"Biosynthesis of siderophore group nonribosomal peptides, Biosynthesis of secondary metabolites"
"749","PA14_09230",NA,NA,"A0A0H2ZG68","biosynthetic process [GO:0009058]",NA,NA
"750","PA14_09240","pchD","(GenBank) pyochelin biosynthesis protein PchD","A0A0H2ZF83",NA,NA,"Biosynthesis of siderophore group nonribosomal peptides"
"751","PA14_09260",NA,NA,"A0A0H2ZGD1","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"752","PA14_09270","pchE","(GenBank) pyochelin synthetase","A0A0H2ZGB9","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]; organic substance biosynthetic process [GO:1901576]",NA,"Biosynthesis of siderophore group nonribosomal peptides"
"753","PA14_09280","pchF","(GenBank) pyochelin synthetase PchF","A0A0H2ZGJ4","catalytic activity [GO:0003824]; amide biosynthetic process [GO:0043604]; organonitrogen compound biosynthetic process [GO:1901566]; secondary metabolite biosynthetic process [GO:0044550]",NA,"Biosynthesis of siderophore group nonribosomal peptides"
"754","PA14_09290","pchG","(GenBank) pyochelin biosynthetic protein PchG","A0A0H2ZG63","nucleotide binding [GO:0000166]",NA,"Biosynthesis of siderophore group nonribosomal peptides"
"755","PA14_09300",NA,NA,"A0A0H2ZF78","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]",NA,NA
"756","PA14_09320",NA,NA,"A0A0H2ZGC6","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]",NA,NA
"757","PA14_09340",NA,NA,"A0A0H2ZGB5","cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]; iron ion homeostasis [GO:0055072]",NA,NA
"758","PA14_09350",NA,NA,"A0A0H2ZGJ0","integral component of membrane [GO:0016021]",NA,NA
"759","PA14_09370",NA,NA,"A0A0H2ZG59","integral component of membrane [GO:0016021]",NA,NA
"760","PA14_09380","","(GenBank) putative transporter","A0A0H2ZF74","integral component of membrane [GO:0016021]; acetyl-CoA transmembrane transporter activity [GO:0008521]",NA,"beta-Lactam resistance"
"761","PA14_09400","phzS","(GenBank) flavin-containing monooxygenase","A0A0H2ZGC1","FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"762","PA14_09410","phzG1","(GenBank) probable pyrodoxamine 5'-phosphate oxidase","A0A0H2ZGB1","FMN binding [GO:0010181]; pyridoxamine-phosphate oxidase activity [GO:0004733]; pyridoxine biosynthetic process [GO:0008615]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"763","PA14_09420","phzF1","(GenBank) probable phenazine biosynthesis protein","A0A0H2ZGI5","catalytic activity [GO:0003824]; biosynthetic process [GO:0009058]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"764","PA14_09440","phzE1","(GenBank) phenazine biosynthesis protein PhzE","A0A0H2ZG56","cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"765","PA14_09450","phzD1","(GenBank) phenazine biosynthesis protein PhzD","A0A0H2ZF69","isochorismatase activity [GO:0008908]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"766","PA14_09460","phzC1","(GenBank) phenazine biosynthesis protein PhzC","A0A0H2ZGB8","cytoplasm [GO:0005737]; 3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; aromatic amino acid family biosynthetic process [GO:0009073]",NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"767","PA14_09470","phzB1","(GenBank) probable phenazine biosynthesis protein","A0A0H2ZGA6","antibiotic biosynthetic process [GO:0017000]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"768","PA14_09480","phzA1","(GenBank) probable phenazine biosynthesis protein","A0A0H2ZGH8","antibiotic biosynthetic process [GO:0017000]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"769","PA14_09490","phzM","(GenBank) probable phenazine-specific methyltransferase","A0A0H2ZG51","O-methyltransferase activity [GO:0008171]; methylation [GO:0032259]",NA,"Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"770","PA14_09500",NA,NA,"A0A0H2ZF64","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; efflux transmembrane transporter activity [GO:0015562]",NA,NA
"771","PA14_09520","mexI","(GenBank) probable RND efflux transporter","A0A0H2ZGB3","cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"Quorum sensing"
"772","PA14_09530","mexH","(GenBank) RND efflux membrane fusion protein precursor","A0A0H2ZGA2","plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,"Quorum sensing"
"773","PA14_09540",NA,NA,"A0A0H2ZGH2","integral component of membrane [GO:0016021]",NA,NA
"774","PA14_09550","","(GenBank) putative 3-carboxymuconate cyclase","A0A0H2ZG47",NA,NA,"Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"775","PA14_09570",NA,NA,"A0A0H2ZF61","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"776","PA14_09580","","(GenBank) hypothetical protein","A0A0H2ZGA8","nitronate monooxygenase activity [GO:0018580]",NA,"Nitrogen metabolism, Metabolic pathways"
"777","PA14_09600","ddlA","(GenBank) D-alanine-D-alanine ligase A","A0A0H2ZG97","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]",NA,"D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"778","PA14_09610",NA,NA,"A0A0H2ZGG7",NA,NA,NA
"779","PA14_09630","","(GenBank) putative acyl-CoA dehydrogenase","A0A0H2ZG42","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA,"Sulfur metabolism, Metabolic pathways"
"780","PA14_09660","","(GenBank) putative AMP-binding enzyme","A0A0H2ZF57",NA,NA,"Metabolic pathways"
"781","PA14_09680",NA,NA,"A0A0H2ZGA3","phosphorelay sensor kinase activity [GO:0000155]",NA,NA
"782","PA14_09690","","(GenBank) putative two-component response regulator","A0A0H2ZG93","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA,"Two-component system"
"783","PA14_09700",NA,NA,"A0A0H2ZGC7","FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]",NA,NA
"784","PA14_09710","aldH","(GenBank) putative aldehyde dehydrogenase","A0A0H2ZG16","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]; organic substance metabolic process [GO:0071704]",NA,"Arginine and proline metabolism, Metabolic pathways"
"785","PA14_09730","dapA","(GenBank) putative dihydrodipicolinate synthase","A0A0H2ZF18","lyase activity [GO:0016829]",NA,"Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"786","PA14_09740",NA,NA,"A0A0H2ZG78","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,NA
"787","PA14_09750",NA,NA,"A0A0H2ZG70","oxidoreductase activity [GO:0016491]",NA,NA
"788","PA14_09760",NA,NA,"A0A0H2ZGC0","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]",NA,NA
"789","PA14_09770",NA,NA,"A0A0H2ZG10","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"790","PA14_09780",NA,NA,"A0A0H2ZF12",NA,NA,NA
"791","PA14_09790",NA,NA,"A0A0H2ZG74",NA,NA,NA
"792","PA14_09810",NA,NA,"A0A0H2ZG65","phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723]",NA,NA
"793","PA14_09820","","(GenBank) putative acetolactate synthase large subunit","A0A0H2ZGB4","catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; carboxylic acid metabolic process [GO:0019752]",NA,"Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"794","PA14_09850",NA,NA,"A0A0H2ZG05","integral component of membrane [GO:0016021]",NA,NA
"795","PA14_09870",NA,NA,"A0A0H2ZF07",NA,NA,NA
"796","PA14_09880",NA,NA,"A0A0H2ZG69","carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872]",NA,NA
"797","PA14_09890",NA,NA,"A0A0H2ZG60","peptidyl-prolyl cis-trans isomerase activity [GO:0003755]",NA,NA
"798","PA14_09900",NA,NA,"Q02SZ7","extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]",NA,NA
"799","PA14_09910",NA,NA,"A0A0H2ZGA9","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"800","PA14_09920",NA,NA,"A0A0H2ZG00",NA,NA,NA
"801","PA14_09930","","(GenBank) putative exonuclease III","A0A0H2ZF01","DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; exodeoxyribonuclease III activity [GO:0008853]; DNA repair [GO:0006281]",NA,"Base excision repair"
"802","PA14_09940",NA,NA,"A0A0H2ZG64","peptidase activity [GO:0008233]",NA,NA
"803","PA14_09950",NA,NA,"A0A0H2ZG54","integral component of membrane [GO:0016021]; oxidoreductase activity [GO:0016491]",NA,NA
"804","PA14_09960",NA,NA,"A0A0H2ZGA5",NA,NA,NA
"805","PA14_09970",NA,NA,"A0A0H2ZFZ5","cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]",NA,NA
"806","PA14_09980",NA,NA,"A0A0H2ZEZ7","D-threo-aldose 1-dehydrogenase activity [GO:0047834]",NA,NA
"807","PA14_09990",NA,NA,"A0A0H2ZG58","N-acetyltransferase activity [GO:0008080]",NA,NA
"808","PA14_10010",NA,NA,"A0A0H2ZG50","catalytic activity [GO:0003824]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]",NA,NA
"809","PA14_10020",NA,NA,"A0A0H2ZG99",NA,NA,NA
"810","PA14_10040","","(GenBank) amidase family protein","A0A0H2ZFZ0",NA,NA,"Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"811","PA14_10050",NA,NA,"A0A0H2ZEZ1",NA,NA,NA
"812","PA14_10070",NA,NA,"A0A0H2ZG55","oxidoreductase activity [GO:0016491]",NA,NA
"813","PA14_10080",NA,NA,"A0A0H2ZG45",NA,NA,NA
"814","PA14_10090",NA,NA,"A0A0H2ZG96","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"815","PA14_10110",NA,NA,"A0A0H2ZFY5","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,NA
"816","PA14_10120",NA,NA,"A0A0H2ZEY7","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"817","PA14_10130",NA,NA,"A0A0H2ZG49","oxidoreductase activity [GO:0016491]",NA,NA
"818","PA14_10140","fepG","(GenBank) ferric enterobactin transport protein FepG","A0A0H2ZG40","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,"ABC transporters"
"819","PA14_10160","fepD","(GenBank) ferric enterobactin transport protein FepD","A0A0H2ZG90","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,"ABC transporters"
"820","PA14_10170","fepB","(GenBank) ferrienterobactin-binding periplasmic protein precursor FepB","A0A0H2ZFY0",NA,NA,"ABC transporters"
"821","PA14_10180","fepC","(GenBank) ferric enterobactin transport protein FepC","A0A0H2ZEY2","ATP binding [GO:0005524]",NA,"ABC transporters"
"822","PA14_10190",NA,NA,"A0A0H2ZG44","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA,NA
"823","PA14_10200",NA,NA,"A0A0H2ZG36","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; siderophore transport [GO:0015891]",NA,NA
"824","PA14_10210",NA,NA,"A0A0H2ZG87","monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA,NA
"825","PA14_10220",NA,NA,"A0A0H2ZFX5","integral component of membrane [GO:0016021]",NA,NA
"826","PA14_10230","adh","(GenBank) 2,3-butanediol dehydrogenase","A0A0H2ZEX6","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]",NA,"Butanoate metabolism, Biosynthesis of secondary metabolites"
"827","PA14_10240","acoC","(GenBank) putative hydrolase","A0A0H2ZG39","hydrolase activity [GO:0016787]",NA,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"828","PA14_10250",NA,NA,"A0A0H2ZG31","catalytic activity [GO:0003824]",NA,NA
"829","PA14_10260",NA,NA,"A0A0H2ZG83","oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [GO:0016624]",NA,NA
"830","PA14_10270",NA,NA,"A0A0H2ZFW9","ATP binding [GO:0005524]; NAD binding [GO:0051287]; NAD+ kinase activity [GO:0003951]; NADP biosynthetic process [GO:0006741]",NA,NA
