"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"352","Bcen_0932","","(GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","ABC transporters, Quorum sensing"
"353","Bcen_0933","","(GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family","ABC transporters, Quorum sensing"
"354","Bcen_0934","","(GenBank) amino acid/amide ABC transporter ATP-binding protein 1, HAAT family","ABC transporters, Quorum sensing"
"355","Bcen_0935","","(GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","ABC transporters, Quorum sensing"
"356","Bcen_0936","","(GenBank) short-chain dehydrogenase/reductase SDR","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"357","Bcen_0938","","(GenBank) 5-deoxyglucuronate isomerase","Inositol phosphate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"358","Bcen_0939","","(GenBank) 2-keto-myo-inositol dehydratase","Inositol phosphate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"359","Bcen_0940","","(GenBank) 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase","Inositol phosphate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"360","Bcen_0941","","(GenBank) 5-dehydro-2-deoxygluconokinase","Inositol phosphate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"361","Bcen_0942","","(GenBank) monosaccharide ABC transporter substrate-binding protein, CUT2 family","ABC transporters"
"362","Bcen_0943","","(GenBank) monosaccharide ABC transporter ATP-binding protein, CUT2 family","ABC transporters"
"363","Bcen_0944","","(GenBank) monosaccharide ABC transporter membrane protein, CUT2 family","ABC transporters"
"364","Bcen_0946","","(GenBank) myo-inositol 2-dehydrogenase","Streptomycin biosynthesis, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"365","Bcen_0947","","(GenBank) 2-keto-myo-inositol dehydratase","Inositol phosphate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"366","Bcen_0950","","(GenBank) methylmalonate-semialdehyde dehydrogenase (acylating)","Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Inositol phosphate metabolism, Propanoate metabolism, Metabolic pathways, Carbon metabolism"
"367","Bcen_0952","","(GenBank) SirA-like protein","Sulfur relay system"
"368","Bcen_0958","","(GenBank) UDP-glucose pyrophosphorylase","Pentose and glucuronate interconversions, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"369","Bcen_0959","","(GenBank) valyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"370","Bcen_0960","","(GenBank) ATP-dependent DNA helicase UvrD","Nucleotide excision repair, Mismatch repair"
"371","Bcen_0961","","(GenBank) methylthioadenosine nucleosidase","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of amino acids"
"372","Bcen_0963","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"373","Bcen_0973","","(GenBank) flavodoxin/nitric oxide synthase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"374","Bcen_0978","","(GenBank) chorismate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"375","Bcen_0983","","(GenBank) 3-oxoacid CoA-transferase, subunit A","Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways"
"376","Bcen_0984","","(GenBank) butyryl-CoA:acetate CoA transferase","Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways"
"377","Bcen_0991","","(GenBank) (p)ppGpp synthetase I, SpoT/RelA","Purine metabolism, Metabolic pathways"
"378","Bcen_R0026","","(GenBank) tRNA-Val","Aminoacyl-tRNA biosynthesis"
"379","Bcen_0993","","(GenBank) threonyl-tRNA synthetase / Ser-tRNA(Thr) hydrolase","Aminoacyl-tRNA biosynthesis"
"380","Bcen_0995","","(GenBank) LSU ribosomal protein L35P","Ribosome"
"381","Bcen_0996","","(GenBank) LSU ribosomal protein L20P","Ribosome"
"382","Bcen_0997","","(GenBank) phenylalanyl-tRNA synthetase, alpha subunit","Aminoacyl-tRNA biosynthesis"
"383","Bcen_0998","","(GenBank) phenylalanyl-tRNA synthetase beta subunit","Aminoacyl-tRNA biosynthesis"
"384","Bcen_R0027","","(GenBank) tRNA-Pro","Aminoacyl-tRNA biosynthesis"
"385","Bcen_1028","","(GenBank) 2-oxoglutarate dehydrogenase E1 component","Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"386","Bcen_1029","","(GenBank) 2-oxoglutarate dehydrogenase E2 component","Citrate cycle (TCA cycle), Lysine degradation, Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"387","Bcen_1030","","(GenBank) dihydrolipoamide dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"388","Bcen_1051","","(GenBank) Host factor Hfq","Quorum sensing, RNA degradation"
"389","Bcen_1054","","(GenBank) AMP-dependent synthetase and ligase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"390","Bcen_1060","","(GenBank) PfkB","Fructose and mannose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"391","Bcen_1061","","(GenBank) monosaccharide ABC transporter substrate-binding protein, CUT2 family","ABC transporters, Bacterial chemotaxis"
"392","Bcen_1062","","(GenBank) inner-membrane translocator","ABC transporters"
"393","Bcen_1063","","(GenBank) monosaccharide ABC transporter ATP-binding protein, CUT2 family","ABC transporters"
"394","Bcen_R0028","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"395","Bcen_R0029","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"396","Bcen_1065","","(GenBank) ABC transporter, substrate-binding protein, aliphatic sulfonates","Sulfur metabolism, ABC transporters"
"397","Bcen_R0030","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"398","Bcen_1066","","(GenBank) RNAse R","RNA degradation"
"399","Bcen_1069","","(GenBank) ribose-5-phosphate isomerase","Pentose phosphate pathway, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"400","Bcen_1072","","(GenBank) amino acid ABC transporter membrane protein, PAAT family","ABC transporters"
"401","Bcen_1073","","(GenBank) amino acid ABC transporter substrate-binding protein, PAAT family","ABC transporters, Flagellar assembly"
"402","Bcen_1074","","(GenBank) dihydroorotate oxidase A","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"403","Bcen_R0031","","(GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"404","Bcen_1082","","(GenBank) Alkanesulfonate monooxygenase","Sulfur metabolism, Metabolic pathways"
"405","Bcen_1083","","(GenBank) binding-protein-dependent transport systems inner membrane component","Sulfur metabolism, ABC transporters"
"406","Bcen_1084","","(GenBank) ABC transporter related protein","Sulfur metabolism, ABC transporters"
"407","Bcen_R0032","","(GenBank) tRNA-His","Aminoacyl-tRNA biosynthesis"
"408","Bcen_1115","","(GenBank) ABC-2 type transporter, NodJ family","ABC transporters"
"409","Bcen_1116","","(GenBank) nodulation ABC transporter NodI","ABC transporters"
"410","Bcen_1121","","(GenBank) Thiosulphate-binding protein","Sulfur metabolism, ABC transporters"
"411","Bcen_1122","","(GenBank) Sulfate ABC transporter, permease protein CysT","Sulfur metabolism, ABC transporters"
"412","Bcen_1123","","(GenBank) Sulfate ABC transporter, permease protein CysW","Sulfur metabolism, ABC transporters"
"413","Bcen_1124","","(GenBank) Sulphate transport system permease protein 1","Sulfur metabolism, ABC transporters"
"414","Bcen_1126","","(GenBank) monosaccharide ABC transporter substrate-binding protein, CUT2 family","ABC transporters, Bacterial chemotaxis"
"415","Bcen_1127","","(GenBank) monosaccharide ABC transporter ATP-binding protein, CUT2 family","ABC transporters"
"416","Bcen_1128","","(GenBank) monosaccharide ABC transporter membrane protein, CUT2 family","ABC transporters"
"417","Bcen_1130","","(GenBank) Ribokinase","Pentose phosphate pathway, Metabolic pathways"
"418","Bcen_1131","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"419","Bcen_1141","","(GenBank) transcriptional regulator, TetR family","beta-Lactam resistance"
"420","Bcen_1142","","(GenBank) secretion protein HlyD","beta-Lactam resistance, Two-component system"
"421","Bcen_1143","","(GenBank) Hydrophobe/amphiphile efflux-1 HAE1","beta-Lactam resistance, Two-component system"
"422","Bcen_1144","","(GenBank) RND efflux system, outer membrane lipoprotein, NodT","beta-Lactam resistance, Quorum sensing"
"423","Bcen_1153","","(GenBank) MbtH-like protein","Monobactam biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"424","Bcen_1155","","(GenBank) ABC transporter related protein","ABC transporters"
"425","Bcen_1156","","(GenBank) transport system permease protein","ABC transporters"
"426","Bcen_1158","","(GenBank) periplasmic binding protein","ABC transporters"
"427","Bcen_1159","","(GenBank) Cyclic peptide transporter","ABC transporters"
"428","Bcen_1162","","(GenBank) conserved hypothetical protein","Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"429","Bcen_1166","","(GenBank) conserved hypothetical protein","Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"430","Bcen_1169","","(GenBank) Peptidase M20D, amidohydrolase","Metabolic pathways"
"431","Bcen_1171","","(GenBank) cobyrinate a,c-diamide synthase / hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing)","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"432","Bcen_1172","","(GenBank) cob(I)yrinic acid a,c-diamide adenosyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"433","Bcen_1173","","(GenBank) conserved hypothetical protein","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"434","Bcen_1174","","(GenBank) uroporphyrinogen-III C-methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"435","Bcen_1177","","(GenBank) cobaltochelatase CobN subunit","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"436","Bcen_1178","","(GenBank) protoporphyrin IX magnesium-chelatase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"437","Bcen_1188","","(GenBank) acyl-CoA dehydrogenase-like protein","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"438","Bcen_1190","","(GenBank) chitinase family 18","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"439","Bcen_1191","","(GenBank) precorrin-3 methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"440","Bcen_1192","","(GenBank) cobalt-factor II C20-methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"441","Bcen_1193","","(GenBank) precorrin-8X methylmutase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"442","Bcen_1194","","(GenBank) Precorrin-3B synthase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"443","Bcen_1195","","(GenBank) precorrin-6Y C5,15-methyltransferase (decarboxylating)","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"444","Bcen_1196","","(GenBank) cobalamin biosynthesis protein CbiD","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"445","Bcen_1197","","(GenBank) precorrin-6A reductase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"446","Bcen_1198","","(GenBank) precorrin-4 C11-methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"447","Bcen_1205","","(GenBank) extracellular solute-binding protein, family 1","Quorum sensing"
"448","Bcen_1206","","(GenBank) ABC transporter related protein","Quorum sensing"
"449","Bcen_1207","","(GenBank) carbohydrate ABC transporter membrane protein 1, CUT1 family","Quorum sensing"
"450","Bcen_1208","","(GenBank) binding-protein-dependent transport systems inner membrane component","Quorum sensing"
"451","Bcen_1211","","(GenBank) D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein","Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"452","Bcen_1213","","(GenBank) hydroxymethylglutaryl-CoA lyase","Valine, leucine and isoleucine degradation, Geraniol degradation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"453","Bcen_1215","","(GenBank) esterase/lipase-like protein","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"454","Bcen_1233","","(GenBank) ZmpA -like peptidase, Metallo peptidase, MEROPS family M04","Quorum sensing"
"455","Bcen_1235","","(GenBank) ABC nitrate/sulfonate/bicarbonate transporter, periplasmic ligand binding protein","Sulfur metabolism, ABC transporters"
"456","Bcen_1238","","(GenBank) oxidoreductase, molybdopterin binding protein","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"457","Bcen_1239","","(GenBank) cytochrome c, class I","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"458","Bcen_1240","","(GenBank) luciferase-like protein","Sulfur metabolism, Metabolic pathways"
"459","Bcen_1242","","(GenBank) binding-protein-dependent transport systems inner membrane component","Sulfur metabolism, ABC transporters"
"460","Bcen_1243","","(GenBank) ABC transporter related protein","Sulfur metabolism, ABC transporters"
"461","Bcen_1244","","(GenBank) ABC transporter substrate binding protein","Sulfur metabolism, ABC transporters"
"462","Bcen_1245","","(GenBank) Taurine dioxygenase","Taurine and hypotaurine metabolism, Sulfur metabolism"
"463","Bcen_1266","","(GenBank) extracellular solute-binding protein, family 5","Quorum sensing"
"464","Bcen_1267","","(GenBank) binding-protein-dependent transport systems inner membrane component","Quorum sensing"
"465","Bcen_1268","","(GenBank) binding-protein-dependent transport systems inner membrane component","Quorum sensing"
"466","Bcen_1269","","(GenBank) ABC transporter related protein","Quorum sensing"
"467","Bcen_1274","","(GenBank) spermidine synthase-like protein","Cysteine and methionine metabolism, Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways"
"468","Bcen_1276","","(GenBank) phosphocarrier HPr protein","Phosphotransferase system (PTS)"
"469","Bcen_1291","","(GenBank) thiamine pyrophosphate enzyme-like TPP binding region","Pyruvate metabolism, Metabolic pathways"
"470","Bcen_1292","","(GenBank) cytochrome c oxidase, subunit II","Oxidative phosphorylation, Metabolic pathways"
"471","Bcen_1293","","(GenBank) cytochrome c oxidase, subunit I","Oxidative phosphorylation, Metabolic pathways"
"472","Bcen_1294","","(GenBank) cytochrome c, class I","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"473","Bcen_1303","","(GenBank) short-chain dehydrogenase/reductase SDR","Benzoate degradation, Fluorobenzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"474","Bcen_1304","","(GenBank) oxidoreductase FAD/NAD(P)-binding protein","Benzoate degradation, Fluorobenzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"475","Bcen_1305","","(GenBank) 2-chlorobenzoate 1,2-dioxygenase","Benzoate degradation, Fluorobenzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"476","Bcen_1306","","(GenBank) benzoate 1,2-dioxygenase, alpha subunit","Benzoate degradation, Fluorobenzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"477","Bcen_1307","","(GenBank) Catechol 1,2-dioxygenase","Chlorocyclohexane and chlorobenzene degradation, Benzoate degradation, Fluorobenzoate degradation, Toluene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"478","Bcen_1311","","(GenBank) benzaldehyde dehydrogenase (NAD+)","Xylene degradation, Toluene degradation, Aminobenzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"479","Bcen_1312","","(GenBank) Alcohol dehydrogenase, zinc-binding protein","Tyrosine metabolism, Phenylalanine metabolism, Xylene degradation, Toluene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"480","Bcen_1323","","(GenBank) succinate dehydrogenase subunit B","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"481","Bcen_1330","","(GenBank) alpha amylase, catalytic region","Starch and sucrose metabolism, Metabolic pathways"
"482","Bcen_1331","","(GenBank) trehalose synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"483","Bcen_1332","","(GenBank) 1,4-alpha-glucan branching enzyme","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"484","Bcen_1333","","(GenBank) Glycogen debranching enzyme GlgX","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"485","Bcen_1334","","(GenBank) maltooligosyl trehalose hydrolase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"486","Bcen_1335","","(GenBank) 4-alpha-glucanotransferase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"487","Bcen_1336","","(GenBank) maltooligosyl trehalose synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"488","Bcen_1338","","(GenBank) phosphatidylserine decarboxylase-related protein","Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"489","Bcen_1346","","(GenBank) ATP-dependent DNA ligase LigD phosphoesterase module / ATP-dependent DNA ligase LigD polymerase module","Non-homologous end-joining"
"490","Bcen_1347","","(GenBank) Ku domain protein","Non-homologous end-joining"
"491","Bcen_1348","","(GenBank) Catalase","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"492","Bcen_1352","","(GenBank) RNA polymerase, sigma 54 subunit, RpoN/SigL","Two-component system, Flagellar assembly"
"493","Bcen_1364","","(GenBank) phage SPO1 DNA polymerase-related protein","Base excision repair"
"494","Bcen_1374","","(GenBank) NAD-dependent epimerase/dehydratase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"495","Bcen_1385","","(GenBank) Histidinol-phosphate phosphatase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"496","Bcen_1398","","(GenBank) D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"497","Bcen_1411","","(GenBank) Rhs element Vgr protein","Bacterial secretion system"
"498","Bcen_1413","","(GenBank) tryptophanyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"499","Bcen_1416","","(GenBank) serine/threonine protein kinase","Homologous recombination"
"500","Bcen_1421","","(GenBank) cytochrome bd quinol oxidase subunit 2 apoprotein","Oxidative phosphorylation, Two-component system"
"501","Bcen_1422","","(GenBank) cytochrome bd quinol oxidase subunit 1 apoprotein","Oxidative phosphorylation, Two-component system"
"502","Bcen_1424","","(GenBank) MoeA-like, domain I and II","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"503","Bcen_1425","","(GenBank) GTP cyclohydrolase subunit MoaA","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"504","Bcen_1426","","(GenBank) molybdopterin biosynthesis MoaE","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"505","Bcen_1427","","(GenBank) molybdopterin synthase subunit MoaD","Sulfur relay system"
"506","Bcen_1428","","(GenBank) AMP-dependent synthetase and ligase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"507","Bcen_1429","","(GenBank) 1,4-Dihydroxy-2-naphthoate synthase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"508","Bcen_1430","","(GenBank) aminotransferase","beta-Alanine metabolism, Taurine and hypotaurine metabolism, Metabolic pathways"
"509","Bcen_1435","","(GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters, Quorum sensing"
"510","Bcen_1441","","(GenBank) 2-keto-4-pentenoate hydratase-like protein","Phenylalanine metabolism, Benzoate degradation, Dioxin degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"511","Bcen_1457","","(GenBank) aldose 1-epimerase","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"512","Bcen_1469","","(GenBank) FAD-dependent pyridine nucleotide-disulfide oxidoreductase","Selenocompound metabolism"
"513","Bcen_1471","","(GenBank) (2Fe-2S)-binding protein","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"514","Bcen_1472","","(GenBank) aldehyde oxidase and xanthine dehydrogenase, molybdopterin binding protein","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"515","Bcen_1475","","(GenBank) NADH:flavin oxidoreductase/NADH oxidase","Nitrotoluene degradation, Microbial metabolism in diverse environments"
"516","Bcen_1492","","(GenBank) alpha/beta hydrolase fold protein","Chlorocyclohexane and chlorobenzene degradation, Chloroalkane and chloroalkene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"517","Bcen_1502","","(GenBank) secretion protein HlyD","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"518","Bcen_1504","","(GenBank) heavy metal sensor signal transduction histidine kinase","Two-component system"
"519","Bcen_1505","","(GenBank) two component heavy metal response transcriptional regulator, winged helix family","Two-component system"
"520","Bcen_1513","","(GenBank) glycoside hydrolase, family 3-like protein","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, beta-Lactam resistance"
"521","Bcen_1514","","(GenBank) glycoside hydrolase, family 3-like protein","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, beta-Lactam resistance"
"522","Bcen_1515","","(GenBank) carbohydrate ABC transporter substrate-binding protein, CUT1 family","ABC transporters"
"523","Bcen_1519","","(GenBank) acetolactate synthase, large subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"524","Bcen_1524","","(GenBank) carbohydrate ABC transporter membrane protein 2, CUT1 family","ABC transporters"
"525","Bcen_1525","","(GenBank) carbohydrate ABC transporter membrane protein 1, CUT1 family","ABC transporters"
"526","Bcen_1537","","(GenBank) dihydrodipicolinate synthase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"527","Bcen_1539","","(GenBank) Ribokinase","Pentose phosphate pathway, Metabolic pathways"
"528","Bcen_1543","","(GenBank) deoxyribose-phosphate aldolase","Pentose phosphate pathway, Metabolic pathways"
"529","Bcen_1552","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Phenylalanine metabolism, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"530","Bcen_1553","","(GenBank) 3-ketoacyl-CoA thiolase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"531","Bcen_1555","","(GenBank) acyl-CoA dehydrogenase-like protein","Sulfur metabolism, Metabolic pathways"
"532","Bcen_1557","","(GenBank) AMP-dependent synthetase and ligase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"533","Bcen_1566","","(GenBank) dihydrodipicolinate synthetase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"534","Bcen_1580","","(GenBank) chaperonin GroEL","RNA degradation"
"535","Bcen_1590","","(GenBank) cytidine deaminase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"536","Bcen_1591","","(GenBank) thymidine phosphorylase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"537","Bcen_1593","","(GenBank) dihydropyrimidinase","Pyrimidine metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways"
"538","Bcen_1595","","(GenBank) dihydroorotate oxidase B, catalytic subunit","Pyrimidine metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways"
"539","Bcen_1596","","(GenBank) FAD-dependent pyridine nucleotide-disulfide oxidoreductase","Pyrimidine metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways"
"540","Bcen_1597","","(GenBank) Amidase, hydantoinase/carbamoylase","Pyrimidine metabolism, Metabolic pathways"
"541","Bcen_1599","","(GenBank) Acetyl-CoA C-acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"542","Bcen_1601","","(GenBank) AMP-dependent synthetase and ligase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"543","Bcen_R0036","","(GenBank) 5S ribosomal RNA","Ribosome"
"544","Bcen_R0037","","(GenBank) 23S ribosomal RNA","Ribosome"
"545","Bcen_R0038","","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"546","Bcen_R0039","","(GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"547","Bcen_R0040","","(GenBank) 16S ribosomal RNA","Ribosome"
