"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"716","BPSL0685",NA,NA,"Q63X52",NA,"COG0251",NA
"717","BPSL0686",NA,NA,"Q63X51","integral component of membrane [GO:0016021]; channel activity [GO:0015267]","COG0580",NA
"718","BPSL0687","glpK","(GenBank) putative glycerol kinase","Q63X50","ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; glycerol catabolic process [GO:0019563]; glycerol metabolic process [GO:0006071]; glycerol-3-phosphate metabolic process [GO:0006072]","COG0554","Glycerolipid metabolism, Metabolic pathways"
"719","BPSL0688","glpD","(GenBank) putative glycerol-3-phosphate dehydrogenase","Q63X49","glycerol-3-phosphate dehydrogenase complex [GO:0009331]; sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity [GO:0052591]; glycerol-3-phosphate metabolic process [GO:0006072]","COG0578","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"720","BPSL0689",NA,NA,"Q63X48",NA,"ENOG502ZZD3",NA
"721","BPSL0690",NA,NA,"Q63X47",NA,"ENOG50346FP",NA
"722","BPSL0691",NA,NA,"Q63X46","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","COG1349",NA
"723","BPSL0692","","(GenBank) gamma-glutamyltransferase 2","Q63X45","transferase activity [GO:0016740]","COG0405","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"724","BPSL0693",NA,NA,"Q63X44","oxidoreductase activity [GO:0016491]","COG1633",NA
"725","BPSL0694",NA,NA,"Q63X43",NA,"ENOG5032TVI",NA
"726","BPSL0695","rhlE1","(GenBank) putative ATP-dependent RNA helicase 1","Q63X42","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]; ribosome assembly [GO:0042255]","COG0513","RNA degradation"
"727","BPSL0696",NA,NA,"Q63X41","plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]","COG2010",NA
"728","BPSL0697",NA,NA,"Q63X40","periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]","COG2863",NA
"729","BPSL0698",NA,NA,"Q63X39","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; copper ion transport [GO:0006825]","COG1276",NA
"730","BPSL0699","","(GenBank) putative galactonate dehydratase protein","Q63X38","galactonate dehydratase activity [GO:0008869]; cellular amino acid catabolic process [GO:0009063]; D-galactonate catabolic process [GO:0034194]","COG4948","Galactose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"731","BPSL0700",NA,NA,"Q63X37","carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872]","COG3791",NA
"732","BPSL0701",NA,NA,"Q63X36",NA,"COG3187",NA
"733","BPSL0702",NA,NA,"Q63X35","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]","COG1409",NA
"734","BPSL0703",NA,NA,"Q63X34","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG4191",NA
"735","BPSL0703",NA,NA,"Q63X34","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG3300",NA
"736","BPSL0704",NA,NA,"Q63X33","phosphoric diester hydrolase activity [GO:0008081]; phosphorelay signal transduction system [GO:0000160]","COG3437",NA
"737","BPSL0705",NA,NA,"Q63X32",NA,"COG3652",NA
"738","BPSL0706","","(GenBank) putative aerotaxis sensor receptor","Q63X31","integral component of membrane [GO:0016021]; signal transduction [GO:0007165]","COG0840","Two-component system, Bacterial chemotaxis"
"739","BPSL0707",NA,NA,"Q63X30","FAD binding [GO:0071949]; oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor [GO:0016899]","COG0277",NA
"740","BPSL0709",NA,NA,"Q63X29",NA,"COG0583",NA
"741","BPSL0710",NA,NA,"Q63X28","tRNA 2-selenouridine synthase activity [GO:0043828]; tRNA wobble uridine modification [GO:0002098]","COG2603",NA
"742","BPSL0711",NA,NA,"Q63X27","integral component of membrane [GO:0016021]",NA,NA
"743","BPSL0712",NA,NA,"Q63X26","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]","COG1116",NA
"744","BPSL0713",NA,NA,"Q63X25","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG4986",NA
"745","BPSL0716",NA,NA,"Q63X24","hydrolase activity [GO:0016787]","COG1073",NA
"746","BPSL0717","","(GenBank) conserved hypothetical protein","Q63X23","nicotinate phosphoribosyltransferase activity [GO:0004516]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]","COG1488","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"747","BPSL0718",NA,NA,"Q63X22","transferase activity [GO:0016740]; nucleoside metabolic process [GO:0009116]","COG1926",NA
"748","BPSL0719",NA,NA,"Q63X21","integral component of membrane [GO:0016021]; glycosyltransferase activity [GO:0016757]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0768",NA
"749","BPSL0719",NA,NA,"Q63X21","integral component of membrane [GO:0016021]; glycosyltransferase activity [GO:0016757]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0744",NA
"750","BPSL0720",NA,NA,"Q63X20","plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]","COG2010",NA
"751","BPSL0721",NA,NA,"Q63X19","integral component of membrane [GO:0016021]","ENOG503178D",NA
"752","BPSL0722","","(GenBank) putative cytochrome c oxidase subunit I","Q63X18","integral component of membrane [GO:0016021]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; electron transport coupled proton transport [GO:0015990]; oxidative phosphorylation [GO:0006119]; respiratory electron transport chain [GO:0022904]","COG0843","Oxidative phosphorylation, Metabolic pathways"
"753","BPSL0723","","(GenBank) putative cytochrome c oxidase polypeptide II precursor","Q63X17","integral component of membrane [GO:0016021]; periplasmic space [GO:0042597]; respirasome [GO:0070469]; copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]","COG2010","Oxidative phosphorylation, Metabolic pathways"
"754","BPSL0723","","(GenBank) putative cytochrome c oxidase polypeptide II precursor","Q63X17","integral component of membrane [GO:0016021]; periplasmic space [GO:0042597]; respirasome [GO:0070469]; copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]","COG1622","Oxidative phosphorylation, Metabolic pathways"
"755","BPSL0724","","(GenBank) putative thiamine pyrophosphate requiring enzyme","Q63X16","catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; small molecule metabolic process [GO:0044281]","COG0028","Pyruvate metabolism, Metabolic pathways"
"756","BPSL0725",NA,NA,"Q63X15","mandelate racemase activity [GO:0018838]; cellular amino acid catabolic process [GO:0009063]","COG4948",NA
"757","BPSL0726",NA,NA,"Q63X14","integral component of membrane [GO:0016021]","ENOG502ZA2H",NA
"758","BPSL0727",NA,NA,"Q63X13",NA,"ENOG5032RMA",NA
"759","BPSL0728",NA,NA,"Q63X12","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]","COG2303",NA
"760","BPSL0729",NA,NA,"Q63X11",NA,"COG3519",NA
"761","BPSL0730","","(GenBank) family S45 unassigned peptidase","Q63X10","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; penicillin amidase activity [GO:0008953]; antibiotic biosynthetic process [GO:0017000]","COG2366","Penicillin and cephalosporin biosynthesis, Biosynthesis of secondary metabolites"
"762","BPSL0731",NA,NA,"Q63X09","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA
"763","BPSL0732",NA,NA,"Q63X08","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG2205",NA
"764","BPSL0733",NA,NA,"Q63X07",NA,"COG3915",NA
"765","BPSL0734",NA,NA,"Q63X06","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]","COG0745",NA
"766","BPSL0735",NA,NA,"Q63X05",NA,"COG0790",NA
"767","BPSL0736",NA,NA,"Q63X04",NA,"ENOG5033PPU",NA
"768","BPSL0737",NA,NA,"Q63X03",NA,NA,NA
"769","BPSL0738",NA,NA,"Q63X02",NA,"ENOG5032BM4",NA
"770","BPSL0739",NA,NA,"Q63X01",NA,NA,NA
"771","BPSL0740",NA,NA,"Q63X00",NA,NA,NA
"772","BPSL0741",NA,NA,"Q63WZ9",NA,"ENOG5030R27",NA
"773","BPSL0742",NA,NA,"Q63WZ8","integral component of membrane [GO:0016021]","COG3629",NA
"774","BPSL0743",NA,NA,"Q63WZ7",NA,"ENOG502Z87J",NA
"775","BPSL0744",NA,NA,"Q63WZ6","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG0582",NA
"776","BPSL0745",NA,NA,"Q63WZ5",NA,"ENOG5033B3E",NA
"777","BPSL0746",NA,NA,"Q63WZ4",NA,NA,NA
"778","BPSL0747",NA,NA,"Q63WZ3",NA,NA,NA
"779","BPSL0747a",NA,NA,"Q63WZ2",NA,NA,NA
"780","BPSL0748",NA,NA,"Q63WZ1",NA,"ENOG502Z9QP",NA
"781","BPSL0749",NA,NA,"Q63WZ0",NA,"ENOG5032RUZ",NA
"782","BPSL0750",NA,NA,"Q63WY9",NA,"COG0419",NA
"783","BPSL0751",NA,NA,"Q63WY8",NA,"ENOG502ZA60",NA
"784","BPSL0752",NA,NA,"Q63WY7",NA,"ENOG502ZC4T",NA
"785","BPSL0753",NA,NA,"Q63WY6",NA,NA,NA
"786","BPSL0756",NA,NA,"Q63WY5","DNA binding [GO:0003677]","COG1396",NA
"787","BPSL0757",NA,NA,"Q63WY4",NA,NA,NA
"788","BPSL0758",NA,NA,"Q63WY3","hydrolase activity [GO:0016787]","COG1409",NA
"789","BPSL0759",NA,NA,"Q63WY2",NA,"ENOG5032UKY",NA
"790","BPSL0760",NA,NA,"Q63WY1",NA,NA,NA
"791","BPSL0761",NA,NA,"Q63WY0",NA,"ENOG5030X7N",NA
"792","BPSL0762",NA,NA,"Q63WX9","NAD+ ADP-ribosyltransferase activity [GO:0003950]; transferase activity, transferring phosphorus-containing groups [GO:0016772]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","COG1859",NA
"793","BPSL0763",NA,NA,"Q63WX8","ATP binding [GO:0005524]; helicase activity [GO:0004386]","COG0553",NA
"794","BPSL0764",NA,NA,"Q63WX7","methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]; methylation [GO:0032259]","COG1002",NA
"795","BPSL0765",NA,NA,"Q63WX6","helicase activity [GO:0004386]","COG1061",NA
"796","BPSL0766",NA,NA,"Q63WX5",NA,"ENOG502Z7NV",NA
"797","BPSL0767",NA,NA,"Q63WX4","catalytic activity [GO:0003824]; organophosphate metabolic process [GO:0019637]","COG1502",NA
"798","BPSL0768",NA,NA,"Q63WX3",NA,"ENOG5031ZZQ",NA
"799","BPSL0769",NA,NA,"Q63WX2",NA,"ENOG50333AQ",NA
"800","BPSL0770",NA,NA,"Q63WX1",NA,"COG0419",NA
"801","BPSL0771",NA,NA,"Q63WX0",NA,NA,NA
"802","BPSL0772",NA,NA,"Q63WW9","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG0582",NA
"803","BPSL0773",NA,NA,"Q63WW8","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0477",NA
"804","BPSL0774",NA,NA,"Q63WW7","integral component of membrane [GO:0016021]; nucleotide binding [GO:0000166]; phosphorelay sensor kinase activity [GO:0000155]","COG0642",NA
"805","BPSL0775",NA,NA,"Q63WW6","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG0745",NA
"806","BPSL0776","","(GenBank) putative recombinase A","Q66X92","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","COG0468","Homologous recombination"
"807","BPSL0777",NA,NA,"Q63WW4","cytoplasm [GO:0005737]; regulation of DNA repair [GO:0006282]","COG2137",NA
"808","BPSL0778",NA,NA,"Q63WW3",NA,"ENOG5030717",NA
"809","BPSL0779","sucC","(GenBank) succinyl-CoA synthetase beta chain","Q63WW2","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; tricarboxylic acid cycle [GO:0006099]","COG0045","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"810","BPSL0780","sucD","(GenBank) succinyl-CoA ligase alpha-chain","Q63WW1","ATP binding [GO:0005524]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; tricarboxylic acid cycle [GO:0006099]","COG0074","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"811","BPSL0781",NA,NA,"Q63WW0","integral component of membrane [GO:0016021]","COG0861",NA
"812","BPSL0782","","(GenBank) putative type 4 fimbrial pilin protein","Q63WV9","integral component of membrane [GO:0016021]; pilus [GO:0009289]; cell adhesion [GO:0007155]","COG4969","Two-component system"
"813","BPSL0783",NA,NA,"Q63WV8","integral component of membrane [GO:0016021]","COG3307",NA
"814","BPSL0784",NA,NA,"Q63WV7",NA,"ENOG5033JXJ",NA
"815","BPSL0785",NA,NA,"Q63WV6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","ENOG50316Q9",NA
"816","BPSL0786","moaC","(GenBank) molybdenum cofactor biosynthesis protein c","Q63WV5","cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","COG0315","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"817","BPSL0787",NA,NA,"Q63WV4","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]","COG4783",NA
"818","BPSL0788",NA,NA,"Q63WV3",NA,"ENOG5032RXQ",NA
"819","BPSL0789",NA,NA,"Q63WV2","hydrolase activity [GO:0016787]","COG0429",NA
"820","BPSL0790",NA,NA,"Q63WV1",NA,"COG3631",NA
"821","BPSL0791","waaF","(GenBank) putative ADP-heptose--LPS heptosyltransferase II","Q63WV0","glycosyltransferase activity [GO:0016757]; lipopolysaccharide biosynthetic process [GO:0009103]","COG0859","Lipopolysaccharide biosynthesis, Metabolic pathways"
"822","BPSL0792",NA,NA,"Q63WU9",NA,"COG4391",NA
"823","BPSL0793","ilvE","(GenBank) putative branched-chain amino acid aminotransferase IlvE","Q63WU8","L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; isoleucine biosynthetic process [GO:0009097]; leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]","COG0115","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"824","BPSL0794",NA,NA,"Q63WU7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1296",NA
"825","BPSL0795",NA,NA,"Q63WU6","integral component of membrane [GO:0016021]","COG4392",NA
"826","BPSL0796","pgk","(GenBank) phosphoglycerate kinase","Q63WU5","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; glycolytic process [GO:0006096]","COG0126","Glycolysis / Gluconeogenesis, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"827","BPSL0797","pykA","(GenBank) putative pyruvate kinase II protein","Q63WU4","ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]","COG0469","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"828","BPSL0798","cbbA","(GenBank) fructose-bisphosphate aldolase","Q63WU3","fructose-bisphosphate aldolase activity [GO:0004332]; zinc ion binding [GO:0008270]; glycolytic process [GO:0006096]","COG0191","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Methane metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"829","BPSL0799","purC","(GenBank) 5'-phosphoribosyl-4-N-succinocarboxamide-5-amino imidazole synthetase","Q63WU2","ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0152","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"830","BPSL0800","purE","(GenBank) phosphoribosylaminoimidazole carboxylase catalytic subunit","Q63WU1","5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]; lyase activity [GO:0016829]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0041","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"831","BPSL0801","purK","(GenBank) phosphoribosylaminoimidazole carboxylase ATPase subunit","Q63WU0","5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0026","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"832","BPSL0802",NA,NA,"Q63WT9","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; double-stranded RNA binding [GO:0003725]; L-threonylcarbamoyladenylate synthase [GO:0061710]; tRNA processing [GO:0008033]","COG0009",NA
"833","BPSL0803",NA,NA,"Q63WT8","hydrolase activity, acting on ester bonds [GO:0016788]","COG3240",NA
"834","BPSL0804",NA,NA,"Q63WT7","integral component of membrane [GO:0016021]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; lipid biosynthetic process [GO:0008610]","COG3000",NA
"835","BPSL0805","","(GenBank) family S13 unassigned peptidase","Q63WT6","serine-type carboxypeptidase activity [GO:0004185]","COG2027","Peptidoglycan biosynthesis, Metabolic pathways"
"836","BPSL0806","","(GenBank) response regulator protein","Q63WT5","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG0745","Two-component system, Quorum sensing"
"837","BPSL0807",NA,NA,"Q63WT4","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG2205",NA
"838","BPSL0808","","(GenBank) subfamily S1C unassigned peptidase","Q63WT3","periplasmic space [GO:0042597]; serine-type endopeptidase activity [GO:0004252]","COG0265","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"839","BPSL0809",NA,NA,"Q63WT2","carbohydrate binding [GO:0030246]","ENOG503310H",NA
"840","BPSL0810",NA,NA,"Q63WT1",NA,"COG2343",NA
"841","BPSL0811",NA,NA,"Q63WT0","integral component of membrane [GO:0016021]","COG3427",NA
"842","BPSL0812",NA,NA,"H7C776","DNA binding [GO:0003677]","COG1309",NA
"843","BPSL0814","bpeA","(GenBank) putative RND family acriflavine resistance protein A precursor","Q63WS8","membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]","COG0845","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"844","BPSL0815","bpeB","(GenBank) putative RND family acriflavine resistance protein","Q63WS7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]; xenobiotic transport [GO:0042908]","COG0841","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"845","BPSL0816","oprB","(GenBank) outer membrane efflux protein","Q63WS6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]","COG1538","beta-Lactam resistance, Quorum sensing"
"846","BPSL0817",NA,NA,"Q63WS5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; nucleobase transmembrane transporter activity [GO:0015205]","COG2233",NA
"847","BPSL0818","","(GenBank) putative sugar kinase protein","Q63WS4","kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; carbohydrate metabolic process [GO:0005975]","COG1070","Pentose and glucuronate interconversions, Metabolic pathways"
"848","BPSL0819",NA,NA,"Q63WS3","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG4977",NA
"849","BPSL0820","flhA","(GenBank) glutathione-dependent formaldehyde dehydrogenase","Q63WS2","S-(hydroxymethyl)glutathione dehydrogenase NAD activity [GO:0106322]; S-(hydroxymethyl)glutathione dehydrogenase NADP activity [GO:0106321]; zinc ion binding [GO:0008270]; ethanol oxidation [GO:0006069]","COG1062","Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Naphthalene degradation, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Degradation of aromatic compounds"
"850","BPSL0821","fghA","(GenBank) putative S-formylglutathione hydrolase","Q63WS1","carboxylic ester hydrolase activity [GO:0052689]; S-formylglutathione hydrolase activity [GO:0018738]; formaldehyde catabolic process [GO:0046294]","COG0627","Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"851","BPSL0822",NA,NA,"Q63WS0","ATP-binding cassette (ABC) transporter complex [GO:0043190]; integral component of plasma membrane [GO:0005887]; ATPase-coupled transmembrane transporter activity [GO:0042626]","COG1108",NA
"852","BPSL0823",NA,NA,"Q63WR9","plasma membrane [GO:0005886]; ATP binding [GO:0005524]","COG1121",NA
"853","BPSL0824",NA,NA,"Q63WR8","metal ion binding [GO:0046872]; cell adhesion [GO:0007155]; metal ion transport [GO:0030001]","COG0803",NA
"854","BPSL0825","","(GenBank) putative Fur family transcriptional regulator","Q63WR7","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]","COG0735","Quorum sensing"
"855","BPSL0826","","(GenBank) sorbitol dehydrogenase","Q63WR6","L-iditol 2-dehydrogenase activity [GO:0003939]","COG1028","Fructose and mannose metabolism, Metabolic pathways"
"856","BPSL0827","scrK","(GenBank) putative fructokinase","Q63WR5","fructokinase activity [GO:0008865]","COG0524","Fructose and mannose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"857","BPSL0828","","(GenBank) putative tagatose 6-phosphate kinase protein","Q63WR4","kinase activity [GO:0016301]; carbohydrate metabolic process [GO:0005975]","COG4573","Galactose metabolism, Metabolic pathways"
"858","BPSL0829","","(GenBank) putative periplasmic ABC transporter substrate-binding component","Q63WR3",NA,"COG1653","ABC transporters"
"859","BPSL0830","","(GenBank) putative transmembrane ABC transporter protein","Q63WR2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG1175","ABC transporters"
"860","BPSL0831","","(GenBank) putative ABC transporter permease protein","Q63WR1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0395","ABC transporters"
"861","BPSL0832",NA,NA,"Q63WR0","hydrolase activity [GO:0016787]","COG0637",NA
"862","BPSL0833","","(GenBank) putative sugar ABC transporter protein","Q63WQ9","plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; carbohydrate transport [GO:0008643]","COG3842","ABC transporters"
"863","BPSL0834",NA,NA,"Q63WQ8",NA,"COG0560",NA
"864","BPSL0835",NA,NA,"Q63WQ7","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA
"865","BPSL0836",NA,NA,"Q63WQ6",NA,"COG1680",NA
"866","BPSL0837",NA,NA,"Q63WQ5","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG2814",NA
"867","BPSL0838",NA,NA,"Q63WQ4","carbohydrate binding [GO:0030246]","COG2390",NA
"868","BPSL0839","dalK","(GenBank) putative carbohydrate kinase","Q63WQ3","ATP binding [GO:0005524]; xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]","COG1070","Pentose and glucuronate interconversions, Metabolic pathways"
"869","BPSL0840","dalD","(GenBank) putative D-arabinitol 4-dehydrogenase","Q63WQ2","D-arabinitol 4-dehydrogenase activity [GO:0047813]","COG0246","Pentose and glucuronate interconversions, Fructose and mannose metabolism, Metabolic pathways"
"870","BPSL0841",NA,NA,"Q63WQ1","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA
"871","BPSL0842","","(GenBank) putative benzoylformate decarboxylase","Q63WQ0","catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; small molecule metabolic process [GO:0044281]","COG0028","Aminobenzoate degradation, Microbial metabolism in diverse environments"
"872","BPSL0843","","(GenBank) aldehyde dehydrogenase family protein","Q63WP9","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]","COG1012","Xylene degradation, Toluene degradation, Aminobenzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"873","BPSL0844","","(GenBank) putative ketopantoate reductase","Q63WP8","2-dehydropantoate 2-reductase activity [GO:0008677]; pantothenate biosynthetic process [GO:0015940]","COG1893","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"874","BPSL0844a",NA,NA,"Q63WP7",NA,NA,NA
"875","BPSL0845",NA,NA,"Q63WP6","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG2271",NA
"876","BPSL0846","","(GenBank) putative tryptophan 2,3-dioxygenase","Q63WP5","heme binding [GO:0020037]; metal ion binding [GO:0046872]; tryptophan 2,3-dioxygenase activity [GO:0004833]; tryptophan catabolic process to kynurenine [GO:0019441]","COG3483","Tryptophan metabolism, Metabolic pathways, Biosynthesis of cofactors"
