"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"505","PG_0536",NA,NA,"Q7MWQ9",NA,NA,NA
"506","PG_0537","pepD-2","(GenBank) aminoacyl-histidine dipeptidase","Q7MWQ8","hydrolase activity [GO:0016787]; proteolysis [GO:0006508]","COG2195","Glutathione metabolism, Metabolic pathways"
"507","PG_0538",NA,NA,"F5H9J5","efflux transmembrane transporter activity [GO:0015562]","COG1538",NA
"508","PG_0539","","(GenBank) efflux transporter, MFP component, RND family","Q7MWQ7","membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]","COG0845","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"509","PG_0540",NA,NA,"Q7MWQ6","cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0841",NA
"510","PG_0541",NA,NA,"Q7MWQ5",NA,"COG0347",NA
"511","PG_0542",NA,NA,"Q7MWQ4",NA,NA,NA
"512","PG_0543",NA,NA,"Q7MWQ3","DNA binding [GO:0003677]","COG3093",NA
"513","PG_0544",NA,NA,"Q7MWQ2","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; DNA methylation [GO:0006306]","COG0286",NA
"514","PG_0545",NA,NA,"Q7MWQ1","DNA binding [GO:0003677]","COG0732",NA
"515","PG_0546",NA,NA,"Q7MWQ0",NA,NA,NA
"516","PG_0547",NA,NA,"Q7MWP9",NA,"COG1373",NA
"517","PG_0548","","(GenBank) pyruvate ferredoxin/flavodoxin oxidoreductase family protein","Q7MWP8","4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]","COG1143","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"518","PG_0548","","(GenBank) pyruvate ferredoxin/flavodoxin oxidoreductase family protein","Q7MWP8","4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]","COG0674","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"519","PG_0548","","(GenBank) pyruvate ferredoxin/flavodoxin oxidoreductase family protein","Q7MWP8","4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]","COG1013","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"520","PG_0548","","(GenBank) pyruvate ferredoxin/flavodoxin oxidoreductase family protein","Q7MWP8","4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]","COG1014","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"521","PG_0549",NA,NA,"Q7M7E9","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3039",NA
"522","PG_0553",NA,NA,"Q7MWP7","aminopeptidase activity [GO:0004177]; serine-type endopeptidase activity [GO:0004252]","COG3591",NA
"523","PG_0554",NA,NA,"Q7MWP6",NA,NA,NA
"524","PG_0555",NA,NA,"Q7MWP5","DNA binding [GO:0003677]","COG0776",NA
"525","PG_0556",NA,NA,"Q7MWP4",NA,"ENOG50316TB",NA
"526","PG_0557",NA,NA,"Q7MWP3","integral component of membrane [GO:0016021]",NA,NA
"527","PG_0558","","(GenBank) purine nucleoside phosphorylase I, inosine and guanosine-specific","Q7MWP2","purine-nucleoside phosphorylase activity [GO:0004731]; nucleoside metabolic process [GO:0009116]","COG0005","Purine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"528","PG_0559","","(GenBank) chlorohydrolase family protein","Q7MWP1","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]","COG0402","Cysteine and methionine metabolism, Metabolic pathways"
"529","PG_0560",NA,NA,"Q7MWP0",NA,NA,NA
"530","PG_0561",NA,NA,"Q7MWN9","hydrolase activity [GO:0016787]","COG0624",NA
"531","PG_0562",NA,NA,"Q7MWN8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation transmembrane transporter activity [GO:0008324]; potassium ion transport [GO:0006813]","COG2985",NA
"532","PG_0562",NA,NA,"Q7MWN8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation transmembrane transporter activity [GO:0008324]; potassium ion transport [GO:0006813]","COG0569",NA
"533","PG_0563",NA,NA,"Q7MWN7",NA,"ENOG5033UUH",NA
"534","PG_0564",NA,NA,"Q7MWN6",NA,NA,NA
"535","PG_0565",NA,NA,"Q7MWN5",NA,"COG3663",NA
"536","PG_0566",NA,NA,"Q7M785","DNA binding [GO:0003677]","COG0776",NA
"537","PG_0568",NA,NA,"Q7MWN4","cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]","COG0231",NA
"538","PG_0569",NA,NA,"Q7MWN3",NA,"COG4288",NA
"539","PG_0571","asd","(GenBank) aspartate-semialdehyde dehydrogenase","Q7MWN2","aspartate-semialdehyde dehydrogenase activity [GO:0004073]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; protein dimerization activity [GO:0046983]; 'de novo' L-methionine biosynthetic process [GO:0071266]; diaminopimelate biosynthetic process [GO:0019877]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]","COG0136","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"540","PG_0572",NA,NA,"Q7MWN1",NA,NA,NA
"541","PG_0573",NA,NA,"Q7MWN0","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","COG0275",NA
"542","PG_0574",NA,NA,"Q7MWM9",NA,NA,NA
"543","PG_0575","","(GenBank) penicillin-binding protein 2, putative","Q7MWM8","integral component of membrane [GO:0016021]; penicillin binding [GO:0008658]","COG0768","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"544","PG_0575","","(GenBank) penicillin-binding protein 2, putative","Q7MWM8","integral component of membrane [GO:0016021]; penicillin binding [GO:0008658]","COG2815","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"545","PG_0576","murE","(GenBank) UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate ligase","Q7MWM7","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0769","Lysine biosynthesis, Peptidoglycan biosynthesis, Metabolic pathways"
"546","PG_0577","mraY","(GenBank) phospho-N-acetylmuramoyl-pentapeptide-transferase","Q7MWM6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0472","Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"547","PG_0578","murD","(GenBank) UDP-N-acetylmuramoylalanine--D-glutamate ligase","Q7MWM5","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoylalanine-D-glutamate ligase activity [GO:0008764]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0771","D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways"
"548","PG_0579",NA,NA,"Q7MWM4","integral component of membrane [GO:0016021]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]","COG0772",NA
"549","PG_0580","murG","(GenBank) UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Q7MAW5","plasma membrane [GO:0005886]; UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity [GO:0051991]; undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity [GO:0050511]; carbohydrate metabolic process [GO:0005975]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; lipid glycosylation [GO:0030259]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0707","Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"550","PG_0581","murC","(GenBank) UDP-N-acetylmuramate--alanine ligase","Q51831","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramate-L-alanine ligase activity [GO:0008763]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0773","Peptidoglycan biosynthesis, Metabolic pathways"
"551","PG_0582",NA,NA,"Q7MWM3","cell division [GO:0051301]","COG1589",NA
"552","PG_0583",NA,NA,"O07827","cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; FtsZ-dependent cytokinesis [GO:0043093]","COG0849",NA
"553","PG_0584",NA,NA,"O08466","cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]","COG0206",NA
"554","PG_0585",NA,NA,"Q7MWM2","carbon-nitrogen ligase activity, with glutamine as amido-N-donor [GO:0016884]","COG1610",NA
"555","PG_0587",NA,NA,"Q7MWM1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG2860",NA
"556","PG_0588","panB","(GenBank) 3-methyl-2-oxobutanoate hydroxymethyltransferase","Q7MWM0","cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; metal ion binding [GO:0046872]; pantothenate biosynthetic process [GO:0015940]","COG0413","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"557","PG_0589","guaA","(GenBank) GMP synthase","Q7MWL9","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","COG0519","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"558","PG_0589","guaA","(GenBank) GMP synthase","Q7MWL9","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","COG0518","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"559","PG_0590",NA,NA,"Q7MWL8",NA,"COG2963",NA
"560","PG_0591",NA,NA,"Q7MWL7","nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]","COG2801",NA
"561","PG_0592","rpmE","(GenBank) ribosomal protein L31","Q7MWL6","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0254","Ribosome"
"562","PG_0593",NA,NA,"Q7MWL5","aminopeptidase activity [GO:0004177]; serine-type endopeptidase activity [GO:0004252]","COG0265",NA
"563","PG_0594","rpoD","(GenBank) RNA polymerase sigma-70 factor","Q7MWL4","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]","COG0568","Flagellar assembly"
"564","PG_0595","rpsF","(GenBank) ribosomal protein S6","Q7MWL3","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0360","Ribosome"
"565","PG_0596","rpsR","(GenBank) ribosomal protein S18","Q7MWL2","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0238","Ribosome"
"566","PG_0597","rplI","(GenBank) ribosomal protein L9","Q7MWL1","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0359","Ribosome"
"567","PG_0598","","(GenBank) hypothetical protein","Q7MWL0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0795","ABC transporters"
"568","PG_0599","ribBA","(GenBank) 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II","Q7MWK9","3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]","COG0807","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"569","PG_0599","ribBA","(GenBank) 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II","Q7MWK9","3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]","COG0108","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"570","PG_0602",NA,NA,"Q7MWK8",NA,"COG2067",NA
"571","PG_0603","cmk","(GenBank) cytidylate kinase","Q7MWK7","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; CMP kinase activity [GO:0036430]; dCMP kinase activity [GO:0036431]; pyrimidine nucleotide metabolic process [GO:0006220]","COG0283","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"572","PG_0604","ispH","(GenBank) hydroxymethylbutenyl pyrophosphate reductase","Q7MWK6","4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [GO:0051745]; metal ion binding [GO:0046872]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]","COG0761","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"573","PG_0605",NA,NA,"Q7MWK5","catalytic activity [GO:0003824]","COG2374",NA
"574","PG_0606",NA,NA,"Q7MWK4",NA,NA,NA
"575","PG_0607",NA,NA,"Q7MWK3",NA,NA,NA
"576","PG_0608",NA,NA,"Q7MWK2",NA,NA,NA
"577","PG_0609",NA,NA,"Q7MWK1",NA,NA,NA
"578","PG_0610",NA,NA,"Q7MWK0",NA,NA,NA
"579","PG_0611",NA,NA,"Q7MWJ9",NA,NA,NA
"580","PG_0612",NA,NA,"Q7MWJ8",NA,NA,NA
"581","PG_0613",NA,NA,"Q7MWJ7",NA,NA,NA
"582","PG_0614",NA,NA,"Q7MWJ6",NA,NA,NA
"583","PG_0615",NA,NA,"Q7MWJ5","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; ribosomal large subunit assembly [GO:0000027]","COG1217",NA
"584","PG_0616",NA,NA,"Q7MWJ4","cysteine-type peptidase activity [GO:0008234]","COG0526",NA
"585","PG_0617",NA,NA,"Q7MWJ3",NA,NA,NA
"586","PG_0618",NA,NA,"Q7MWJ2","cytoplasm [GO:0005737]; alkylhydroperoxide reductase activity [GO:0102039]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; response to oxidative stress [GO:0006979]","COG0450",NA
"587","PG_0619",NA,NA,"Q7MWJ1","alkyl hydroperoxide reductase activity [GO:0008785]; flavin adenine dinucleotide binding [GO:0050660]; NAD binding [GO:0051287]; response to reactive oxygen species [GO:0000302]","COG3634",NA
"588","PG_0620",NA,NA,"Q7MWJ0","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; sequence-specific DNA binding [GO:0043565]; serine-type endopeptidase activity [GO:0004252]; cellular response to heat [GO:0034605]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]","COG0466",NA
"589","PG_0621",NA,NA,"Q7MWI9",NA,"ENOG502Z7RJ",NA
"590","PG_0622",NA,NA,"Q7MWI8","integral component of membrane [GO:0016021]","COG2259",NA
"591","PG_0623","tpiA","(GenBank) triosephosphate isomerase","Q7MWI7","cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","COG0149","Glycolysis / Gluconeogenesis, Fructose and mannose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"592","PG_0624",NA,NA,"Q7MWI6","peptidoglycan binding [GO:0042834]","ENOG5032XVZ",NA
"593","PG_0625","folE","(GenBank) GTP cyclohydrolase I","Q7MWI5","GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]; 7,8-dihydroneopterin 3'-triphosphate biosynthetic process [GO:0035998]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]","COG0302","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"594","PG_0626",NA,NA,"Q7MWI4",NA,"ENOG50332P9",NA
"595","PG_0627",NA,NA,"Q7MWI3","nucleic acid binding [GO:0003676]","COG0724",NA
"596","PG_0628","","(GenBank) ABC transporter, ATP-binding protein","Q7MWI2","ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; transmembrane transport [GO:0055085]","COG1137","ABC transporters"
"597","PG_0629","ppnK","(GenBank) ATP-NAD kinase","Q51841","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]","COG0061","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"598","PG_0630","pdxJ","(GenBank) pyridoxal phosphate biosynthetic protein PdxJ","Q51843","cytoplasm [GO:0005737]; pyridoxine 5'-phosphate synthase activity [GO:0033856]; pyridoxine biosynthetic process [GO:0008615]","COG0854","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"599","PG_0631",NA,NA,"Q7MWI1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein transport [GO:0015031]","COG0811",NA
"600","PG_0632",NA,NA,"Q7MWI0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]","COG0848",NA
"601","PG_0633",NA,NA,"Q7MWH9","integral component of membrane [GO:0016021]","COG0810",NA
"602","PG_0634",NA,NA,"Q7MWH8",NA,"COG0693",NA
"603","PG_0635",NA,NA,"P60093","cytoplasm [GO:0005737]; protein methyltransferase activity [GO:0008276]","COG2264",NA
"604","PG_0636",NA,NA,"Q7MWH6","integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]","COG0534",NA
"605","PG_0637","thiL","(GenBank) thiamine monophosphate kinase","Q7MWH5","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; thiamine-phosphate kinase activity [GO:0009030]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]","COG0611","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"606","PG_0638","lpxK","(GenBank) tetraacyldisaccharide 4'-kinase","Q7MWH4","ATP binding [GO:0005524]; tetraacyldisaccharide 4'-kinase activity [GO:0009029]; lipid A biosynthetic process [GO:0009245]","COG1663","Lipopolysaccharide biosynthesis, Metabolic pathways"
"607","PG_0639",NA,NA,"Q7MWH3","integral component of membrane [GO:0016021]; peptidase activity [GO:0008233]; signal peptide processing [GO:0006465]","COG0616",NA
"608","PG_0645",NA,NA,"Q7MWH2",NA,"COG1865",NA
"609","PG_0646",NA,NA,"Q7MWH1","ATP binding [GO:0005524]","COG1120",NA
"610","PG_0647",NA,NA,"Q7MWH0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0609",NA
"611","PG_0648",NA,NA,"Q7MWG9",NA,"COG0614",NA
"612","PG_0649",NA,NA,"Q7MWG8",NA,"COG0727",NA
"613","PG_0650",NA,NA,"Q7MWG7",NA,"ENOG5031HSR",NA
"614","PG_0651",NA,NA,"Q7MWG6",NA,"COG2206",NA
"615","PG_0652",NA,NA,"Q7MWG5",NA,"ENOG5032YCK",NA
"616","PG_0653","serB","(GenBank) phosphoserine phosphatase","Q7MWG4","L-phosphoserine phosphatase activity [GO:0036424]; metal ion binding [GO:0046872]; L-serine biosynthetic process [GO:0006564]","COG3830","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"617","PG_0653","serB","(GenBank) phosphoserine phosphatase","Q7MWG4","L-phosphoserine phosphatase activity [GO:0036424]; metal ion binding [GO:0046872]; L-serine biosynthetic process [GO:0006564]","COG0560","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"618","PG_0654",NA,NA,"Q7MWG3",NA,"COG3209",NA
"619","PG_0655",NA,NA,"Q7MWG2",NA,NA,NA
"620","PG_0656","rpmH","(GenBank) ribosomal protein L34","Q7MWG1","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0230","Ribosome"
"621","PG_0657","maf","(GenBank) maf protein","Q7MWG0","cytoplasm [GO:0005737]; dTTP diphosphatase activity [GO:0036218]; NADH pyrophosphatase activity [GO:0035529]; UTP diphosphatase activity [GO:0036221]; nucleotide metabolic process [GO:0009117]","COG0424","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"622","PG_0658","","(GenBank) phosphatase, YrbI family","Q7MWF9","hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]","COG1778","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"623","PG_0659",NA,NA,"Q7MWF8",NA,"COG5495",NA
"624","PG_0660",NA,NA,"Q7MWF7","oxidoreductase activity [GO:0016491]","COG0778",NA
"625","PG_0661",NA,NA,"Q7MWF6",NA,NA,NA
"626","PG_0662",NA,NA,"Q7MWF5",NA,NA,NA
"627","PG_0664",NA,NA,"Q7MWF4","hydrolase activity, acting on glycosyl bonds [GO:0016798]; nucleotide binding [GO:0000166]; metabolic process [GO:0008152]","COG0673",NA
"628","PG_0665","lacZ-1","(GenBank) beta-galactosidase","Q7MWF3","beta-galactosidase complex [GO:0009341]; beta-galactosidase activity [GO:0004565]; carbohydrate binding [GO:0030246]; cysteine-type peptidase activity [GO:0008234]; carbohydrate catabolic process [GO:0016052]","COG3250","Galactose metabolism, Other glycan degradation, Sphingolipid metabolism, Metabolic pathways"
"629","PG_0668",NA,NA,"F5HE36","cell outer membrane [GO:0009279]","COG4771",NA
"630","PG_0669","fetB","(GenBank) heme-binding protein FetB","Q7MWF2","metal ion binding [GO:0046872]; sirohydrochlorin cobaltochelatase activity [GO:0016852]; anaerobic cobalamin biosynthetic process [GO:0019251]","COG4822","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"631","PG_0670",NA,NA,"Q7MWF1",NA,"COG0614",NA
"632","PG_0671",NA,NA,"Q7MWF0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0609",NA
"633","PG_0672",NA,NA,"Q7MWE9","ATP binding [GO:0005524]","COG1120",NA
"634","PG_0674",NA,NA,"Q7MWE8","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]","COG1014",NA
"635","PG_0675",NA,NA,"Q7MWE7","4 iron, 4 sulfur cluster binding [GO:0051539]; indolepyruvate ferredoxin oxidoreductase activity [GO:0043805]; metal ion binding [GO:0046872]; thiamine pyrophosphate binding [GO:0030976]","COG4231",NA
"636","PG_0676",NA,NA,"Q7MWE6","oxidoreductase activity [GO:0016491]","COG4221",NA
"637","PG_0677","LYS1","(GenBank) saccharopine dehydrogenase","Q7MWE5","oxidoreductase activity [GO:0016491]","COG1748","Lysine biosynthesis, Lysine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"638","PG_0678","","(GenBank) pyrazinamidase/nicotinamidase, putative","Q7MWE4",NA,"COG1335","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"639","PG_0679","","(GenBank) outer membrane efflux protein","Q7MWE3","efflux transmembrane transporter activity [GO:0015562]","COG1538","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system, Bacterial secretion system"
"640","PG_0680",NA,NA,"Q7MWE2","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0845",NA
"641","PG_0681",NA,NA,"Q7MWE1",NA,NA,NA
"642","PG_0682",NA,NA,"Q7MWE0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0577",NA
"643","PG_0683",NA,NA,"Q7MWD9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0577",NA
"644","PG_0684",NA,NA,"Q7MWD8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0577",NA
"645","PG_0685",NA,NA,"Q7MWD7","ATP binding [GO:0005524]","COG1136",NA
"646","PG_0686",NA,NA,"Q7MWD6",NA,"COG2461",NA
