"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"191","HSISS4_00411","tmk","(GenBank) Thymidylate kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"192","HSISS4_00412","dnaH","(GenBank) DNA polymerase III delta prime subunit","DNA replication, Mismatch repair, Homologous recombination"
"193","HSISS4_00417","gnlB","(GenBank) Nitrogen regulatory protein P-II","Two-component system"
"194","HSISS4_00423","nagA","(GenBank) N-acetylglucosamine-6-phosphate deacetylase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"195","HSISS4_00425","glyQ","(GenBank) Glycyl-tRNA synthetase alpha chain","Aminoacyl-tRNA biosynthesis"
"196","HSISS4_00426","glyS","(GenBank) Glycyl-tRNA synthetase beta chain","Aminoacyl-tRNA biosynthesis"
"197","HSISS4_00430","","(GenBank) PTS system, trehalose-specific IIBC component","Phosphotransferase system (PTS)"
"198","HSISS4_00431","ppiA","(GenBank) Peptidyl-prolyl cis-trans isomerase","Cationic antimicrobial peptide (CAMP) resistance, Viral life cycle - HIV-1"
"199","HSISS4_00438","lspA","(GenBank) Lipoprotein signal peptidase","Protein export"
"200","HSISS4_00440","pyrR","(GenBank) Uracil phosphoribosyltransferase/Pyrimidine operon regulatory protein PyrR","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"201","HSISS4_00442","pyrB","(GenBank) Aspartate carbamoyltransferase","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"202","HSISS4_00443","carA","(GenBank) Carbamoyl-phosphate synthase small chain","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"203","HSISS4_00444","carB","(GenBank) Carbamoyl-phosphate synthase large chain","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"204","HSISS4_00449","rplJ","(GenBank) LSU ribosomal protein L10p (P0)","Ribosome"
"205","HSISS4_00450","rplL","(GenBank) LSU ribosomal protein L7/L12 (P1/P2)","Ribosome"
"206","HSISS4_00456","","(GenBank) ABC transporter, ATP-binding/permease protein","ABC transporters"
"207","HSISS4_00457","","(GenBank) ABC transporter, ATP-binding/permease protein","ABC transporters"
"208","HSISS4_00459","nagB","(GenBank) Glucosamine-6-phosphate deaminase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"209","HSISS4_00466","","(GenBank) Alanine dehydrogenase","Alanine, aspartate and glutamate metabolism, Taurine and hypotaurine metabolism, Metabolic pathways"
"210","HSISS4_00468","","(GenBank) hypothetical protein","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"211","HSISS4_00470","mvaK1","(GenBank) Mevalonate kinase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"212","HSISS4_00471","mvaD","(GenBank) Diphosphomevalonate decarboxylase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"213","HSISS4_00472","mvaK2","(GenBank) Phosphomevalonate kinase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"214","HSISS4_00473","idi","(GenBank) Isopentenyl-diphosphate delta-isomerase, FMN-dependent","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"215","HSISS4_00481","gcaD","(GenBank) N-acetylglucosamine-1-phosphate uridyltransferase/Glucosamine-1-phosphate N-acetyltransferase","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"216","HSISS4_00482","","(GenBank) ADP-ribose pyrophosphatase","Purine metabolism, Riboflavin metabolism, Metabolic pathways"
"217","HSISS4_00484","pfs","(GenBank) 5'-methylthioadenosine nucleosidase/S-adenosylhomocysteine nucleosidase","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of amino acids"
"218","HSISS4_00486","","(GenBank) Glycosyltransferase LafB, responsible for the formation of Gal-Glc-DAG","Glycerolipid metabolism, Metabolic pathways"
"219","HSISS4_00487","","(GenBank) Glycosyltransferase LafA, responsible for the formation of Glc-DAG","Teichoic acid biosynthesis, Glycerolipid metabolism, Metabolic pathways"
"220","HSISS4_00489","thrS","(GenBank) Threonyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"221","HSISS4_00495","mvaA","(GenBank) Hydroxymethylglutaryl-CoA reductase","Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"222","HSISS4_00496","mvaS","(GenBank) Hydroxymethylglutaryl-CoA synthase","Valine, leucine and isoleucine degradation, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"223","HSISS4_00497","thyA","(GenBank) Thymidylate synthase","Pyrimidine metabolism, One carbon pool by folate, Metabolic pathways, Nucleotide metabolism"
"224","HSISS4_00498","folA","(GenBank) Dihydrofolate reductase","One carbon pool by folate, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"225","HSISS4_00504","mmuM","(GenBank) Homocysteine S-methyltransferase","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"226","HSISS4_00507","","(GenBank) Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY","Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"227","HSISS4_00512","bcaT","(GenBank) Branched-chain amino acid aminotransferase","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"228","HSISS4_r00055","","(GenBank) tRNA-Tyr","Aminoacyl-tRNA biosynthesis"
"229","HSISS4_00514","rpsA","(GenBank) SSU ribosomal protein S1p","Ribosome"
"230","HSISS4_00517","murN","(GenBank) tRNA-dependent lipid II-Ala--L-alanine ligase","Peptidoglycan biosynthesis, Metabolic pathways"
"231","HSISS4_00518","","(GenBank) NAD-dependent oxidoreductase","Inositol phosphate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"232","HSISS4_00522","argF","(GenBank) Ornithine carbamoyltransferase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"233","HSISS4_00524","","(GenBank) ABC transporter membrane-spanning permease - glutamine transport","ABC transporters"
"234","HSISS4_00525","","(GenBank) Glutamine transport ATP-binding protein GlnQ","ABC transporters"
"235","HSISS4_00530","folD","(GenBank) Methylenetetrahydrofolate dehydrogenase (NADP+)/Methenyltetrahydrofolate cyclohydrolase","One carbon pool by folate, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"236","HSISS4_00532","pbp2B","(GenBank) Uncharacterized protein YqgF","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"237","HSISS4_00533","recR","(GenBank) Recombination protein RecR","Homologous recombination"
"238","HSISS4_00536","dgk","(GenBank) Diacylglycerol kinase","Peptidoglycan biosynthesis"
"239","HSISS4_00538","mutM","(GenBank) Formamidopyrimidine-DNA glycosylase","Base excision repair"
"240","HSISS4_00539","coaE","(GenBank) Dephospho-CoA kinase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"241","HSISS4_00541","secG","(GenBank) Preprotein translocase subunit SecG","Quorum sensing, Protein export, Bacterial secretion system"
"242","HSISS4_00542","rnr","(GenBank) 3'-to-5' exoribonuclease RNase R","RNA degradation"
"243","HSISS4_00549","grk","(GenBank) Glycerate kinase","Glycine, serine and threonine metabolism, Glycerolipid metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"244","HSISS4_00551","eno","(GenBank) Enolase","Glycolysis / Gluconeogenesis, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, RNA degradation"
"245","HSISS4_00553","","(GenBank) Lipoteichoic acid synthase LtaS Type IIc","Teichoic acid biosynthesis, Glycerolipid metabolism, Metabolic pathways"
"246","HSISS4_00555","aroD","(GenBank) 3-dehydroquinate dehydratase I","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"247","HSISS4_00556","aroE","(GenBank) Shikimate/quinate 5-dehydrogenase I beta","Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"248","HSISS4_00557","aroB","(GenBank) 3-dehydroquinate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"249","HSISS4_00558","aroF","(GenBank) Chorismate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"250","HSISS4_00559","tyrA","(GenBank) Prephenate dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"251","HSISS4_00561","hdhL","(GenBank) L-lactate dehydrogenase","Glycolysis / Gluconeogenesis, Cysteine and methionine metabolism, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"252","HSISS4_00562","aroA","(GenBank) 5-Enolpyruvylshikimate-3-phosphate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"253","HSISS4_00563","aroK","(GenBank) Shikimate kinase I","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"254","HSISS4_00564","pheA","(GenBank) Prephenate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"255","HSISS4_00565","","(GenBank) Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F1","Teichoic acid biosynthesis"
"256","HSISS4_00572","","(GenBank) ATPase components of ABC transporters with duplicated ATPase domains","ABC transporters"
"257","HSISS4_00600","acoL1","(GenBank) Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"258","HSISS4_00603","acoC1","(GenBank) Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"259","HSISS4_00631","bioY1","(GenBank) Substrate-specific component BioY of biotin ECF transporter","ABC transporters"
"260","HSISS4_00639","lysS","(GenBank) Lysyl-tRNA synthetase (class II)","Aminoacyl-tRNA biosynthesis"
"261","HSISS4_00651","","(GenBank) Oxidoreductase, short-chain dehydrogenase/reductase family","Pyrimidine metabolism, Glycine, serine and threonine metabolism, Metabolic pathways"
"262","HSISS4_00667","adcA2","(GenBank) Manganese ABC transporter, periplasmic-binding protein SitA","ABC transporters"
"263","HSISS4_00668","adcB2","(GenBank) Manganese ABC transporter, inner membrane permease protein SitD","ABC transporters"
"264","HSISS4_00669","adcC2","(GenBank) Manganese ABC transporter, ATP-binding protein SitB","ABC transporters"
"265","HSISS4_00672","ppc","(GenBank) Phosphoenolpyruvate carboxylase","Pyruvate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"266","HSISS4_00673","holA","(GenBank) DNA polymerase III delta subunit","DNA replication, Mismatch repair, Homologous recombination"
"267","HSISS4_00675","","(GenBank) hypothetical protein","Biosynthesis of secondary metabolites, beta-Lactam resistance"
"268","HSISS4_00680","glcK","(GenBank) Glucokinase","Glycolysis / Gluconeogenesis, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Streptomycin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"269","HSISS4_00683","murD","(GenBank) UDP-N-acetylmuramoylalanine--D-glutamate ligase","D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways"
"270","HSISS4_00684","murG","(GenBank) UDP-N-acetylglucosamine--N-acetylmuramyl-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"271","HSISS4_00693","ileS","(GenBank) Isoleucyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"272","HSISS4_00694","nrdF","(GenBank) Ribonucleotide reductase of class Ib (aerobic), beta subunit","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"273","HSISS4_00695","nrdE","(GenBank) Ribonucleotide reductase of class Ib (aerobic), alpha subunit","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"274","HSISS4_00697","citB","(GenBank) Aconitate hydratase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"275","HSISS4_00698","gltA","(GenBank) Citrate synthase (si)","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"276","HSISS4_00699","icd","(GenBank) Isocitrate dehydrogenase NADP","Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"277","HSISS4_00700","ptsH","(GenBank) Phosphotransferase system, phosphocarrier protein HPr","Phosphotransferase system (PTS)"
"278","HSISS4_00701","ptsI","(GenBank) Phosphoenolpyruvate-protein phosphotransferase of PTS system","Phosphotransferase system (PTS)"
"279","HSISS4_00702","gapN","(GenBank) Non-phosphorylating glyceraldehyde-3-phosphate dehydrogenase (NADP)","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"280","HSISS4_00707","udk","(GenBank) Uridine kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"281","HSISS4_00711","","(GenBank) L-O-lysylphosphatidylglycerol synthase","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"282","HSISS4_00712","cobQ","(GenBank) Putative amidotransferase similar to cobyric acid synthase","Peptidoglycan biosynthesis, Metabolic pathways"
"283","HSISS4_00713","","(GenBank) putative amino acid ligase found clustered with an amidotransferase","Peptidoglycan biosynthesis, Metabolic pathways"
"284","HSISS4_00716","","(GenBank) Phosphoglucosamine mutase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"285","HSISS4_00723","rmlA1","(GenBank) Glucose-1-phosphate thymidylyltransferase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, Acarbose and validamycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"286","HSISS4_00724","rmlC","(GenBank) dTDP-4-dehydrorhamnose 3,5-epimerase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"287","HSISS4_00725","rmlB","(GenBank) dTDP-glucose 4,6-dehydratase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, Acarbose and validamycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"288","HSISS4_00732","hisK","(GenBank) Histidinol-phosphatase-related protein","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"289","HSISS4_00735","aspC2A","(GenBank) Histidinol-phosphate aminotransferase","Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"290","HSISS4_00736","hisS1","(GenBank) ATP phosphoribosyltransferase regulatory subunit","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"291","HSISS4_00737","","(GenBank) ATP phosphoribosyltransferase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"292","HSISS4_00738","","(GenBank) Histidinol dehydrogenase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"293","HSISS4_00739","","(GenBank) Imidazoleglycerol-phosphate dehydratase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"294","HSISS4_00740","guaA1","(GenBank) Imidazole glycerol phosphate synthase amidotransferase subunit","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"295","HSISS4_00741","","(GenBank) Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"296","HSISS4_00742","","(GenBank) Imidazole glycerol phosphate synthase cyclase subunit","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"297","HSISS4_00743","","(GenBank) Phosphoribosyl-AMP cyclohydrolase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"298","HSISS4_00744","","(GenBank) Phosphoribosyl-ATP pyrophosphatase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"299","HSISS4_00755","tag2","(GenBank) DNA-3-methyladenine glycosylase","Base excision repair"
"300","HSISS4_00765","recJ","(GenBank) Single-stranded-DNA-specific exonuclease RecJ","Base excision repair, Mismatch repair, Homologous recombination"
"301","HSISS4_00766","apt","(GenBank) Adenine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"302","HSISS4_00767","metA","(GenBank) Homoserine O-succinyltransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"303","HSISS4_00769","nth1","(GenBank) Endonuclease III","Base excision repair"
"304","HSISS4_00771","xseA","(GenBank) Exodeoxyribonuclease VII large subunit","Mismatch repair"
"305","HSISS4_00772","xseB","(GenBank) Exodeoxyribonuclease VII small subunit","Mismatch repair"
"306","HSISS4_00773","ispA","(GenBank) (2E,6E)-farnesyl diphosphate synthase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"307","HSISS4_00782","pyrDa","(GenBank) Dihydroorotate dehydrogenase, catalytic subunit","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"308","HSISS4_00783","gpmA","(GenBank) Phosphoglycerate mutase","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"309","HSISS4_00784","leuA","(GenBank) 2-isopropylmalate synthase","Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"310","HSISS4_00785","leuB","(GenBank) 3-isopropylmalate dehydrogenase","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"311","HSISS4_00786","leuC","(GenBank) 3-isopropylmalate dehydratase large subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"312","HSISS4_00787","leuD","(GenBank) 3-isopropylmalate dehydratase small subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"313","HSISS4_00788","dnaE","(GenBank) DNA polymerase III alpha subunit","DNA replication, Mismatch repair, Homologous recombination"
"314","HSISS4_00789","pfkA","(GenBank) 6-phosphofructokinase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Galactose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, RNA degradation"
"315","HSISS4_00790","pyk","(GenBank) Pyruvate kinase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"316","HSISS4_00791","","(GenBank) Putative hemagglutinin/hemolysin-related protein","Quorum sensing"
"317","HSISS4_00796","","(GenBank) Ribonuclease J2 (endoribonuclease in RNA processing)","RNA degradation"
"318","HSISS4_00802","aroH","(GenBank) Chorismate mutase I","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"319","HSISS4_00804","rplS","(GenBank) LSU ribosomal protein L19p","Ribosome"
"320","HSISS4_00807","miaA","(GenBank) tRNA dimethylallyltransferase","Metabolic pathways, Biosynthesis of secondary metabolites"
"321","HSISS4_00808","","(GenBank) GAF domain-containing proteins","Cysteine and methionine metabolism, Metabolic pathways"
"322","HSISS4_00809","dnaX","(GenBank) DNA polymerase III subunits gamma and tau","DNA replication, Mismatch repair, Homologous recombination"
"323","HSISS4_00811","birA","(GenBank) Biotin operon repressor / Biotin--protein ligase","Biotin metabolism, Metabolic pathways"
"324","HSISS4_00812","metK","(GenBank) S-adenosylmethionine synthetase","Cysteine and methionine metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Biosynthesis of cofactors"
"325","HSISS4_00822","galE2","(GenBank) UDP-glucose 4-epimerase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"326","HSISS4_00824","murA","(GenBank) UDP-N-acetylglucosamine 1-carboxyvinyltransferase","Amino sugar and nucleotide sugar metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"327","HSISS4_00827","","(GenBank) Glutamate transport membrane-spanning protein","ABC transporters"
"328","HSISS4_00828","","(GenBank) Glutamate transport permease protein","ABC transporters"
"329","HSISS4_00829","","(GenBank) Glutamate transport substrate-binding protein","ABC transporters"
"330","HSISS4_00830","","(GenBank) Glutamate transport ATP-binding protein","ABC transporters"
"331","HSISS4_00832","","(GenBank) Glutamate transport membrane-spanning protein","ABC transporters"
"332","HSISS4_00833","","(GenBank) Glutamate transport permease protein","ABC transporters"
"333","HSISS4_00834","","(GenBank) Glutamate transport substrate-binding protein","ABC transporters"
"334","HSISS4_00835","","(GenBank) Glutamate transport ATP-binding protein","ABC transporters"
"335","HSISS4_00836","","(GenBank) Two-component response regulator SA14-24","Two-component system"
"336","HSISS4_00837","","(GenBank) Two-component sensor kinase SA14-24","Two-component system"
"337","HSISS4_00840","murM","(GenBank) tRNA-dependent lipid II--L-alanine ligase","Peptidoglycan biosynthesis, Metabolic pathways"
"338","HSISS4_00845","nfrA","(GenBank) Oxygen-insensitive NADPH nitroreductase","Riboflavin metabolism, Metabolic pathways"
"339","HSISS4_00849","ftsE","(GenBank) Cell division transporter, ATP-binding protein FtsE","ABC transporters"
"340","HSISS4_00850","ftsX","(GenBank) Cell division protein FtsX","ABC transporters"
"341","HSISS4_00854","sipB","(GenBank) Signal peptidase I","Protein export"
"342","HSISS4_00855","mur1B","(GenBank) N-acetylmuramoyl-L-alanine amidase","Cationic antimicrobial peptide (CAMP) resistance"
"343","HSISS4_00860","cmk","(GenBank) Cytidylate kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"344","HSISS4_00862","rpmI","(GenBank) LSU ribosomal protein L35p","Ribosome"
"345","HSISS4_00863","rplT","(GenBank) LSU ribosomal protein L20p","Ribosome"
"346","HSISS4_00866","xylH","(GenBank) 4-oxalocrotonate tautomerase/Xylose transport system permease protein XylH","Benzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"347","HSISS4_00871","rpiA","(GenBank) Ribose 5-phosphate isomerase A","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"348","HSISS4_00872","deoB","(GenBank) Phosphopentomutase","Pentose phosphate pathway, Purine metabolism, Metabolic pathways"
"349","HSISS4_00874","punA","(GenBank) Purine nucleoside phosphorylase/N-Ribosylnicotinamide phosphorylase","Purine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"350","HSISS4_00876","gat","(GenBank) Glutamine amidotransferase, class I","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"351","HSISS4_00877","deoD","(GenBank) Purine nucleoside phosphorylase","Purine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"352","HSISS4_00878","epsA","(GenBank) Exopolysaccharide biosynthesis transcriptional activator EpsA","Teichoic acid biosynthesis"
"353","HSISS4_00890","","(GenBank) UDP-galactopyranose mutase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"354","HSISS4_00894","","(GenBank) Hydrolase (HAD superfamily)","Riboflavin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"355","HSISS4_00897","","(GenBank) Phosphoglycerate mutase family","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"356","HSISS4_00899","","(GenBank) 6-phospho-beta-glucosidase","Glycolysis / Gluconeogenesis, Starch and sucrose metabolism"
"357","HSISS4_00906","ung","(GenBank) Uracil-DNA glycosylase, family 1","Base excision repair"
"358","HSISS4_00907","pyrC","(GenBank) Dihydroorotase","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"359","HSISS4_00909","","(GenBank) Histidine kinase of the competence regulon ComD","Two-component system, Quorum sensing"
"360","HSISS4_00910","","(GenBank) hypothetical protein","Two-component system, Quorum sensing"
