"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"203","HI_0186",NA,NA,"P44558","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG0789",NA
"204","HI_0188","","(GenBank) conserved hypothetical protein","P44560","integral component of plasma membrane [GO:0005887]; TAT protein transport complex [GO:0033281]; proton motive force dependent protein transmembrane transporter activity [GO:0009977]; intracellular protein transmembrane transport [GO:0065002]; protein transport by the Tat complex [GO:0043953]","COG0805","Protein export, Bacterial secretion system"
"205","HI_0189","","(GenBank) glutamate dehydrogenase (gdhA)","P43793","cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamate dehydrogenase (NADP+) activity [GO:0004354]; glutamate biosynthetic process [GO:0006537]","COG0334","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"206","HI_0190",NA,NA,"P44561","cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of siderophore biosynthetic process [GO:1900705]; negative regulation of transcription, DNA-templated [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]","COG0735",NA
"207","HI_0191",NA,NA,"P44562","electron transfer activity [GO:0009055]; FMN binding [GO:0010181]","COG0716",NA
"208","HI_0192",NA,NA,"P44564","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; negative regulation of DNA-dependent DNA replication initiation [GO:0032297]; regulation of transcription, DNA-templated [GO:0006355]","COG3057",NA
"209","HI_0193",NA,NA,"Q57427","carboxylic ester hydrolase activity [GO:0052689]","COG0596",NA
"210","HI_0194","","(GenBank) O-succinylbenzoate--CoA ligase (menE)","P44565","ATP binding [GO:0005524]; CoA-ligase activity [GO:0016405]; o-succinylbenzoate-CoA ligase activity [GO:0008756]; menaquinone biosynthetic process [GO:0009234]","COG0318","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"211","HI_0195.1",NA,NA,"Q57362","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cellular water homeostasis [GO:0009992]; transmembrane transport [GO:0055085]","COG3096",NA
"212","HI_0195.1",NA,NA,"Q57362","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cellular water homeostasis [GO:0009992]; transmembrane transport [GO:0055085]","COG3264",NA
"213","HI_0196","","(GenBank) chorismate synthase (aroC)","P43875","cytosol [GO:0005829]; chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0082","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"214","HI_0197",NA,NA,"P44566","outer membrane-bounded periplasmic space [GO:0030288]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; serine-type endopeptidase activity [GO:0004252]","COG3770",NA
"215","HI_0198",NA,NA,"P46490","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0730",NA
"216","HI_0199","","(GenBank) lipid A biosynthesis (kdo)2-(lauroyl)-lipid IVA acyltransferase (msbB)","P44567","Gram-negative-bacterium-type cell wall [GO:0009276]; integral component of plasma membrane [GO:0005887]; myristoyltransferase activity [GO:0019107]; Kdo2-lipid A biosynthetic process [GO:0036104]; lipopolysaccharide biosynthetic process [GO:0009103]","COG1560","Lipopolysaccharide biosynthesis, Metabolic pathways"
"217","HI_0200","","(GenBank) selenide, water dikinase (selD)","P43911","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; selenide, water dikinase activity [GO:0004756]; selenocysteine biosynthetic process [GO:0016260]","COG0709","Selenocompound metabolism, Metabolic pathways"
"218","HI_0201","","(GenBank) ribosomal protein L19 (rpL19)","P44357","cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0335","Ribosome"
"219","HI_0202",NA,NA,"P43912","cytosol [GO:0005829]; tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]; tRNA N1-guanine methylation [GO:0002939]","COG0336",NA
"220","HI_0203",NA,NA,"P44568","cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]","COG0806",NA
"221","HI_0204","","(GenBank) ribosomal protein S16 (rpS16)","P44382","small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0228","Ribosome"
"222","HI_0205",NA,NA,"P43963",NA,"ENOG50340MV",NA
"223","HI_0206","","(GenBank) 5'-nucleotidase, putative","P44569","outer membrane-bounded periplasmic space [GO:0030288]; 5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; UDP-sugar diphosphatase activity [GO:0008768]; nucleotide catabolic process [GO:0009166]","COG0737","Purine metabolism, Pyrimidine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"224","HI_0207","","(GenBank) shikimic acid kinase I (aroK)","P43880","cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0703","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"225","HI_0208","","(GenBank) 3-dehydroquinate synthase (aroB)","P43879","cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0337","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"226","HI_0209","","(GenBank) DNA adenine methylase (dam)","P44431","S-adenosyl-L-methionine binding [GO:1904047]; sequence-specific DNA binding [GO:0043565]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA replication [GO:0006260]; mismatch repair [GO:0006298]","COG0338","Mismatch repair"
"227","HI_0210",NA,NA,"P43964",NA,NA,NA
"228","HI_0211","","(GenBank) phosphatidylglycerophosphatase B (pgpB)","P44570","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; diacylglycerol diphosphate phosphatase activity [GO:0000810]; phosphatidate phosphatase activity [GO:0008195]; phosphatidylglycerophosphatase activity [GO:0008962]; undecaprenyl-diphosphatase activity [GO:0050380]; phosphatidylglycerol biosynthetic process [GO:0006655]; phospholipid catabolic process [GO:0009395]","COG0671","Glycerophospholipid metabolism, Metabolic pathways"
"229","HI_0212","","(GenBank) GTP cyclohydrolase II (ribA)","P44571","cytosol [GO:0005829]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]","COG0807","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Quorum sensing"
"230","HI_0213","","(GenBank) oligopeptide transporter, periplasmic-binding protein, putative","P44572","ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; peptide transmembrane transporter activity [GO:1904680]; peptide transport [GO:0015833]","COG4166","Quorum sensing"
"231","HI_0213.1",NA,NA,"O86221","integral component of membrane [GO:0016021]",NA,NA
"232","HI_0214",NA,NA,"P44573","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]","COG0339",NA
"233","HI_0216",NA,NA,"P71344","DNA binding [GO:0003677]; DNA restriction-modification system [GO:0009307]","COG0732",NA
"234","HI_0217",NA,NA,"P43965","sequence-specific DNA binding [GO:0043565]; transposase activity [GO:0004803]; DNA recombination [GO:0006310]; transposition, DNA-mediated [GO:0006313]","COG1943",NA
"235","HI_0219",NA,NA,"P44577","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; response to hypochlorite [GO:1901530]","COG3059",NA
"236","HI_0220.1","","(GenBank) biotin operon repressor/biotin acetyl coenzyme A carboxylase synthetase (birA)","P46363","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein biotinylation [GO:0009305]; regulation of transcription, DNA-templated [GO:0006355]","COG1654","Biotin metabolism, Metabolic pathways"
"237","HI_0220.1","","(GenBank) biotin operon repressor/biotin acetyl coenzyme A carboxylase synthetase (birA)","P46363","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein biotinylation [GO:0009305]; regulation of transcription, DNA-templated [GO:0006355]","COG0340","Biotin metabolism, Metabolic pathways"
"238","HI_0220.2",NA,NA,"O86222",NA,"COG1573",NA
"239","HI_0221","","(GenBank) inosine-5'-monophosphate dehydrogenase (guaB)","P44334","IMP dehydrogenase activity [GO:0003938]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; GMP biosynthetic process [GO:0006177]; GTP biosynthetic process [GO:0006183]","COG0517","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"240","HI_0221","","(GenBank) inosine-5'-monophosphate dehydrogenase (guaB)","P44334","IMP dehydrogenase activity [GO:0003938]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; GMP biosynthetic process [GO:0006177]; GTP biosynthetic process [GO:0006183]","COG0516","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"241","HI_0221.1",NA,NA,"O86223","IMP dehydrogenase activity [GO:0003938]; GTP biosynthetic process [GO:0006183]","COG0516",NA
"242","HI_0222","","(GenBank) GMP synthase (guaA)","P44335","cytosol [GO:0005829]; ATP binding [GO:0005524]; GMP synthase activity [GO:0003921]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]; GMP biosynthetic process [GO:0006177]","COG0519","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"243","HI_0222","","(GenBank) GMP synthase (guaA)","P44335","cytosol [GO:0005829]; ATP binding [GO:0005524]; GMP synthase activity [GO:0003921]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]; GMP biosynthetic process [GO:0006177]","COG0518","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"244","HI_0223",NA,NA,"P44579","integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]","COG2962",NA
"245","HI_0224",NA,NA,"P44580","cytosol [GO:0005829]; sequence-specific DNA binding [GO:0043565]; alanine catabolic process [GO:0006524]; response to amino acid [GO:0043200]; response to leucine [GO:0043201]","COG1522",NA
"246","HI_0225",NA,NA,"P44581","integral component of plasma membrane [GO:0005887]; sodium:proton antiporter activity [GO:0015385]; cellular sodium ion homeostasis [GO:0006883]; regulation of intracellular pH [GO:0051453]; sodium ion export across plasma membrane [GO:0036376]","COG3004",NA
"247","HI_0226",NA,NA,"P71345","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-leucine transmembrane transporter activity [GO:0015190]; L-valine transmembrane transporter activity [GO:0005304]; isoleucine transport [GO:0015818]; leucine transport [GO:0015820]; valine transport [GO:0015829]","COG1114",NA
"248","HI_0227",NA,NA,"P44583","cytosol [GO:0005829]; metal ion binding [GO:0046872]","COG2731",NA
"249","HI_0228",NA,NA,"P43966",NA,NA,NA
"250","HI_0229","","(GenBank) polynucleotide phosphorylase (pnp)","P44584","cytosol [GO:0005829]; 3'-5'-exoribonuclease activity [GO:0000175]; magnesium ion binding [GO:0000287]; polyribonucleotide nucleotidyltransferase activity [GO:0004654]; RNA binding [GO:0003723]; mRNA catabolic process [GO:0006402]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396]","COG1185","RNA degradation"
"251","HI_0230",NA,NA,"P44585","plasma membrane [GO:0005886]; cell cycle [GO:0007049]; cell division [GO:0051301]","COG4785",NA
"252","HI_0231","","(GenBank) ATP-dependent RNA helicase (deaD)","P44586","cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; RNA strand annealing activity [GO:0033592]; cellular response to cold [GO:0070417]; ribosomal large subunit assembly [GO:0000027]; RNA catabolic process [GO:0006401]","COG0513","RNA degradation"
"253","HI_0232",NA,NA,"P44587","cell outer membrane [GO:0009279]; carbon-oxygen lyase activity, acting on polysaccharides [GO:0016837]; lytic transglycosylase activity [GO:0008933]; cell wall macromolecule catabolic process [GO:0016998]; cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]","COG4623",NA
"254","HI_0233",NA,NA,"P43967",NA,NA,NA
"255","HI_0234",NA,NA,"P43968",NA,NA,NA
"256","HI_0235",NA,NA,"P44588","rRNA binding [GO:0019843]; rescue of stalled ribosome [GO:0072344]","COG3036",NA
"257","HI_0236",NA,NA,"P44589","cytosol [GO:0005829]; arsenate reductase (glutaredoxin) activity [GO:0008794]; response to arsenic-containing substance [GO:0046685]","COG1393",NA
"258","HI_0239","","(GenBank) protein-export membrane protein (secF)","P44590","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport [GO:0015031]; protein transport by the Sec complex [GO:0043952]","COG0341","Protein export, Bacterial secretion system"
"259","HI_0240","","(GenBank) protein-export membrane protein (secD)","P44591","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport [GO:0015031]; protein transport by the Sec complex [GO:0043952]","COG0342","Protein export, Bacterial secretion system"
"260","HI_0241","","(GenBank) conserved hypothetical protein","P44592","integral component of plasma membrane [GO:0005887]; protein transport [GO:0015031]","COG1862","Quorum sensing, Protein export, Bacterial secretion system"
"261","HI_0242","","(GenBank) conserved hypothetical protein","P44593",NA,"COG0425","Sulfur relay system"
"262","HI_0243",NA,NA,"P43971",NA,"COG3945",NA
"263","HI_0244",NA,NA,"P44594","cytoplasm [GO:0005737]; cytosol [GO:0005829]; metal ion binding [GO:0046872]; queuine tRNA-ribosyltransferase activity [GO:0008479]; queuosine biosynthetic process [GO:0008616]; tRNA wobble guanine modification [GO:0002099]; tRNA-guanine transglycosylation [GO:0101030]","COG0343",NA
"264","HI_0245",NA,NA,"P44595","cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]; tRNA wobble guanine modification [GO:0002099]","COG0809",NA
"265","HI_0246",NA,NA,"P43972",NA,"COG0641",NA
"266","HI_0249","","(GenBank) excinuclease ABC, subunit A (uvrA)","P44410","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","COG0178","Nucleotide excision repair"
"267","HI_0250","","(GenBank) single-stranded DNA binding protein (ssb)","P44409","nucleoid [GO:0009295]; single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; positive regulation of helicase activity [GO:0051096]","COG0629","DNA replication, Mismatch repair, Homologous recombination"
"268","HI_0251",NA,NA,"P42872","integral component of membrane [GO:0016021]; outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane protein complex [GO:0098797]; energy transducer activity [GO:0031992]; siderophore transmembrane transporter activity [GO:0015343]; protein transport [GO:0015031]","COG0810",NA
"269","HI_0252",NA,NA,"P43009","integral component of plasma membrane [GO:0005887]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]","COG0848",NA
"270","HI_0253",NA,NA,"P43008","integral component of plasma membrane [GO:0005887]; protein import [GO:0017038]; transmembrane transport [GO:0055085]","COG0811",NA
"271","HI_0254",NA,NA,"P44411","cytoplasm [GO:0005737]; thioredoxin peroxidase activity [GO:0008379]; cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]","COG1225",NA
"272","HI_0255","","(GenBank) dihydrodipicolinate synthetase (dapA)","P43797","cytosol [GO:0005829]; 4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]","COG0329","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"273","HI_0256",NA,NA,"P43973","cell outer membrane [GO:0009279]","COG3317",NA
"274","HI_0257",NA,NA,"P71346","cytosolic small ribosomal subunit [GO:0022627]; ribosomal small subunit binding [GO:0043024]; ribosome binding [GO:0043022]; negative regulation of translational elongation [GO:0045900]; primary metabolic process [GO:0044238]","COG1544",NA
"275","HI_0258",NA,NA,"P43974","glycosyltransferase activity [GO:0016757]; metal ion binding [GO:0046872]","COG1442",NA
"276","HI_0260","","(GenBank) conserved hypothetical protein","P44598","cytoplasm [GO:0005737]; cytosol [GO:0005829]; dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleoside-triphosphatase activity [GO:0017111]; nucleoside-triphosphate diphosphatase activity [GO:0047429]; nucleotide binding [GO:0000166]; XTP diphosphatase activity [GO:0036222]; nucleoside triphosphate catabolic process [GO:0009143]; nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]","COG0127","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"277","HI_0260.1","","(GenBank) predicted coding region HI0260.1","O86224","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; lipopolysaccharide core region biosynthetic process [GO:0009244]","COG3642","Lipopolysaccharide biosynthesis"
"278","HI_0261",NA,NA,"Q57336","cytosol [GO:0005829]; ADP-heptose-lipopolysaccharide heptosyltransferase activity [GO:0008713]; lipopolysaccharide heptosyltransferase activity [GO:0008920]; lipopolysaccharide core region biosynthetic process [GO:0009244]","COG0859",NA
"279","HI_0262",NA,NA,"P44600","integral component of membrane [GO:0016021]; intrinsic component of cell outer membrane [GO:0031230]; heme transmembrane transporter activity [GO:0015232]; siderophore uptake transmembrane transporter activity [GO:0015344]; siderophore transmembrane transport [GO:0044718]","COG4771",NA
"280","HI_0263",NA,NA,"P44601","cell outer membrane [GO:0009279]; pore complex [GO:0046930]; type V protein secretion system complex [GO:0098046]; porin activity [GO:0015288]; protein transmembrane transporter activity [GO:0008320]; ion transport [GO:0006811]; protein secretion by the type V secretion system [GO:0046819]","COG2831",NA
"281","HI_0264",NA,NA,"P44602","extracellular region [GO:0005576]","COG3210",NA
"282","HI_0265","","(GenBank) dihydroneopterin aldolase, putative","P46362","cytoplasm [GO:0005737]; dihydroneopterin aldolase activity [GO:0004150]; isomerase activity [GO:0016853]; folic acid biosynthetic process [GO:0046656]; folic acid-containing compound metabolic process [GO:0006760]; tetrahydrofolate biosynthetic process [GO:0046654]","COG1539","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"283","HI_0266","","(GenBank) conserved hypothetical protein","P44603","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acyl-phosphate glycerol-3-phosphate acyltransferase activity [GO:0043772]; phospholipid biosynthetic process [GO:0008654]","COG0344","Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"284","HI_0267","","(GenBank) nitrate/nitrite sensor protein (narQ)","P44604","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]","COG3850","Two-component system"
"285","HI_0268","","(GenBank) UDP-N-acetylenolpyruvoylglucosamine reductase (murB)","P44605","cytosol [GO:0005829]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; UDP-N-acetylmuramate dehydrogenase activity [GO:0008762]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0812","Amino sugar and nucleotide sugar metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"286","HI_0269",NA,NA,"P44404","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to heat [GO:0009408]","COG0568",NA
"287","HI_0270",NA,NA,"P44606","flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; tRNA binding [GO:0000049]; tRNA dihydrouridine synthase activity [GO:0017150]","COG0042",NA
"288","HI_0271",NA,NA,"P44607","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; chaperone binding [GO:0051087]","COG1076",NA
"289","HI_0272","","(GenBank) orotate phosphoribosyltransferase (pyrE)","P43855","cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleotide biosynthetic process [GO:0006221]; pyrimidine ribonucleoside biosynthetic process [GO:0046132]","COG0461","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"290","HI_0273",NA,NA,"P44444","3'-5'-exoribonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]","COG0689",NA
"291","HI_0274","","(GenBank) glutamyl-tRNA synthetase (gltX)","P43818","cytosol [GO:0005829]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]","COG0008","Porphyrin metabolism, Aminoacyl-tRNA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"292","HI_0275",NA,NA,"P43975","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sulfuric ester hydrolase activity [GO:0008484]; transferase activity [GO:0016740]; lipopolysaccharide core region biosynthetic process [GO:0009244]","COG1368",NA
"293","HI_0276",NA,NA,"P44608","integral component of plasma membrane [GO:0005887]","COG1295",NA
"294","HI_0277",NA,NA,"P44609",NA,"COG3012",NA
"295","HI_0278",NA,NA,"P43976","catalytic activity [GO:0003824]; molybdenum ion binding [GO:0030151]; pyridoxal phosphate binding [GO:0030170]","COG2258",NA
"296","HI_0279",NA,NA,"P43977","catalytic activity [GO:0003824]; molybdenum ion binding [GO:0030151]; pyridoxal phosphate binding [GO:0030170]","COG2258",NA
"297","HI_0280","","(GenBank) uridine phosphorylase (udp)","P43770","cytosol [GO:0005829]; uridine phosphorylase activity [GO:0004850]; nucleotide catabolic process [GO:0009166]; UMP salvage [GO:0044206]; uridine catabolic process [GO:0006218]","COG2820","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"298","HI_0281",NA,NA,"P44610","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0477",NA
"299","HI_0282","","(GenBank) conserved hypothetical protein","P44611","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity [GO:0070205]; menaquinone biosynthetic process [GO:0009234]","COG2267","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"300","HI_0283","","(GenBank) 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase/2-oxoglutarate decarboxylase (menD)","P44612","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity [GO:0070204]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; thiamine pyrophosphate binding [GO:0030976]; menaquinone biosynthetic process [GO:0009234]","COG1165","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"301","HI_0285","","(GenBank) menaquinone-specific isochorismate synthase (menF)","P44613","isochorismate synthase activity [GO:0008909]; magnesium ion binding [GO:0000287]; menaquinone biosynthetic process [GO:0009234]; tryptophan biosynthetic process [GO:0000162]","COG1169","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"302","HI_0286","","(GenBank) aminotransferase","P71348","cytoplasm [GO:0005737]; L-alanine:2-oxoglutarate aminotransferase activity [GO:0004021]; pyridoxal phosphate binding [GO:0030170]; D-alanine biosynthetic process [GO:0030632]","COG0436","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"303","HI_0287",NA,NA,"P44614","integral component of plasma membrane [GO:0005887]; aromatic amino acid transmembrane transporter activity [GO:0015173]","COG0814",NA
"304","HI_0288","","(GenBank) L-serine deaminase (sdaA)","P71349","4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]","COG1760","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"305","HI_0289",NA,NA,"P44615","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; amino acid transmembrane transporter activity [GO:0015171]; symporter activity [GO:0015293]","COG0814",NA
"306","HI_0290",NA,NA,"P77868","integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; copper ion binding [GO:0005507]; P-type divalent copper transporter activity [GO:0043682]; copper ion homeostasis [GO:0055070]","COG2217",NA
"307","HI_0291",NA,NA,"P43979","membrane [GO:0016020]; copper ion binding [GO:0005507]; P-type divalent copper transporter activity [GO:0043682]; copper ion homeostasis [GO:0055070]","COG2608",NA
"308","HI_0292",NA,NA,"O32622","membrane [GO:0016020]; copper ion binding [GO:0005507]; P-type divalent copper transporter activity [GO:0043682]; copper ion homeostasis [GO:0055070]","COG2608",NA
"309","HI_0293",NA,NA,"P44617","cytoplasm [GO:0005737]; copper ion binding [GO:0005507]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; positive regulation of transcription, DNA-templated [GO:0045893]","COG0789",NA
